,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
15,Fagraea fragrans,Gentianaceae,,Ironwood,"leave,bark,twig","A decoction of the bark is used as a febrifuge to treat conditions such as malariabr
br
A decoction of twigs and leaves is used to control dysentery and severe diarrhoeabr
h3"
16,Fagraea gracilipes,Gentianaceae,,,"leave,bark","A tea made from the bark and leaves is said to be used medicinallybr
"
17,Fagraea racemosa,Gentianaceae,,False Coffee Tree,"root,leave,bark,flower","A popular remedy in Malaya where the root is often used as a tonic after feversbr
A decoction of leaves bark roots and flowers is used for medicinal purposes mainly as a tonic after fever and for pains in the loins but in the Philippines also as an antidote against snake bitesbr
h3"
18,Faidherbia albida,Fabaceae,,White Acacia,"root,bark","The use of the bark and roots by local peoples is widespread They are astringent and febrifuge They are used either externally or internally as a treatment for respiratory infections digestive disorders haemorrhages malaria and other fevers etcbr
The bark is used to clean the teeth as it is believed to contain fluorine An extract is used to treat toothachebr
h3"
19,Falcataria moluccana,Fabaceae,,Batai,bark,"An extract of the dried bark is used to bathe tropical ulcersbr
br
An extract of the entire plant in water is drunk in order to induce sleep and to treat venereal diseasesbr
h3"
20,Falcatifolium angustum,Podocarpaceae,,,,None known
21,Falcatifolium falciforme,Podocarpaceae,,,,None known
22,Falcatifolium gruezoi,Podocarpaceae,,,,None known
23,Falcatifolium papuanum,Podocarpaceae,,,,None known
24,Faramea occidentalis,Rubiaceae,,,,None known
25,Fatoua villosa,Moraceae,,,root,"The roots are depurative diuretic emmenagogue and febrifuge A decoction is used as a treatment against fevers An infusion is prescribed to treat irregular menstruation and as a diuretic The crushed and roasted roots are used to prepare a depurative medicine for women after childbirthbr
A decoction of the roots is an effective treatment for swollen gums when used as a gargle The ground yellow roots known as greges otot used to be smeared on the legs of children with weak legsbr
br
The chewed leaf is considered a remedy against stomachachebr
br
The methanol root extract has been found to contain phototoxins that possess a UVA light activated antimicrobial activity The compound responsible for this is the furanocoumarin 5methoxypsoralen 5MOP or bergapten Dermatosis may arise after plants containing linear furanocoumarins come into direct contact with the skin if this is immediately followed by exposure to UVA light eg from the sun Due to this mechanism of DNA synthesis inhibition several psoralens are used in therapy for the treatment of psoriasis Therapy might consist of application of psoralens orally or locally followed by irradiation with UVA lightbr
"
26,Faurea rochetiana,Proteaceae,,,,None known
27,Faurea saligna,Proteaceae,,African Beech,"root,bark","The bark is boiled in broth and taken as a tonicbr
br
The roots are boiled and the liquid drunk as a remedy for diarrhoea and indigestionbr
h3"
28,Feretia apodanthera,Rubiaceae,,,"root,fruit","A decoction of the roots is used in the treatment of gonorrhoea syphilis and leprosy An infusion is drunk to treat stomachachebr
The powder obtained from pounded roots is used to treat woundsbr
br
The fruit is crushed with water and used as an antidote to snake bitesbr
h3"
29,Fernaldia pandurata,Apocynaceae,,Loroco,,None known
30,Feroniella lucida,Rutaceae,,,fruit,"The pericarp flesh and skin of the fruit is used medicinallybr
h3"
31,Fevillea cordifolia,Cucurbitaceae,,Antidote Vine,seed,"Traditionally used in native medicine as a purgative and antidote to various poisonsbr
br
The seeds are antirheumatic They are used as an antidote to manchineel poisoning and manioc poisoningbr
The seeds have been used with success in the form of an emulsion for treating intermittent fever and as a counterpoisonbr
"
32,Fevillea passiflora,Cucurbitaceae,,,seed,"The oil from the seeds is used as an emetic and purgativebr
br
An essential oil obtained from the plant is used as an anthelminticbr
"
33,Fibraurea recisa,Menispermaceae,,,"root,stem","A decoction of the roots is used in the treatment of a range of conditions including ophthalmia furunculosis prurigo enteritis gastritis cystitis dysentery and feverbr
The powdered roots combined with alum are applied topically in the treatment of purulent otitisbr
The roots and stems are harvested in autumn then after being well washed are cut into suitable sizes and dried in the sun or in dryersbr
br
The roots yield several alkaloids including palmatine jatrorrhizine columbamine and berberinebr
"
34,Fibraurea tinctoria,Menispermaceae,,,"root,stem","A decoction of the roots and stems is used to treat dysentery diabetes eye diseases and stomach conditionsbr
br
The plant has diuretic analgesic and sedative activitybr
br
The major alkaloid present in roots and stems is palmatine other alkaloids found include jatrorrhizine colombamine and magnoflorinebr
"
35,Ficus abutilifolia,Moraceae,,,"leave,latex,bark","Decoctions prepared from the leaves are used in promoting fertility in humans The leaves are used as a remedy against stomach achesbr
br
The milky latex derived from the plant is applied externally to remove skin wartsbr
br
A decoction of the bark is taken by men as a strengthening tonicbr
h3"
36,Ficus adenosperma,Moraceae,,,"root,leave,latex","The latex combined with an equal amount of the latex from Artocarpus altilis is drunk as a treatment for menorrhagiabr
The latex from the leaves is applied topically to sores and scabiesbr
br
The fresh roots are chewed to treat malariabr
"
37,Ficus altissima,Moraceae,,,,None knownh3
38,Ficus amazonica,Moraceae,,,"stem,exudate","An exudate from the stem is used in the treatment of pain swelling and abcessesbr
"
39,Ficus americana,Moraceae,,,"stem,latex","The latex from the stems is taken internally to relieve a sore stomachbr
The latex is used externally in a plaster to soothe abdominal painsbr
"
40,Ficus ampelos,Moraceae,,,"leave,latex","The latex is diuretic It is taken internally to treat diarrhoeabr
The latex of young leaves mixed with water is given to babies with mouth soresbr
"
41,Ficus amplissima,Moraceae,,,,None knownh3
42,Ficus annulata,Moraceae,,,,None known
43,Ficus aspera,Moraceae,,Clown Fig,,None known
44,Ficus asperifolia,Moraceae,,,"root,stem,leave,fruit,bark,pulp,seed,sap,wood,tuber","Like the forest sandpaper fig Ficus exasperata this species is commonly employed in African traditional medicine being used in the treatment of a wide range of conditionsbr
br
Root decoctions are used in the treatment of urinary tract ailments gonorrhoea asthma and tuberculosis The root is chewed in case of cough The root is an ingredient in a prescription to expel wormsbr
The root bark is used against eye problems The body is rubbed with root scrapings as a tonicbr
br
The wood ash or charcoal is applied on lesions caused by leprosybr
br
Decoctions of the bark are used in the treatment of coughs worms haemorrhoids and abnormal enlargement of the spleen They are also used as ingredients in the treatment of heart problems A cold bark extract is drunk in case of dizziness A maceration of the bark combined with Senna occidentalis and Setaria megaphylla is taken to facilitate childbirth or to heal gonorrhoeabr
Sap from the stem bark is used to stop bleeding as a treatment of wounds sores abscesses eye ailments stomachache and for the removal of spines but some traditional healers consider it corrosive to the skin and dangerous to ingest The ash of burnt stem bark is sprinkled on wounds Scrapings from the bark are made into an embrocation with stimulant and tonic properties The stem bark is locally applied on the body for the treatment of malariabr
br
The leaves and young stems are abortifacient analgesic antidote diuretic emetic oxytocic and stomachic A decoction is taken for the treatment of dysentery diseases of the kidneys and urinary tract respiratory conditions such as coughs colds flu and asthma hypertension The young leaf is chewed and swallowed in case of gastric ulcers The fresh leaf is used as an ingredient of preparations for the treatment of heart diseases The leaves are cooked with bananas and eaten as a treatment for gonorrhoea the cooking water is also drunk for this purposebr
The leaf juice or a decoction of the leaf is applied as an enema for the treatment of stomachache and as an antidote to poisonbr
The leafy shoot is used in preparations applied externally against jaundice Leaf pulp or sap is externally applied for the treatment of eye ailments rash wounds leprous sores fungal infections itching oedema ringworm rheumatism and lumbar and intercostal pain The powder of the dried leaf is sprinkled on burns The leaves are used as a mouthwash against thrush inflammation of the gums and other mouth and throat ailments The head is rubbed with warmed leaves for the treatment of headaches tumours are also rubbed with warmed leaves In case of severe headache the patient’s head is washed with a decoction of the leafbr
The abrasive leaf surface is used to scarify the skin to promote penetration of medicines and to scour the tongue and throat for the treatment of mouth and throat ailments The leaf is also used to scratch itching parts of the body and is ingested for mechanical treatment of diarrhoea and intestinal wormsbr
br
The fruit is eaten as a treatment of coughs and venereal diseases The dried and powdered fruit is added to porridge for the treatment of sterility in womenbr
br
Water with the seed powder is drunk as a tonic in case of feverbr
"
45,Ficus aurea,Moraceae,,,latex,"The latex is used as a medicament for expelling intestinal parasitesbr
"
46,Ficus auriculata,Moraceae,,Roxburgh Fig,"stem,fruit,latex","The latex from the stems is applied to cuts and woundsbr
The plant part not specified is rubbed on bee stings to soothe thembr
br
The fruit can have a laxative actionbr
The roasted fruit is used in the treatment of diarrhoea and dysenterybr
h3"
47,Ficus baeuerlenii,Moraceae,,,"latex,bark","The latex of the inner bark is drunk to treat diarrhoea or dysenterybr
"
48,Ficus bakeri,Moraceae,,,,None known
49,Ficus barclayana,Moraceae,,,"leave,fruit","The leaves are a very good styptic Mixed with those of other plants they are made into a decoction used internally as a treatment for stomach ailmentsbr
Applied externally the leaves are made into a poultice that is appled to sore legs varicose veins bleeding wounds etc An infusion of the leaves is a good wash for inflamed eyesbr
br
The fruits are put into teeth cavitiesbr
"
50,Ficus benghalensis,Moraceae,,Banyan,"root,leave,fruit,latex,bark,twig","The leaves are used to remedy dysentery and diarrhoea They are used in a decoction with toasted rice as a diaphoreticbr
The young leaves are heated and used as a poultice They are applied to abscesses as a poultice to promote suppurations and discharge of pusbr
br
The concentrated latex combined with the fruit is aphrodisiac and is used to treat spermatorrhoea and gonorrhoea Mixed with sugar it is used as a treatment for dysentery in childrenbr
The milky latex in the plant is applied topicaly to treat toothache bruises painful areas rheumatic joints and lumbago It is dripped into wounds in order to kill or expel germs and is applied to treat bleeding and swelling of the gumsbr
br
The bark is tonic and diuretic An infusion is antidiabetic and a decoction is used as an astringent in the treatment of leucorrhoeabr
br
A decoction of the root fibres is useful as a treatment against gonorrhoea whereas the tender ends of the aerial roots are used for obstinate vomitingbr
br
An infusion of the twigs is a useful remedy for haemoptysis The milky latex is used against pains and fever rheumatism and lumbago toothache and applied to cracked and inflamed soles br
br
The fruit is tonic and has a cooling effectbr
h3"
51,Ficus benjamina,Moraceae,,,"root,leave,latex,bark","The bark of the root the root itself and the leaves are boiled in oil and applied on wounds and bruisesbr
br
The juice of the bark latex has a reputation in the Philippines for curing liver diseasesbr
br
The pounded leaves and bark are applied as a poultice in the treatment of rheumatic headachesbr
h3"
52,Ficus botryocarpa,Moraceae,,,"fruit,latex","The fruit latex is placed on a boil to effect healingbr
"
53,Ficus caballina,Moraceae,,,"stem,latex,exudate","An exudate from the stems is used to treat sprains wounds cuts and skin infectionsbr
The thick white latex obtained from the stems is used like plaster of Paris to set bones The latex sets rapidly to a rather hard massbr
"
54,Ficus callophylla,Moraceae,,,,None known
55,Ficus callosa,Moraceae,,,,None known
56,Ficus calopilina,Moraceae,,,"fruit,latex","The fruit latex is used to cover sores the sores are subsequently covered by a leaf of the same plantbr
h3"
57,Ficus calyptroceras,Moraceae,,,,None known
58,Ficus capreifolia,Moraceae,,Sandpaper Fig,"root,sap,twig","The leaf sap and a decoction of the root are taken for the treatment of schistosomiasis and the leaf sap or the powdered root is sprinkled on syphilitic ulcersbr
br
A dichloromethane extract from the leaf has shown fungicidal activity against Cladosporium cucumerinum due to the presence of the furanocoumarin psoralen The extract also showed inhibitory activity on the enzyme acetylcholinesterase br
A methanol extract of the twig has shown radical scavenging activitybr
"
59,Ficus carica,Moraceae,,Fig,"stem,leave,fruit,latex","A decoction of the leaves is stomachic The leaves are also added to boiling water and used as a steam bath for painful or swollen pilesbr
br
The latex contains the proteolytic enzyme ficin  this has the property of destroying roundworms and in some instances hookworms The enzyme however is more or less injurious to the intestinebr
The latex from the stems is used to treat corns warts and piles It also has an analgesic effect against insect stings and bitesbr
br
The fruit is mildly laxative demulcent digestive and pectoral The unripe green fruits are cooked with other foods as a galactagogue and tonic The roasted fruit is emollient and used as a poultice in the treatment of gumboils dental abscesses etcbr
br
Syrup of figs made from the fruit is a wellknown and effective gentle laxative that is also suitable for the young and very oldbr
br
A decoction of the young branches is an excellent pectoralbr
br
The plant has anticancer propertiesbr
"
60,Ficus catappifolia,Moraceae,,,"stem,latex","A latex obtained from the stem is used in a plaster to soothe abdominal painbr
h3"
61,Ficus cestrifolia,Moraceae,,,,None knownh3
62,Ficus citrifolia,Moraceae,,,,None knownh3
63,Ficus clusiifolia,Moraceae,,,stem,"The powdered ash of burned young stems is used as a treatment for diarrhoea in childrenbr
h3"
64,Ficus consociata,Moraceae,,Karet Binasah,,None known
65,Ficus copiosa,Moraceae,,,"root,leave,fruit,latex","The unripe fruits are chewed to relieve stomachachebr
br
The latex from fresh unripe fruits is applied to boilsbr
br
Fresh leaves are used as an antidote to poison helping to excrete the toxinsbr
br
The roots and leaves are used to treat stomachachebr
Massaging the stomach with crushed leaves is said to relieve stomachachebr
h3"
66,Ficus cordata,Moraceae,,,,None known
67,Ficus cotinifolia,Moraceae,,,"latex,bark","The latex mixed with the powdered bark is applied to wounds and bruisesbr
h3"
68,Ficus crassiramea,Moraceae,,,"root,leave,bark","The roots bark and leaves are pounded into a past and used against snake bitesbr
"
69,Ficus dammaropsis,Moraceae,,,"stem,latex","A daily drink of stem latex is said to relieve a severe coughbr
"
70,Ficus deltoidea,Moraceae,,,,"The plant is reported to be an effective remedy against leucorrhoea As it promotes contraction of the vagina it is also considered an aphrodisiacbr
"
71,Ficus dendrocida,Moraceae,,,,None known
72,Ficus dicranostyla,Moraceae,,,,"The plant has traditional medicinal usesbr
"
73,Ficus drupacea,Moraceae,,,root,"The roots are an effective vulnerary when powdered and applied to woundsbr
"
74,Ficus dulciaria,Moraceae,,,,None known
75,Ficus elastica,Moraceae,,Rubber Plant,"root,latex","A decoction of the aerial rootlets is used as a vulnerarybr
br
The latex has been successfully used to treat five cases of trichuriasisbr
"
76,Ficus enormis,Moraceae,,,,None known
77,Ficus erecta,Moraceae,,,,None known
78,Ficus exasperata,Moraceae,,Forest Sandpaper Fig,"root,stem,leave,fruit,bark,pulp,seed,sap,wood,tuber","Forest sandpaper fig is commonly employed in African traditional medicine being used in the treatment of a wide range of conditions There have been several investigations into its medicinal actionsbr
Aqueous extracts of the leaf have shown gastrointestinal protective effects diuretic activity lipidlowering effects and hypotensive effectsbr
An ethanolic extract of the leaf showed invivo analgesic and antiinflammatory activity and weak antipyretic activitybr
Methanolic plant extracts have shown antitumour activity and inhibition against trypsin activitybr
Aqueous and ethanolic extracts of the leaf did not show any toxicity in various bioassaysbr
A compound with nematicidal activity 5methoxysporalen has been isolated from the leaf The content was six times higher in young leaves than in mature leavesbr
The stem and leaf contain alkaloids flavonoids tannins and cyanogenic glycosidesbr
The fruit contains flavonoids and xanthonesbr
br
Root decoctions are used in the treatment of urinary tract ailments gonorrhoea asthma and tuberculosis The root is chewed in case of cough The root is an ingredient in a prescription to expel wormsbr
The root bark is used against eye problems The body is rubbed with root scrapings as a tonicbr
br
The wood ash or charcoal is applied on lesions caused by leprosybr
br
Decoctions of the bark are used in the treatment of coughs worms haemorrhoids and abnormal enlargement of the spleen They are also used as ingredients in the treatment of heart problems A cold bark extract is drunk in case of dizziness A maceration of the bark combined with Senna occidentalis and Setaria megaphylla is taken to facilitate childbirth or to heal gonorrhoeabr
Sap from the stem bark is used to stop bleeding as a treatment of wounds sores abscesses eye ailments stomachache and for the removal of spines but some traditional healers consider it corrosive to the skin and dangerous to ingest The ash of burnt stem bark is sprinkled on wounds Scrapings from the bark are made into an embrocation with stimulant and tonic properties The stem bark is locally applied on the body for the treatment of malariabr
br
The leaves and young stems are abortifacient analgesic antidote diuretic emetic oxytocic and stomachic A decoction is taken for the treatment of dysentery diseases of the kidneys and urinary tract respiratory conditions such as coughs colds flu and asthma hypertension The young leaf is chewed and swallowed in case of gastric ulcers The fresh leaf is used as an ingredient of preparations for the treatment of heart diseases The leaves are cooked with bananas and eaten as a treatment for gonorrhoea the cooking water is also drunk for this purposebr
The leaf juice or a decoction of the leaf is applied as an enema for the treatment of stomachache and as an antidote to poisonbr
The leafy shoot is used in preparations applied externally against jaundice Leaf pulp or sap is externally applied for the treatment of eye ailments rash wounds leprous sores fungal infections itching oedema ringworm rheumatism and lumbar and intercostal pain The powder of the dried leaf is sprinkled on burns The leaves are used as a mouthwash against thrush inflammation of the gums and other mouth and throat ailments The head is rubbed with warmed leaves for the treatment of headaches tumours are also rubbed with warmed leaves In case of severe headache the patient’s head is washed with a decoction of the leafbr
The abrasive leaf surface is used to scarify the skin to promote penetration of medicines and to scour the tongue and throat for the treatment of mouth and throat ailments The leaf is also used to scratch itching parts of the body and is ingested for mechanical treatment of diarrhoea and intestinal wormsbr
br
The fruit is eaten as a treatment of coughs and venereal diseases The dried and powdered fruit is added to porridge for the treatment of sterility in womenbr
br
Water with the seed powder is drunk as a tonic in case of feverbr
h3"
79,Ficus eximia,Moraceae,,,,None knownh3
80,Ficus fistulosa,Moraceae,,,"root,leave","The root is boiled and the infusion is taken for 3 days as a diaphoretic It is used for postnatal treatmentbr
br
Mature leaves are used as a narcotic being smoked with opiumbr
"
81,Ficus forstenii,Moraceae,,,,None known
82,Ficus fulvopilosa,Moraceae,,,bark,"A decoction of the scraped bark is used in the treatment of dysenterybr
"
83,Ficus geocharis,Moraceae,,,,None known
84,Ficus glaberrima,Moraceae,,,,None known
85,Ficus glumosa,Moraceae,,African Rock Fig,"root,fruit,latex,bark","The traditional medicinal uses are numerousbr
br
The latex is diluted in water and used to treat diarrhoea br
The latex is applied topically to alleviate pain from sprains and is dropped into the eyes as a treatment against sore eyesbr
br
The powdered bark mixed with the latex is used to plug carious teethbr
br
A decoction of the bark is used as a mouthwash against toothache A bark macerate is applied on the eyes of new born babies in Senegal to prevent conjunctivitis The pounded bark is applied topically against headache A decoction of pounded bark is used to wash sores daily until recovery br
br
The roots and fruits are used in preparations to cure female sterilitybr
h3"
86,Ficus gomelleira,Moraceae,,,"leave,latex,bark","A latex obtained from the tree is vermifuge It is especially active against Ancylostoma parasitic nematodes such as the Hookworm that inhabit the small intestines The latex is also used in the treatment of hydropsy and inflammation of the liver and spleenbr
br
The bark is antisyphilitic depurative and tonic It is used externally to treat arthritic and rheumatic pains and also to wash ulcers It is used topically in a powder form to reduce herniasbr
br
The leaves are resolvent An infusion is used in the treatment of bladder catarrhbr
h3"
87,Ficus grossularioides,Moraceae,,,"leave,latex","The latex is used as a remedy against scorpion bitesbr
br
A decoction of the leaves is used against kidney complaintsbr
"
88,Ficus guaranitica,Moraceae,,,,None knownh3
89,Ficus heterophylla,Moraceae,,,,"The leaf paste is applied for several days as a poultice on areas affected by rheumatism or on ear infectionsbr
"
90,Ficus heteropleura,Moraceae,,,leave,"An infusion of the leaves is drunk as a treatment for constipationbr
"
91,Ficus hirsuta,Moraceae,,,,None knownh3
92,Ficus hirta,Moraceae,,,"root,stem,fruit,latex,bark","A decoction of the stem bark is used in the treatment of feversbr
br
The milky latex of the plant is applied to woundsbr
br
A paste of the roots and fruit is applied to the wound in the treatment of snakebitesbr
"
93,Ficus hispida,Moraceae,,Hairy Fig,"root,fruit,bark","The juice of the root is used in the treatment of feversbr
br
The bark is antiperiodic emetic and tonicbr
br
The fruit is emetic The juice of the fig is used in the treatment of liver problemsbr
"
94,Ficus ilicina,Moraceae,,,,None known
95,Ficus ingens,Moraceae,,Red-Leaved Fig,"leave,latex","A maceration of the leaves is used as a treatment against malariabr
br
A latex obtained from the plant is disinfectantbr
"
96,Ficus insipida,Moraceae,,,"leave,latex","The latex that flows from the trunk and branches is considered to be antiinflammatory porgative tonic and vermifuge It has a range of medicinal applications being mixed with water and taken internally It is an effective anthelmintic though it can be drastic even corrosive and is recommended in the treatment of ancylostomiasis hookworm infection of the small intestine which often leads to anaemia and jaundice It is also said to be aphrodisiac a remedy for anaemia and to aid the memorybr
br
The leaves contain psoralen and several triterpenesbr
"
97,Ficus lapathifolia,Moraceae,,,,None known
98,Ficus lepicarpa,Moraceae,,,,None known
99,Ficus lingua,Moraceae,,,,None knownh3
100,Ficus luschnathiana,Moraceae,,,,None knownh3
101,Ficus lutea,Moraceae,,Dahomey Rubber Tree,"latex,bark","A latex obtained from the tree is valued in the pharmaceutical industrybr
br
A decoction of the bark is used in the treatment of stomach disorders dysentery sterility and coldsbr
"
102,Ficus macrophylla,Moraceae,,Moreton Bay Fig,,None knownh3
103,Ficus magnoliifolia,Moraceae,,,,None known
104,Ficus mariae,Moraceae,,,,None knownh3
105,Ficus masonii,Moraceae,,,leave,"The mashed leaves are used as a poultice on hives and for sores and boilsbr
"
106,Ficus mathewsii,Moraceae,,,latex,"The latex is used to make a plasterbr
"
107,Ficus maxima,Moraceae,,,latex,"The latex is applied externally to treat rheumatism in the backbr
"
108,Ficus melinocarpa,Moraceae,,,,None known
109,Ficus mexiae,Moraceae,,,,None knownh3
110,Ficus microcarpa,Moraceae,,Chinese Banyan,"root,leave,latex,bark","The root bark and leaf latex are used medicinally to treat wounds headache and toothachebr
br
The bark and leaf latex is taken internally to treat colic and liver troublebr
br
Patients with fever or headache perspire in the steam of boiling young leavesbr
h3"
111,Ficus midotis,Moraceae,,,,None known
112,Ficus minahassae,Moraceae,,,"leave,bark","The leaves are used as an antirheumatic topicalbr
br
The reddish colour of the decoction of the bark seems to suggest astringent propertiesbr
"
113,Ficus mollis,Moraceae,,,"leave,bark","The crushed leaves are applied as a poultice to treat boilsbr
br
A paste made from the bark is applied as an ointment in the treatment of cuts and woundsbr
"
114,Ficus montana,Moraceae,,,"root,leave","The roots in combination with other ingredients are used in the treatment of syphilisbr
br
The leaves are smoked together with opiumbr
"
115,Ficus nasuta,Moraceae,,,"leave,latex,bark","The bark latex is drunk by patients with asthma or other respiratory problemsbr
br
The leaves eaten with salt are believed to increase the fertility of womenbr
"
116,Ficus natalensis,Moraceae,,,bark,"The bark is used as medicine for whooping cough influenza and to induce lactationbr
h3"
117,Ficus neriifolia,Moraceae,,,latex,"The latex from the plant is applied to boils on the tonguebr
"
118,Ficus nervosa,Moraceae,,,,None knownh3
119,Ficus nodosa,Moraceae,,,leave,"The leaves are applied externally as a styptic and antisepticbr
"
120,Ficus nota,Moraceae,,,,None known
121,Ficus nymphaeifolia,Moraceae,,,latex,"The latex is used in the form of a plaster to bring relief to painful areas of the body It is used to treat fractures and sprains The latex is applied as a covering over deep slashes and cuts in order to protect them from infectionbr
"
122,Ficus obliqua,Moraceae,,,latex,"The latex has been as a medicine for sore jointsbr
"
123,Ficus obpyramidata,Moraceae,,,,None known
124,Ficus obtusifolia,Moraceae,,,latex,"The latex is used in a plaster to ease pain in the abdomenbr
"
125,Ficus obtusiuscula,Moraceae,,,,None knownh3
126,Ficus ovata,Moraceae,,,latex,"The latex is used to stimulate lactationbr
"
127,Ficus pachyrrhachis,Moraceae,,,latex,"The latex is smeared onto an ulcer daily until curedbr
"
128,Ficus padana,Moraceae,,,,None known
129,Ficus palmata,Moraceae,,Wild Fig,"fruit,latex,sap","The fruit is demulcent emollient laxative and poultice It is used as a part of the diet in the treatment of constipation and diseases of the lungs and bladderbr
br
The sap is used in the treatment of wartsbr
br
The latex of the plant is used to take out spines lodged deeply in the fleshbr
"
130,Ficus paraensis,Moraceae,,,,
131,Ficus parietalis,Moraceae,,,root,"A decoction of the roots is used to treat stomachachebr
"
132,Ficus pertusa,Moraceae,,,"root,latex,bark","The latex is used as a vermifugebr
The latex is spread on the skin to relieve itching due probably to fungal infectionsbr
br
A decoction of the root bark is used to treat feversbr
"
133,Ficus petiolaris,Moraceae,,Rock fig,"root,latex","A decoction of the roots allays the thirst of those who suffer from fever alleviates pains of the chest is purgative andbr
vomitivebr
br
The latex is applied topically as a treatment for sores of the lips and chronic ulcersbr
"
134,Ficus platyphylla,Moraceae,,Broadleaf Fig,bark,"A decoction of the bark is sometimes used in the treatment of leprosy and stomach pinsbr
br
A decoction of the leafy branch tips is said to be an antidote to arrow poisoningbr
"
135,Ficus platypoda,Moraceae,,Rock Fig,,None known
136,Ficus polita,Moraceae,,,,None knownh3
137,Ficus politoria,Moraceae,,,,"In traditional medicine in Madagascar a decoction of the young leaf or bud is taken for the treatment of stomachache An infusion of the leaf is given as a tonic to sick peoplebr
The abrasive leaf surface is used to scarify the skin to promote penetration of medicinesbr
"
138,Ficus preussii,Moraceae,,,,None known
139,Ficus pritchardii,Moraceae,,,,"The plant juices are reported to be applied to woundsbr
"
140,Ficus prolixa,Moraceae,,,"latex,sap","The latex has been used as an abortifacient This can be very dangerousbr
Local curers sometimes use the sticky sap in medicinal preparations designed to stop the bleeding of external or internal injuriesbr
h3"
141,Ficus pseudopalma,Moraceae,,,"leave,sap","A decoction of the leaves is used in the treatment of diabetes and kidney stonesbr
br
The plant contains flavonoids unsaturated sterol and triterpene steroid glycoside saponin tannin and phenolbr
"
142,Ficus pumila,Moraceae,,Creeping Fig,"stem,leave,fruit,latex","Both the aerial parts and the fruits are considered to be galactagogue and tonic and are seen as a systemic remedy and blood reconstiluent A decoction or tincture of either is used in treating conditions such as anaemia chronic dysentery haemorrhoids galactophoritis spermatorrhoea impotence menstrual disorders dysuria haematuria constipation rheumatism lumbago osteodynia boils and impetigobr
Externally the leaves are applied to carbunclesbr
br
The latex is reported to have anthelmintic propertiesbr
br
In cases of dropsy the plant ash is rubbed on the bodybr
h3"
143,Ficus punctata,Moraceae,,,leave,"The leaf shoots are heated slowly over a fire and applied as a poultice on skin itchesbr
The leaves are used to treat fever and toothachebr
"
