,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
20,Macaranga hypoleuca,Euphorbiaceae,,,,"The plant is antispasmodic expectorant and febrifugebr
h3"
21,Macaranga involucrata,Euphorbiaceae,,,bark,"A decoction of the bark mixed with cinnamon liquorice cubebs and cumin is used as a gargle for treating swollen tonsilsbr
"
22,Macaranga kilimandscharica,Euphorbiaceae,,,"root,leave","Root extracts are drunk for the treatment of bilharzia coughs and coldsbr
br
A decoction of the leaves is used as a treatment for stomach ailmentsbr
h3"
23,Macaranga mellifera,Euphorbiaceae,,,,None known
24,Macaranga monandra,Euphorbiaceae,,,"root,stem,leave,bark,twig","A decoction of the stem bark is taken as a galactagogue The decoction combined with the bark of Pentaclethra eetveldeana is taken by women to treat sterility A bark decoction is drunk to treat dyspnoea A large amount of bark decoction is drunk in case of threatened abortion A twig bark decoction is taken to treat intercostal neuralgiabr
br
Tannins steroids and terpenes are recorded present in the leaves bark and roots br
Hexane and ethyl acetate fractions of the methanol extract of the stem bark showed growth inhibition of different plant fungi Colletotrichum acutatum Colletotrichum fragariae Colletotrichum gloeosporioides Fusarium oxysporum Botrytis cinerea Phomopsis obscurans and Phomopsis viticola Two active clerodanetype diterpenes were isolated kolavenic acid and 2oxokolavenic acid These two compounds showed moderate growth inhibition of Phomopsis viticola and Botrytis cinerea Isolated from other plants these compounds also showed cytotoxic and antibacterial activitiesbr
h3"
25,Macaranga myriolepida,Euphorbiaceae,,,twig,"Fresh leafy twigs are ground and applied to burns as a dressingbr
"
26,Macaranga ribesioides,Euphorbiaceae,,,"stem,bark","A stem bark infusion is taken to treat venereal diseasesbr
"
27,Macaranga saccifera,Euphorbiaceae,,,"stem,bark","A stem bark decoction combined with salt is taken as a treatment for headachebr
"
28,Macaranga schweinfurthii,Euphorbiaceae,,,sap,"The plant is reported to contain flavones saponins and tanninsbr
"
29,Macaranga secunda,Euphorbiaceae,,,,None known
30,Macaranga seemannii,Euphorbiaceae,,,leave,"The leaves are used medicinally for a range of maladies and to induce abortionsbr
h3"
31,Macaranga similis,Euphorbiaceae,,,leave,"The leaves are used medicinally for a range of maladies and to induce abortionsbr
h3"
32,Macaranga sphaerophylla,Euphorbiaceae,,,,"A leaf decoction is taken to treat rheumatism sciatica and lumbar painbr
"
33,Macaranga spinosa,Euphorbiaceae,,,"root,stem,leave,bark,sap","The plant is used in the treatment of dysentery and coughbr
br
The leaf sap or bark sap in combination with other plants is drunk rubbed in or used in a vapour bath to treat lung complaints including bronchitis cough and asthma headache feverish stiffness rheumatism liver complaints and stomachache Combined with maleguetta pepper it is deemed to be aphrodisiacbr
br
A bark decoction is gargled or used as a mouth wash to treat toothache stomatitis and aphthaebr
br
A maceration of the crushed leaves is taken by women to treat amenorrhoeabr
br
The root ash is inhaled to treat haemorrhoidsbr
br
In a preliminary analysis saponins steroids tannins and terpenes have been isolated from the stem barkbr
h3"
34,Macaranga tanarius,Euphorbiaceae,,,"root,stem,leave,latex,bark","A decoction of the bark is used as a treatment against dysentery and haemoptysisbr
br
The root is emetic A decoction is used as a treatment against fever and haemoptysisbr
br
The leaves of this species are regarded as a contraceptivebr
The powdered leaves are used in poultices for healing woundsbr
br
The latex from stems is applied to toothaches The latex is sticky and waterproof it has been used as a sutureless stitching for deep cuts br
br
The stem and leaves contain diterpenoids eg Macarangonol triterpenoids eg Friedelin ßamyrin and steroids eg Sitosterolbr
The bark contains ellagic acid a tannin constituentbr
h3"
35,Macaranga thompsonii,Euphorbiaceae,,,leave,"The leaves are used medicinally for a range of maladies and to induce abortionsbr
h3"
36,Macaranga trichocarpa,Euphorbiaceae,,,,None knownh3
37,Machaerium aculeatum,Fabaceae,,Pau De Angu,,None knownh3
38,Machaerium acutifolium,Fabaceae,,Jacaranda do Campo,,"The plant is used medicinally No further details are givenbr
h3"
39,Machaerium brasiliense,Fabaceae,,,,None knownh3
40,Machaerium caudatum,Fabaceae,,,fruit,"The fruits are diureticbr
"
41,Machaerium firmum,Fabaceae,,Jacarandá Rosa,,None known
42,Machaerium floribundum,Fabaceae,,,"bark,exudate,sap","The sap is used as a medicinal washbr
br
The inner bark has an abundant dark red exudate The exudate is used in the treatment of diarrheoa haemorrhage and thrushbr
"
43,Machaerium fulvovenosum,Fabaceae,,,,None known
44,Machaerium hirtum,Fabaceae,,,bark,"The bark has medicinal propertiesbr
br
The spines obtained from the trunk and branches are used to perform minor surgery such as removing splintersbr
h3"
45,Machaerium incorruptibile,Fabaceae,,Jacarandá Rosa,,None known
46,Machaerium isadelphum,Fabaceae,,Uña de Gato,bark,"A reddish gum resin obtained from the bark is considered to be antidote to the bites of poisonous snakesbr
"
47,Machaerium leucopterum,Fabaceae,,,,None known
48,Machaerium lunatum,Fabaceae,,,"root,stem,leave,fruit","The stem is cut and the liquid used as a wash for sick childrenbr
br
The leaves are styptic They are used in a compress to stop bleedingbr
br
The unripe fruits are used in the treatment of abdominal troublesbr
br
The root is astringent It is used in the treatment of diarrhoea dysentery dropsy swellings oedema gout leprosy stomach troubles venereal diseasesbr
"
49,Machaerium macrophyllum,Fabaceae,,,fruit,"The fruits are diureticbr
"
50,Machaerium millei,Fabaceae,,,,None known
51,Machaerium nyctitans,Fabaceae,,,,None knownh3
52,Machaerium opacum,Fabaceae,,,,None knownh3
53,Machaerium paraguariense,Fabaceae,,,,None knownh3
54,Machaerium pedicellatum,Fabaceae,,Jacarandá Tan,,None known
55,Machaerium scleroxylon,Fabaceae,,Pau Ferro,,None knownh3
56,Machaerium stipitatum,Fabaceae,,,,None knownh3
57,Machaerium vestitum,Fabaceae,,,,None known
58,Machaerium villosum,Fabaceae,,,,None knownh3
59,Machilus nanmu,Lauraceae,,,,None known
60,Macleania benthamiana,Ericaceae,,,,None known
61,Macleania rupestris,Ericaceae,,Uva Camarona,"leave,fruit","The fruit is eaten fresh in the treatment of lung trouble A decoction of the fruit is used for the treatment of nervesbr
br
The leaves are used as a hot poultice on bruisesbr
"
62,Macledium sessiliflorum,Asteraceae,,,"root,whole plant,sap","The whole plant is strongly bitter and has analgesic properties It is used as a febrifuge particularly for treating childrenbr
br
A decoction of the roots is taken as a coughmedicine and for the treatment of stomach complaints and pains A decoction is taken by draught to maturate hard abscesses In some areas the root is considered to be aphrodisiacbr
br
Plant ash is rubbed into scarifications on the forehead and temples as a treatment for headache and similarly rootash is rubbed onto the sides and ribs in order to relieve stiffness due to unwonted effortbr
Ash is rubbed into scarifications on the chest and a rootdecoction is drunk as a treatment for pneumoniabr
br
The leafsap and rootdecoction are used in the treatment of dysenterybr
"
63,Maclura africana,Moraceae,,,,None known
64,Maclura cochinchinensis,Moraceae,,,"root,leave,wood","The wood is used to treat feversbr
br
The fresh leaves stripped of their petioles and either finely pounded or made into a decoction are used in poultices for healing wounds of any soft parts of the body For penetrating wounds poultices are applied on both sides and covered with a dressing Poultices and dressings are changed once a daybr
br
A decoction of the roots is effective in the treatment of rheumatism oedema blood stasis dysmenorrhoea and contusions A decoction of the roots is used to alleviate coughingbr
br
The roots and leaves can be collected all lhe year round The roots are used dried and lhe leaves freshbr
"
65,Maclura tinctoria,Moraceae,,Fustic Tree,bark,"The bark is astringent tonic and vermifuge in large doses it is purgativebr
h3"
66,Macrolenes muscosa,Melastomataceae,,,stem,"The juice from the stem is used to treat infected eyes and to relieve eyeachesbr
A gum obtained from the plant is used to treat conjunctivitis and dysenterybr
"
67,Macrolobium acaciifolium,Fabaceae,,,leave,"Awash of the decocted leaves is used to treat fevers Herbal baths made with the leaves are believed to keep a person forever young since this tree always gets fresh young leaves after shedding its old onesbr
"
68,Macrolobium angustifolium,Fabaceae,,Ipê da Folha Miúda,bark,"A decoction of the bark is used internally and externally to treat feversbr
"
69,Macrolobium bifolium,Fabaceae,,Ipê,bark,"The bark has medicinal propertiesbr
We have no further information but a decoction of the bark of the related Macrolobium angustifolium is used internally and externally to treat feversbr
h3"
70,Macrolobium floridum,Fabaceae,,,,None known
71,Macrolobium pendulum,Fabaceae,,,,None known
72,Macrolobium taxifolium,Fabaceae,,,,None known
73,Macroptilium atropurpureum,Fabaceae,,,,None knownh3
74,Macroptilium gibbosifolium,Fabaceae,,,,None known
75,Macroptilium lathyroides,Fabaceae,,Phasey Beans,,None knownh3
76,Macrosphyra longistyla,Rubiaceae,,,"root,leave,flower","The leaves and flowers are used medicinallybr
br
The roots are diuretic and are used to treat kidney problemsbr
"
77,Macrotyloma geocarpum,Fabaceae,,Hausa Groundnut,seed,"The water in which the seeds have been boiled is taken as a treatment against diarrhoeabr
The powdered dry seed mixed with water or local beer is used as an emetic in case of poisoningbr
br
Leaf decoctions act as a vermifugebr
br
The plant is used in the treatment of dysentery venereal diseases fever and diabetesbr
"
78,Macrotyloma uniflorum,Fabaceae,,,seed,"The seeds are considered to be astringent diuretic and tonicbr
br
The seeds have shown invivo antihepatotoxic activitybr
Lipid from the seeds has shown invivo protective and healing activity against peptic ulcersbr
Extracts from the seeds have shown invitro antilithic activitybr
h3"
79,Macrozamia miquelii,Zamiaceae,,,,None known
80,Madhuca betis,Sapotaceae,,,"leave,latex,bark","The bark and the leaves are used as a treatment for stomach pains in childrenbr
br
A latex obtained from the inner bark is applied to the abdomen in order to expel wormsbr
br
The powdered bark is used as a snuff to provoke sneezingbr
"
81,Madhuca brochidodroma,Sapotaceae,,,,None known
82,Madhuca burckiana,Sapotaceae,,,,None known
83,Madhuca crassipes,Sapotaceae,,,,None known
84,Madhuca cuneata,Sapotaceae,,,,None known
85,Madhuca curtisii,Sapotaceae,,,,None known
86,Madhuca engleri,Sapotaceae,,,,None known
87,Madhuca erythrophylla,Sapotaceae,,,,None known
88,Madhuca hainanensis,Sapotaceae,,,,None known
89,Madhuca kingiana,Sapotaceae,,,,None known
90,Madhuca korthalsii,Sapotaceae,,,,None known
91,Madhuca laurifolia,Sapotaceae,,,,None known
92,Madhuca longifolia,Sapotaceae,,Butter Tree,"fruit,latex,bark,flower,seed,sap","The flowers are regarded as anthelmintic cooling demulcent laxative and tonic They are used in the treatment of coughs colds and bronchitis and in the treatment of snakebites They are fruid in ghee and then eaten as a remedy for pilesbr
The dried flowers are used as a fomentation in the treatment of orchitis being valued for their sedative effectbr
br
The bark is astringent and emollient It is used in the treatment of leprosy A decoction of the bark is given to diabetic patients in Nepal br
The bark is used externally to treat itchy skin and bleeding gumsbr
br
The oil from the seeds is used in the treatment of skin diseasesbr
br
Tha gummy juice latex is used in the treatment of rheumatismbr
br
The plant contains a toxic saponin mowrin which has a digitalislike effect upon the heart and a saponinlike haemolytic effectbr
An essential oil obtained from the fruit contains 227 ethyl cinnamatebr
h3"
93,Madhuca longistyla,Sapotaceae,,,,None known
94,Madhuca malaccensis,Sapotaceae,,,,None known
95,Madhuca motleyana,Sapotaceae,,,,None known
96,Madhuca neriifolia,Sapotaceae,,Illipe Butter Tree,"fruit,flower,seed","The fruits are used in the treatment of rheumatism biliousness consumption asthma and wormsbr
br
The oil from the seeds is used in the treatment of rheumatismbr
br
The flowers are soaked in water and used to treat kidney complaintsbr
"
97,Madhuca obovatifolia,Sapotaceae,,,,None known
98,Madhuca pasquieri,Sapotaceae,,,leave,"The leaves are used to treat burnsbr
"
99,Madhuca penangiana,Sapotaceae,,,,None known
100,Madhuca penicillata,Sapotaceae,,,,None known
101,Madhuca rufa,Sapindaceae,,,,None known
102,Madhuca sericea,Sapotaceae,,,,None known
103,Madhuca utilis,Sapotaceae,,,,None known
104,Madia sativa,Asteraceae,,Chile Tarweed,seed,"The seed is used in traditional medicinebr
"
105,Maerua angolensis,Capparaceae,,,"root,leave,fruit,bark,whole plant,sap","The plant is often used in traditional medicine Material from Tanganyika showed the presence of alkaloids and saponoside Examination of the roots for insecticidal activity gave inconclusive resultsbr
br
The leaves are considered to be analgesic They are used either alone or with other plants to treat a range of stomach troubles The powdered leaves taken with food are prescribed for asthenia and anorexia An infusion of the leaves is used to treat rheumatism either drunk or taken as an enemabr
A snuff made of a mixture of the leaves combined with the leaves of Ximenia americana is taken to treat headachesbr
The leaves are laid on a painful area to give relief The pounded leaves are laid over hard pusfilled abscesses to maturate them The leafsap is dropped into fresh wounds as an antiseptic dressingbr
br
The whole plant is put into a medicine for treating epilepsybr
br
The roots are used in the treatment of hydrocoele for influenza and for toothachebr
Root and barkdecoctions are drunk as aphrodisiacsbr
br
The raw fruit crushed in water is sometimes taken to cleanse out the stomachbr
"
106,Maerua crassifolia,Capparaceae,,,"leave,bark","The crushed leaves are used as a febrifuge whilst an infusion of the dried leaves is used for arresting vomiting and treating stomach disorders Leaves in decoction are considered to be a specific against skinaffections of the head The leaves pounded with the bark and taken in a draught in hot milk constitute a cure for fever and toothachebr
"
107,Maerua edulis,Capparaceae,,,"root,leave,bark","The leaves are pounded and the juice drunk in the treatment of allergiesbr
br
The roots and bark are soaked in warm water and the resulting liquid is drunk in the treatment of VDbr
h3"
108,Maerua pseudopetalosa,Capparaceae,,,"root,fruit,bark","Any internal use of this plant should be viewed with caution see notes above on toxicitybr
br
The fruits and roots are used in a topical application to the chest for treating coughsbr
br
The bark is used medicinally by Masai medicine menbr
"
109,Maesa tetrandra,Primulaceae,,,"root,leave","The crushed roots are used as a treatment for feversbr
br
A decoction of the leaves and shoots are used as a treatment for measlesbr
br
The pharmacological potential of this plant is unexplored as of yet but one can reasonably expect quinones to be responsible for the antiviral property of the plantbr
"
110,Maesobotrya cordulata,Phyllanthaceae,,,"leave,fruit","A paste of the pounded fruits is applied to treat psoriasisbr
br
The pulverized leaves are applied to wounds to heal them and are applied to scarifications to treat oedemabr
"
111,Maesobotrya floribunda,Phyllanthaceae,,,"leave,seed","The leaves are rubbed on the skin to treat prickly heatbr
br
The picrotoxane sesquiterpenoid picrotoximaesin was isolated from a methanol extract of the seedsbr
"
112,Maesobotrya vermeulenii,Phyllanthaceae,,,bark,"A bark decoction is drunk and taken in baths to treat leprosybr
"
113,Maesopsis eminii,Rhamnaceae,,Umbrella Tree,"root,bark","A strong purgative and diuretic can be made by soaking the bark in cold waterbr
The root bark is beaten with clay and used to treat gonorrhoeabr
h3"
114,Magnistipula butayei,Chrysobalanaceae,,,leave,"The leaves are crushed and the powder is applied on babies umbilical cords as a disinfectantbr
h3"
115,Magnistipula conrauana,Chrysobalanaceae,,,,None knownh3
116,Magnistipula cupheiflora,Chrysobalanaceae,,,,None known
117,Magnistipula tessmannii,Chrysobalanaceae,,,,None known
118,Magnolia balansae,Magnoliaceae,,,,None known
119,Magnolia blumei,Magnoliaceae,,,,None knownh3
120,Magnolia champaca,Magnoliaceae,,Champaca,"leave,bark,flower,seed","The bark is used as a febrifuge A decoction of the bark and leaves is given after childbirthbr
br
The flowers are used to treat leprosybr
br
The leaves are used as a treatment against colicbr
br
The seeds are used to treat badly chapped skinbr
Fatty oils extracted from the seeds show antibacterial activity against Bacillus pumilus B Subtilis Salmonella typhosa S Paratyphi Micrococcus pyogenes var Albus and Staphylococcus aureusbr
h3"
121,Magnolia dodecapetala,Magnoliaceae,,,,None known
122,Magnolia doltsopa,Magnoliaceae,,,,None known
123,Magnolia figo,Magnoliaceae,,Banana Shrub,,None known
124,Magnolia garrettii,Magnoliaceae,,,,None knownh3
125,Magnolia iltisiana,Magnoliaceae,,,,"Some uses in folk medicine are reported though the parts used are not stated It is thought to strengthen the heart and is also used as a remedy for high blood pressurebr
"
126,Magnolia krusei,Magnoliaceae,,,flower,"An infusion of the fresh flowers is used as a treatment for colic and stomach painsbr
"
127,Magnolia macklottii,Magnoliaceae,,,,None known
128,Magnolia macrophylla dealbata,Magnoliaceae,,,,None known
129,Magnolia mediocris,Magnoliaceae,,,seed,"The seeds are used as a medicine to treat fevers and stomachachesbr
"
130,Magnolia mexicana,Magnoliaceae,,,"bark,flower","The bark is employed as a remedy for fevers and is said also to have an effect upon the heart similar to that of digitalisbr
br
An infusion of the flowers is said to be aphrodisiac A decoction of the flowers is used as a treatment for epilepsy paralysis and various heart affections and is also considered to be a tonicbr
br
The plant upon analysis is said to yield a glucoside which dissolves the blood corpusclesbr
"
131,Magnolia montana,Magnoliaceae,,,,None known
132,Magnolia ovata,Magnoliaceae,,,"leave,bark,sap","The bark is febrifugebr
br
A leaf infusion is used in the treatment of diabetesbr
br
Research has shown the presence of sterols saponins alkaloids and tannins in the plantbr
Trials have failed to find any hypoglycaemic effect in the leaves of this plant Considerable toxicity was demonstrated however making the use of the leaves inadvisablebr
"
133,Magnolia poasana,Magnoliaceae,,,,None known
134,Magnolia portoricensis,Magnoliaceae,,,,None known
135,Magnolia sororum,Magnoliaceae,,,,None known
136,Magnolia splendens,Magnoliaceae,,,,None known
137,Magnolia tsiampacca,Magnoliaceae,,,,None known
138,Magonia pubescens,Sapindaceae,,,bark,"A decoction of the bark is used for cleaning chronic ulcersbr
h3"
139,Mahonia fortunei,Berberidaceae,,,"root,stem,bark,rhizome","Mahonia fortunei is an important and commonly used herb in traditional Chinese medicine where it is used interchangeably with Mahonia bealei The stem and roots are said to have the properties of clearing heat and dry dampness purge fire and remove toxins and have been used for the treatment of conditions such as dampnessheat diarrhoea dysentery jaundice red urine red painful swelling eyes toothache caused by stomach fire sore and deeprooted boils swelling and abscessesbr
br
The root and stem are used in the treatment of feversbr
br
The root bark is used in the treatment of influenza jaundice testicular swelling arthritic painbr
A decoction of the root is febrifuge and odontalgicbr
br
The leaf has shown anticancer propertiesbr
br
br
Mahonia species have a long history of medicinal usage with several members of the genus being commonly used in traditional medicine and also in modern herbalism They are employed in the treatment of a wide range of conditions and have in particular been demonstrated to exert good efficacy in the clinical treatment of dysentery internal and external haemorrhage acne vulgaris and chronic pharyngitis amongst other diseases Phytochemical research into this genus has resulted in the identification of more than 150 chemical constituents amongst which alkaloids are predominant The isolated compounds and crude extracts have been shown to exhibit a wide spectrum of in vitro and in vivo pharmacological effects including antimicrobial antiinflammatory hepatoprotective antioxidant antimutagenic and analgesic propertiesbr
Berberine an alkaloid that is universally present in the rhizomes an stems of Mahonia species has been shown to have a marked antibacterial effect and is also used as a bitter tonic Since it is not appreciably absorbed by the body it can be used orally in the treatment of various enteric infections especially bacterial dysenterybr
Berberine has also shown antitumour activitybr
The plant should not be used with Glycyrrhiza species Liquorice because this nullifies the effects of the berberinebr
h3"
140,Mahonia gracilis,Berberidaceae,,Mexican Barberry,"stem,rhizome","Mahonia species have a long history of medicinal usage with several members of the genus being commonly used in traditional medicine and also in modern herbalism They are employed in the treatment of a wide range of conditions and have in particular been demonstrated to exert good efficacy in the clinical treatment of dysentery internal and external haemorrhage acne vulgaris and chronic pharyngitis amongst other diseases Phytochemical research into this genus has resulted in the identification of more than 150 chemical constituents amongst which alkaloids are predominant The isolated compounds and crude extracts have been shown to exhibit a wide spectrum of in vitro and in vivo pharmacological effects including antimicrobial antiinflammatory hepatoprotective antioxidant antimutagenic and analgesic propertiesbr
Berberine an alkaloid that is universally present in the rhizomes an stems of Mahonia species has been shown to have a marked antibacterial effect and is also used as a bitter tonic Since it is not appreciably absorbed by the body it can be used orally in the treatment of various enteric infections especially bacterial dysenterybr
Berberine has also shown antitumour activitybr
The plant should not be used with Glycyrrhiza species Liquorice because this nullifies the effects of the berberinebr
"
141,Mahonia philippinensis,Berberidaceae,,,"stem,rhizome","Mahonia species have a long history of medicinal usage with several members of the genus being commonly used in traditional medicine and also in modern herbalism They are employed in the treatment of a wide range of conditions and have in particular been demonstrated to exert good efficacy in the clinical treatment of dysentery internal and external haemorrhage acne vulgaris and chronic pharyngitis amongst other diseases Phytochemical research into this genus has resulted in the identification of more than 150 chemical constituents amongst which alkaloids are predominant The isolated compounds and crude extracts have been shown to exhibit a wide spectrum of in vitro and in vivo pharmacological effects including antimicrobial antiinflammatory hepatoprotective antioxidant antimutagenic and analgesic propertiesbr
Berberine an alkaloid that is universally present in the rhizomes an stems of Mahonia species has been shown to have a marked antibacterial effect and is also used as a bitter tonic Since it is not appreciably absorbed by the body it can be used orally in the treatment of various enteric infections especially bacterial dysenterybr
Berberine has also shown antitumour activitybr
The plant should not be used with Glycyrrhiza species Liquorice because this nullifies the effects of the berberinebr
"
142,Majidea fosteri,Sapindaceae,,,,None known
143,Majidea zanguebarica,Sapindaceae,,,,None known
144,Malachra capitata,Malvaceae,,,,None known
145,Mallotus barbatus,Euphorbiaceae,,,"root,fruit","The roots and fruits are used against muscle stiffnessbr
"
146,Mallotus discolor,Euphorbiaceae,,White Kamala,,None known
147,Mallotus floribundus,Euphorbiaceae,,,root,"A decoction of the root is administered against fever after child birth and against stomachache and cholerabr
"
148,Mallotus nudiflorus,Euphorbiaceae,,,root,"The plant is used to remove swellings bile and phlegmbr
br
A decoction of the root is used to relieve flatulencebr
Applied externally the root decoction is used to relieve gout and rheumatic afflictionsbr
"
149,Mallotus oppositifolius,Euphorbiaceae,,,"root,stem,leave,fruit,bark,pulp,seed,sap","Most plant parts but especially the leaves are commonly used for medicinal purposesbr
Preliminary phytochemical screening revealed the presence of flavonoids saponins tannins cardenolides cardiac glycosides anthocyanins and possibly also alkaloids and anthraquinones The leaves contain a higher concentration of these compounds than the rootsbr
Different leaf root and stem bark extracts showed significant antibacterial activity against Staphylococcus aureus Escherichia coli Pseudomonas aeruginosa and Bacillus subtilis in vitrobr
The aqueous leaf extract showed significant activity against Shigella dysenteriae A1induced diarrhoea in rats The extract was not toxicbr
Aqueous and ethanol extracts of dried leaves showed significant antifungal activity in vitro against Aspergillus flavus Candida albicans Microsporum audouinii Penicillium sp and Trichoderma spbr
A methanolic leaf extract showed moderate antitrypanosomal and anthelminthic activity in vitro but low antiplasmodial activitybr
Crude methanolic leaf and root extracts showed significant antioxidant and antiinflammatory activities in testsbr
br
A leaf or stem bark infusion is taken to expel tapeworms and to treat diarrhoeabr
The ground leaves in salted water are applied to snakebites and the extract is also drunk for this purposebr
The crushed or chewed fresh leaves sometimes mixed with butter are put on cuts and sores as a haemostatic and antibacterial and on skin eruptions and rashes for fast healing They are also applied to burns to calm pain A steam bath with the leaves is taken to treat headache epilepsy or mental illness Leaf sap is used as nose drops or eye drops and the head is massaged with the pulped leaves to treat headache The crushed leaves or leaf sap are applied to aching teeth and inflamed eyes Crushed leaves or a leaf infusion are applied to treat urinary infections venereal diseases malaria leprosy chickenpox and female sterilitybr
br
A leaf and fruit infusion is taken to treat dysentery and diarrhoea or the leaves are added to foodbr
br
A leaf and root decoction is drunk to treat anaemia and general fatigue A root decoction and leaf sap are taken to treat pneumonia vomiting and chest painbr
A root and leaf paste is applied to treat convulsions stomachache and chest painsbr
br
An infusion of the roots together with the seeds of Aframomum melegueta is taken as an enema to treat lumbago In eastern Africa a root decoction is taken as an aphrodisiacbr
h3"
150,Mallotus paniculatus,Euphorbiaceae,,,"root,leave","The roots are boiled and drunk after child birthbr
br
The leaves are used against fever The indumentum of the young leaves is applied on the penis after circumcisionbr
"
151,Mallotus philippensis,Euphorbiaceae,,Kamala,"root,leave,fruit,bark","Kamala powder obtained from the skins of the fruits is used as anthelmintic The active compound is rottlerin Rottlerin has been show to affect the fertility of female rats and guinea pigs and is reportedly toxic to frogs worms and some fish species In overdoses it causes nausea in humansbr
br
All parts of the tree can be applied externally to treat parasitic infections of the skinbr
br
The fruits and bark have been reported to be used medicinally to treat stomach ulcers and tapewormbr
br
The powdered fruits are used to treat skin diseasesbr
br
A decoction of the leaves is used in the treatment of diarrhoeabr
br
Root scrapings are chewed with a betel mixture as a contraceptive for womenbr
h3"
152,Mallotus subulatus,Euphorbiaceae,,,"root,stem,leave,fruit,bark,pulp,seed,sap","An infusion of the roots combined with the seeds of Aframomum melegueta is taken as an enema to treat lumbagobr
br
The roots leaves and fruits are ground and taken in water to treat dysenterybr
br
Wet leaves are pulped and applied to wounds as a styptic The head is massaged with the pulp or maceration of young leaves to treat headache and nervous breakdownbr
br
The ground seeds in water are taken to treat stomachachebr
br
The bark sap is rubbed onto local scarifications in case of pain in the side and lumbagobr
br
Preliminary tests revealed traces of alkaloids in the roots and abundant saponins and little tannin in the stem bark and rootsbr
"
153,Malouetia cestroides,Apocynaceae,,,,None knownh3
154,Malpighia coccigera,Malpighiaceae,,Singapore Holly,,None knownh3
155,Malpighia emarginata,Malpighiaceae,,Acerola,,None knownh3
156,Malpighia glabra,Malpighiaceae,,Escobillo,"fruit,bark","The fruits are considered beneficial against liver problems diarrhoea dysentery coughs and coldsbr
br
The bark exudes a gum that is recommended as a pectoralbr
h3"
