,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
32,Khaya anthotheca,Meliaceae,,White Mahogany,"root,stem,bark,seed","The bittertasting bark is widely used in traditional medicine An infusion is drunk to treat colds and feversbr
br
A decoction or infusion of the bark is taken in the treatment of fevers colds pneumonia abdominal pain vomiting and gonorrhoea The pulverized bark is taken as an aphrodisiac and to treat male impotencebr
Applied externally the bark is used to treat wounds sores and ulcersbr
br
The oil from the seeds is rubbed into the hair to kill licebr
br
Root decoctions are drunk to treat anaemia dysentery and rectal prolapsebr
br
The use of the bark as an antianaemic agent has been confirmed in preliminary tests The tests also showed the presence of iron 16 mg100 g copper 07 mg100g and ascorbic acidbr
The stem bark and seeds contain limonoidsbr
h3"
33,Khaya grandifoliola,Meliaceae,,Benin Mahogany,"root,bark,seed","The bittertasting bark is used in traditional medicine It is widely used as a treatment against fever caused by malaria whilst decoctions are also taken to treat stomach complaints including gastric ulcers and diarrhoea caused by intestinal parasites pain after childbirth and  gonorrhoeabr
The pulverized root bark is applied externally to treat skin diseasesbr
br
Research carried out has shown that bark extracts exhibit antimalarial activity Several limonoids isolated from the bark and seeds have shown distinct antimalarial activity against chloroquineresistant strains of Plasmodium falciparum particularly gedunin 7deacetylkhivorin methylangolensate and 6acetylswietenolide The most active limonoid gedunin exhibited an additive effect when combined with chloroquinebr
The bark extracts have also shown hypoglycaemic hypoproteinaemic and hypocholesterolaemic effects giving good results for the treatment of gastric ulcers They had positive effects on the production of red blood cellsbr
h3"
34,Khaya ivorensis,Meliaceae,,African Mahogany,bark,"The bitter bark is used in the treatment of coughs and whooping cough When mixed with black peppercorns it is used to treat diarrhoea and dysenterybr
A bark decoction is used as a drink or bath for back pains and as a lotion for rheumatismbr
h3"
35,Khaya madagascariensis,Meliaceae,,Madagascar Mahogany,bark,"The bark is used in traditional medicine to treat feversbr
The bark is applied externally to treat wounds and haemorrhagesbr
"
36,Khaya senegalensis,Meliaceae,,Dryzone Mahogany,"root,leave,bark,seed","The very bitter bark has a considerable reputation in its natural range as a fever remedy It is also used as a laxative vermifuge taenicide depurative and for treating syphilisbr
The bark extract is used for treating jaundice dermatoses scorpion bite allergies infection of the gums hookworm bleeding wounds disinfectantbr
The crushed bark and seeds are regarded as an emmenagoguebr
br
The seeds and leaves are used for treating fevers and headachebr
br
The roots are used as a treatment against sterility for the treatment of mental illness against syphilis leprosy and as an aphrodisiacbr
"
37,Kibatalia arborea,Apocynaceae,,,latex,"A few drops of the latex in a glass of water is a wellknown local anthelmintic in Java but it can easily cause inflammation The latex is used with great care as a tonic against internal parasitesbr
br
Steroidal alkaloids are likely to be the active principles responsible for the anthelmintic activitybr
"
38,Kibatalia blancoi,Apocynaceae,,,"root,leave,bark","A decoction of root or bark is used as an abortifacientbr
br
The leaves applied externally on the forehead are presumed to relieve headachebr
"
39,Kibatalia gitingensis,Apocynaceae,,,"root,leave,bark","A decoction of root or bark is used as an abortifacientbr
br
The leaves applied externally on the forehead are presumed to relieve headachebr
br
The leaves are relatively rich in steroidal alkaloids including gitingensine which has spasmolytic propertiesbr
The bark contains numerous alkaloids among them paravallarine Nmethylparavallarine and lanitinebr
"
40,Kibatalia macrophylla,Apocynaceae,,,latex,"The latex is used to arrest bleeding of leech bitesbr
"
41,Kibatalia maingayi,Apocynaceae,,,leave,"The leaves are applied topically in the treatment of an enlarged spleenbr
"
42,Kibatalia villosa,Apocynaceae,,,,None known
43,Kielmeyera coriacea,Calophyllaceae,,,leave,"The leaves are emollient and resolvent It is added to the bath waterbr
br
A yellow resin obtained from the plant is said to be emollient and tonic It is used in the treatment of toothache and was at one time much sought after for use in fomentationsbr
"
44,Kielmeyera lathrophyton,Calophyllaceae,,,,None known
45,Kielmeyera marauensis,Calophyllaceae,,,,None known
46,Kielmeyera neglecta,Calophyllaceae,,,,None known
47,Kielmeyera rubriflora,Calophyllaceae,,,,None known
48,Kielmeyera speciosa,Calophyllaceae,,,leave,"The leaves are emollientbr
br
A yellow resin obtained from the plant is said to be emollient and tonic It is used in the treatment of toothache and was at one time much sought after for use in fomentationsbr
"
49,Kielmeyera variabilis,Calophyllaceae,,,,None known
50,Kigelia africana,Bignoniaceae,,Sausage Tree,"root,stem,leave,fruit,bark,flower,seed,sap,twig,wood","Sausage Tree is a widely used herbal treatment in Africa being used in the treatment of a great many complaints The fruits are most commonly used though all parts of the plant have similar properties The diversity of complaints against which the plant is used includes digestive problems fainting anaemia sicklecell anaemia epilepsy respiratory ailments hepatic and cardiac disorders and nutritional illnesses such as kwashiorkor rickets wasting and weakness Much modern research supports the traditional uses and the plant has become an ingredient of commercially produced applications for treating skin problemsbr
Of the phytochemicals elucidated in extracts of the plant the compound groups to which activity is most frequently attributed are naphthoquinones and iridoids br
Extracts of the bark wood roots and fruits possess antibacterial and antifungal properties These extracts exhibit significant inhibitory effects in vitro against common Gramnegative and Grampositive bacteria and the yeast Candida albicansbr
Of the naphthoquinones isolated in fruit and root extracts kigelinone has shown notable antimicrobial activitybr
Iridoids and dihydroisocoumarins in extracts of the bark fruits and roots may enhance the antimicrobial activity of naphthoquinonesbr
Other active antimicrobial compounds present in the bark and are the phenylpropanoids caffeic acid pcoumaric acid and ferulic acidbr
The plant is renowned for anticancer properties and laboratory screening has confirmed invitro anticancer activity Fruit extracts exhibited significant effects against induced tumours Fruit and bark extracts have shown moderate efficacy against melanotic cell lines The naphthoquinones lapachol and isopinnatal in some extracts of bark wood fruits and roots exhibit antineoplastic activity against melanoma cell lines Sterols and iridoids are ubiquitous in the plant and may be a factor in the activity against melanoma The reported cytotoxicity of the root in the brine shrimp assay was attributed to the presence of γsitosterol br
The fruits  have demonstrated antiinflammatory actions in vivobr
Cinnamic acid derivatives are thought to be responsible for anticonvulsant properties for which the plant is used to prevent epileptic fits br
The leaves and fruits contain flavonoids A high concentration of flavonoids may be responsible for antidiarrhoeal properties increased by antimicrobial constituents In contrast to the use of the plant as a laxative preliminary studies have shown a preventive effect of leaf extracts against diarrhoeabr
br
The plant is used particularly to remedy a wide range of skin problems Powders and infusions of the bark leaves stems twigs or fruits are all used to clean and dress flesh wounds and open sores Many dressings topical treatments and infusions containing this species are also used for their analgesic and antiinflammatory properties The bark stems twigs leaves and fruits are infused and taken orally or applied locally to relieve rheumatism sprains haematoma and bruising snake bite antidotes are made with an infusion of the fruits stems leaves twigs or bark taken orally or rubbed onto the bite Infectious diseases including leprosy impetigo and worm infestations in the blood are all treated with this plant dermal complaints and infections such as whitlows cysts acne and boils are treated with traditional medicines containing the fruits and less frequently the bark sore eyes are treated with drops made from flower sap mixed with waterbr
br
The fruits are pendulous up to 45 cm long by 15 cm diameter and resemble a German sausage They are the most commonly used part of the tree being widely viewed as a fetish with magical properties to enhance their medicinal virtues The fruits are not edible even when fully ripe and are said to be aphrodisiac intoxicant purgative and toxicbr
In particular the fruit is used to increase breast size and function It is given in decoction and also massaged into the breasts of young girls before puberty to promote an ample development a practice said to be proven by recorded measurements Infusions and decoctions are applied as a wash or rub to promote weight gain in infants The fruit is used to increase milk flow and as a poultice for treating conditions such as mastitis and breast cancer The fruit and roots along with the male tassel of the plantain inflorescence are boiled together to make a womens nostrumbr
The fruit is also used in the treatment of many other complaints For example it is used for treating scrotal elephantiasis oedema of the legs asthma combined with peppers it is used to treat constipation and pilesbr
Externally the fruit is used in poultices for treating wounds syphilis ulcers boils and rheumatism The fruitash when powdered is said to have disinfective and curative properties after the style of boric acidbr
Cut into pieces the fruits are boiled with the roots of Anthocleista sp and the liquid is taken by draught or enema for treating piles and lumbagobr
br
The bark and fruit are combined and used to heal sores and to restore taste An oily ointment is made from the powder to rub on rheumatic parts and on malignant tumoursbr
br
The bark is reported to contain a bitter principle and tannic acid It has a somewhat bitter taste It is pounded and taken internally for relieving asthma and for treating dysentery and VDbr
It is used in the form of a decoction or enema to treat dysentery and stomach and kidney complaints but only in conjunction with other plants Similar preparations are used in vapourbaths to treat snakebite  this softens the wound facilitating the action of medication applied afterwardsbr
The heated bark is applied to women’s breasts to hasten their return to normal after a suckling child has been weanedbr
The crushed bark is applied to chronic wounds and sores  the application process is painfulbr
br
The bark is combined with the bark of Mitragyna inermis the roots of Xanthoxylum xanthoxyloides and the seeds of Sterculia setigera for treating epilepsy It enters into various prescriptions for the treatment of leprosybr
br
The bittertasting root is used as a remedy for boils sore throat constipation and tapeworm Combined with other roots it is soaked in water which is then drunk for treating syphilisbr
br
The leaves are sometimes used to treat rheumatism malaria infertility epilepsy headache dysentery stomach and kidney complaints They can be used to prepare a general tonic for improved health and growth An infusion of the leaves with other leaves is used for treating an undefined venereal diseasebr
h3"
51,Kiggelaria africana,Achariaceae,,Wild Peach,,None knownh3
52,Kinabaluchloa nebulosa,Poaceae,,,,None known
53,Kinabaluchloa wrayi,Poaceae,,,,None known
54,Kingiodendron alternifolium,Fabaceae,,,,None known
55,Kingiodendron pinnatum,Fabaceae,,,"leave,bark","A balsam obtained from the trunk is used in the treatment of gonorrhoea and catarrhal conditions of the genitourinary and respiratory tractsbr
A resin obtained by piercing the trunk is used in the treatment of rheumatism It is applied on the affected joints before going to bed along with a soft massaging in circular motion In the morning lukewarm water is poured over the jointsbr
br
The bark is used as a substituteadulterant of Saraca asoca in various Ayurvedic medicinal formulations especially for treating gynaecological disorders Tests have shown that in the formulation Asokarishta the end product containing Kingiodendron is as effective as that containing Saracabr
br
A methanolic extract of the leaves possesses various bioactive compounds which have antioxidant antiobesity and antidiabetic properties The plant can be considered as a promising sources of natural antioxidants for medicinal and commercial usesbr
"
56,Kingiodendron platycarpum,Fabaceae,,,,None known
57,Kirkia acuminata,Kirkiaceae,,,"root,fruit,bark,sap","An infusion of the bark is taken as a remedy against vomiting and abdominal painbr
br
An infusion of the root is taken to treat coughsbr
The pulverized roots are a remedy for toothachebr
br
The fruit sap is applied on wounds and is used as an antidote on snake bitesbr
h3"
58,Kirkia burgeri,Kirkiaceae,,,,None known
59,Kirkia tenuifolia,Kirkiaceae,,,bark,"A decoction of the bark is drunkas a treatment for cholerabr
"
60,Kirkia wilmsii,Kirkiaceae,,,,None known
61,Klainedoxa gabonensis,Irvingiaceae,,,,
62,Kleinhovia hospita,Malvaceae,,Guest Tree,"leave,bark,tuber","The crushed leaves are used to treat skin diseases and are rubbed on the forehead in order to relieve a headache The juice from the leaves makes a good eye wash The leaves are also used as a hairwas to get rid of licebr
br
A preparation from the cambium is used to treat pneumonia The scraped bark is mixed with water then filtered and the liquid drunk as a treatment for coughs and tuberculosisbr
br
The leaves and bark contain cyanogenic compounds that are assumed to help to kill ectoparasites such as licebr
Extracts of the leaves have shown antitumour activitybr
A number of fatty acids with a cyclopropenylic ring scopoletin kaempferol and quercetin have been isolated from the leavesbr
h3"
63,Knema elegans,Myristicaceae,,,,None known
64,Knema glauca,Myristicaceae,,,,None known
65,Knema glaucescens,Myristicaceae,,,bark,"A decoction of bark is used to treat abdominal discomfortsbr
"
66,Knema globularia,Myristicaceae,,,seed,"The seeds are used in an externally applied medicine to cure scabies and other skindiseasesbr
"
67,Knema intermedia,Myristicaceae,,,,None known
68,Knema laurina,Myristicaceae,,,,None known
69,Knema tenuinervia,Myristicaceae,,,,None known
70,Kniphofia foliosa,Asphodelaceae,,,"root,rhizome,bulb","The rhizomes are used for the treatment of abdominal crampsbr
br
The plant is also used to eradicate endoparasites in cattlebr
br
Knipholone was isolated from the roots It was the first phenylanthraquinone to be isolated and has since also been found in plants in the genera Bulbinella Bulbine and Senna Phenylanthraquinones have antiplasmodial activity with little cytotoxicity The antiplasmodial activity is slightly less than that of chloroquine and chloroquine resistant Plasmodium strains are resistant to the Kniphofia compounds as wellbr
The roots also contain the anthraquinone chrysophanol as well as putrescinederived amidesbr
"
71,Kniphofia linearifolia,Asphodelaceae,,,root,"The powdered root is mixed with food to treat infertility in womenbr
"
72,Koenigia mollis,Polygonaceae,,,whole plant,"The whole plant is astringentbr
h3"
73,Kokia drynarioides,Malvaceae,,Kokio,bark,"The bark has been used to treat thrushbr
"
74,Kokoona littoralis,Celastraceae,,,,None known
75,Kokoona ochracea,Celastraceae,,,,None known
76,Kokoona ovatolanceolata,Celastraceae,,,,None known
77,Kokoona reflexa,Celastraceae,,,,None known
78,Kokoona zeylanica,Celastraceae,,,"stem,bark,seed","The powdered inner bark is used as a snuff in the treatment of severe headachesbr
br
An aqueous extract of the stem bark has demonstrated hypoglycaemic propertiesbr
br
An acrid oil obtained from the seed is used as a protection from leechesbr
"
79,Kolobopetalum auriculatum,Menispermaceae,,,"stem,leave,seed,twig","An infusion of the leaves and seeds is taken against sleeplessnessbr
br
An infusion of the leaves and twigs is used as a mouthwash against oral infections including aphthaebr
br
The plant contains Omethylflavinanthine which has a morphinelike structure and a narcoticanalgesic action of about 20 of the strength of morphinebr
From the leaves and stem the aporphine alkaloids Nmethylcorydine and magnoflorine have been isolatedbr
"
80,Kolobopetalum chevalieri,Menispermaceae,,,sap,"The plant sap is applied to scarifications on the arms of a dying patient as a last effort of revivalbr
Leaf sap is applied as eye drops to treat eye infections in dogsbr
br
A leaf infusion is taken to treat psychosis and to treat intercostal painbr
"
81,Koompassia excelsa,Fabaceae,,,bark,"The bark is used medicinallybr
h3"
82,Koompassia grandiflora,Fabaceae,,,,None known
83,Koompassia malaccensis,Fabaceae,,,,None known
84,Korthalsia angustifolia,Arecaceae,,,,None known
85,Korthalsia brassii,Arecaceae,,,,None known
86,Korthalsia celebica,Arecaceae,,,,None known
87,Korthalsia cheb,Arecaceae,,,,None known
88,Korthalsia concolor,Arecaceae,,,,None known
89,Korthalsia debilis,Arecaceae,,,,None known
90,Korthalsia echinometra,Arecaceae,,,,None known
91,Korthalsia ferox,Arecaceae,,,,None known
92,Korthalsia flagellaris,Arecaceae,,,,None known
93,Korthalsia furtadoana,Arecaceae,,,,None known
94,Korthalsia hispida,Arecaceae,,,,None known
95,Korthalsia jala,Arecaceae,,,,None known
96,Korthalsia junghuhnii,Arecaceae,,,,None known
97,Korthalsia laciniosa,Arecaceae,,Rotan Dahan,,None known
98,Korthalsia merrillii,Arecaceae,,,,None known
99,Korthalsia paucijuga,Arecaceae,,,,None known
100,Korthalsia rigida,Arecaceae,,,,None known
101,Korthalsia robusta,Arecaceae,,,,None known
102,Korthalsia rogersii,Arecaceae,,,,None known
103,Korthalsia rostrata,Arecaceae,,Rotan Semut,,None known
104,Korthalsia scaphigeroides,Arecaceae,,,,None known
105,Korthalsia scortechinii,Arecaceae,,,,None known
106,Korthalsia tenuissima,Arecaceae,,,,None known
107,Korthalsia zippelii,Arecaceae,,,,None known
108,Kosteletzkya virginica,Malvaceae,,Seashore Mallow,,None known
109,Kotschya aeschynomenoides,Fabaceae,,,,None known
110,Kotschya carsonii,Fabaceae,,,,"An aomatic plant it is used in the treatment of headachesbr
"
111,Kotschya ochreata,Fabaceae,,,,"A generally healing medicinebr
"
112,Kotschya recurvifolia,Fabaceae,,,,None known
113,Kotschya strigosa,Fabaceae,,,leave,"An infusion of the leaves is used as a treatment for headaches stomach painsbr
"
114,Kotschya uguenensis,Fabaceae,,,,None known
115,Krameria argentea,Krameriaceae,,Brazilian Rhatany,root,"Brazilian rhatany root has very similar properties to K Lappacea It is used in the same ways vizbr
br
The root is a strongly astringent antimicrobial and tonic herb that checks bleeding controls discharges and diarrhoea and encourages healing It is particularly valued for treating problems relating to the gastrointestinal tract especially diarrhoea and dysentery It is also taken internally to treat haemorrhage and excessive menstruationbr
Externally the root is used as a wash or in the form of a suppository or ointment to treat vaginal discharge haemorrhoids chilblains wounds varicose veins and areas of capillary fragility that are prone to easy bruising It makes a good mouthwash and gargle for treating bleeding and infected gums mouth ulcers and sore throatsbr
The root contains 10  20 tanninsbr
"
116,Krameria lappacea,Krameriaceae,,Rhatany,root,"Rhatany root is a strongly astringent antimicrobial and tonic herb that checks bleeding controls discharges and diarrhoea and encourages healing It is particularly valued for treating problems relating to the gastrointestinal tract especially diarrhoea and dysentery It is also taken internally to treat haemorrhage and excessive menstruationbr
Externally the root is used as a wash or in the form of a suppository or ointment to treat vaginal discharge haemorrhoids chilblains wounds varicose veins and areas of capillary fragility that are prone to easy bruising It makes a good mouthwash and gargle for treating bleeding and infected gums mouth ulcers and sore throatsbr
The root contains 10  20 tanninsbr
"
117,Krugiodendron ferreum,Rhamnaceae,,Black Ironwood,,None known
118,Kydia calycina,Malvaceae,,,,None known
119,Kyllinga alba,Cyperaceae,,,,None known
120,Kyllinga brevifolia,Cyperaceae,,,"stem,leave,whole plant,rhizome,tuber","The leaves stems and rhizomes are analgesic antiinflammatory antimalarial decongestant diuretic febrifuge and sudorific A decoction of the whole plant is used as a treatment against a variety of complaints including malaria colds with fever whooping cough bronchitis swelling pain in the throat The leaves are taken internally in the treatment of diarrhoeabr
The pounded rhizome is used as a poultice for soresbr
A poultice of the fresh leaves is applied to snake bites furuncles sprains A decoction may be used as an external wash in the treatment of pruritisbr
br
Ten fresh tubers are made into a paste and eaten with rice once daily for three days as a treatment for diarrhoeabr
"
