,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
41,Garcinia kola,Clusiaceae,,Bitter Kola,"root,stem,leave,fruit,bark,seed,sap","Bitter kola is widely used in traditional medicine in Africa with most parts of the plant being used and a wide range of ailments being treated Several medically active compounds have been identified Tannins a reducing sugar and traces of an alkaloid have been detected in the bark flavonins are also present the whole being extremely bitter resinous and astringent A number of pharmocological actions have also been demonstratedbr
Extracts of stems roots and seeds have been shown to have strong antihepatotoxic and hepatotropic activity Petroleum ether and acetone extracts were found to be markedly antimicrobialbr
br
The bark contains an abundant sticky resinous gum This is taken internally in the treatment of gonorrhoeabr
Externally the gum is applied to skininfections and used to seal new woundsbr
br
The bark is said to be aphrodisiac galactagogue A decoction is used to treat female sterility and to ease childbirth the intake being daily until conception is certain and then at half quantity throughout the term It is also used to induce the expulsion of a dead foetusbr
The powdered bark is applied externally to malignant tumours cancers etcbr
A tea of the bark combined with the bark of Sarcocephalus latifolius has a strong reputation as a diuretic urinary decongestant and treatment for chronic urethral dischargebr
The bark combined with Piper guineense and sap from a plantain stalk Musa sp is used to embrocate the breast for mastitisbr
The seed and bark are taken to treat stomachpainsbr
The leaves and bark are used in the treatment of pulmonary and gastrointestinal troublesbr
The root and bark are used as a tonic for men to make their organs work wellbr
br
The leaves have a bitter taste A leafinfusion is purgativebr
br
The fruits are eaten in Nigeria as a cure for general aches in the head back etc and as a vermifugebr
br
The seeds are said to be antidote antitussive aphrodisiac astringent and vermifuge Mastication of the seeds is said to relieve coughs hoarseness and bronchial and throat troubles They are taken dry as a remedy for dysentery They are said to provide an antidote against Strophanthus poisoning The active principle or principles in the nut remain enigmatic Caffeine which is present in the true kola is absent A trace of alkaloid has been reported in Nigerian materials but absent in other samples Tannins are present which may contain the antibacterial compounds morellin and guttiferin Activity may also lie in resins which are as yet unidentifiedbr
h3"
42,Garcinia latissima,Clusiaceae,,,,None known
43,Garcinia livingstonei,Clusiaceae,,Imbe,"root,fruit,flower","Leaf and flowerextracts have given positive antibiotic testsbr
br
The roots are soaked in cold water and the infusion is mixed with milk then drunk to treat abdominal pains in pregnant womenbr
br
The fruit is used in the treatment of mumpsbr
"
44,Garcinia luzoniensis,Clusiaceae,,,,None known
45,Garcinia macrophylla,Clusiaceae,,Bacuripari,"root,leave,latex,bark","A latex obtained from the plant is used to make a plaster for easing bruised and battered muscles The remedy is completed with a decoction of the young branches The latex is also used to treat skin soresbr
br
The inner bark is rasped into cold water and infusion drunk as a treatment for stomachache and diarrhoeabr
br
A decoction of the leaves and bark is used for the relief of pains in the side of bodybr
br
A decoction of the boiled leaves is used as a wash for fevers caused by eating fish A decoction of the leaves is poured into cracks in the skin of the footbr
br
The root bark contains rheediaxanthonesbr
"
46,Garcinia madruno,Clusiaceae,,Madruno,latex,"The yellow latex of the tree is used to treat ulcers and other soresbr
"
47,Garcinia mangostana,Clusiaceae,,Mangosteen,"root,stem,leave,fruit,bark","The rind of the fruit is astringent and has been used internally to treat dysentery diarrhoea cystitis and gonorrhoeabr
The rind is applied externally to treat eczema and other skin disordersbr
br
The rind of partially ripe fruits yields a polyhydroxyxanthone derivative termed mangostin also ßmangostin That of fully ripe fruits contains the xanthones gartanin 8disoxygartanin and normangostin A derivative of mangostin mangostine 6diOglucoside is a central nervous system depressant and causes a rise in blood pressurebr
br
A decoction of the leaves and bark is used as an astringent febrifuge and to treat thrush diarrhoea dysentery and urinary disordersbr
br
A bark extract called amibiasine has been marketed for the treatment of amoebic dysenterybr
br
An infusion of the leaves combined with unripe banana and a little benzoin is applied to the circumcision woundbr
br
A root decoction is taken to regulate menstruationbr
"
48,Garcinia merguensis,Clusiaceae,,,,None known
49,Garcinia mestonii,Clusiaceae,,,,None known
50,Garcinia microcarpa,Clusiaceae,,,,None known
51,Garcinia mindanaensis,Clusiaceae,,,,None known
52,Garcinia morella,Clusiaceae,,Indian Gamboge Tree,"fruit,bark","Gamboge a gumresin obtained from the bark branches and fruits is anthelmintic and purgative It is used in the treatment of dropsical affections amenorrhoea obstinate constipation and as a vermifugebr
The gumresin is used topically as an ointmentbr
br
The dried fruit slices are considered a beneficial treatment for dysenterybr
"
53,Garcinia multiflora,Clusiaceae,,,bark,"The bark is used as an external medicine to reduce inflammationbr
h3"
54,Garcinia myrtifolia,Clusiaceae,,,,None known
55,Garcinia nigrolineata,Clusiaceae,,,,None known
56,Garcinia oblongifolia,Clusiaceae,,,,None known
57,Garcinia oliveri,Clusiaceae,,,,None known
58,Garcinia ovalifolia,Clusiaceae,,,"root,leave,fruit,bark,sap","No medicinal properties have been seen for this species as yet but there are reports that it contains several potentially interesting compoundsbr
Flavonins have been reported in the bark and roots as well as traces of saponins and tanninsbr
Steroids and terpenes are reported in the fruits leaves bark and rootsbr
"
59,Garcinia parvifolia,Clusiaceae,,,,None known
60,Garcinia paucinervis,Clusiaceae,,,,None known
61,Garcinia pedunculata,Clusiaceae,,,fruit,"The plant is used medicinallybr
The fruit helps to cure stomach problems diarrhoea and dysentery besides acting as digestive and cooling agentbr
br
The fruit contains malic acidbr
"
62,Garcinia picrorhiza,Clusiaceae,,,,None known
63,Garcinia pictoria,Clusiaceae,,,,None known
64,Garcinia planchonii,Clusiaceae,,,,None known
65,Garcinia portoricensis,Clusiaceae,,,,None known
66,Garcinia prainiana,Clusiaceae,,,,None known
67,Garcinia pseudoguttifera,Clusiaceae,,,leave,"An extract of the leaves is used to relieve painbr
"
68,Garcinia punctata,Clusiaceae,,,"bark,sap,wood","The powdered bark is applied to snakebitesbr
br
Sap from the bark or a decoction of the bark is taken by draught for the treatment of costal pain and cough the painful areas are scarified and embrocated with the leafsap of this species to which has been added gunpowder and charcoal made from the wood of Schwenckia americana L and Dichrostachys glomerata Forssk Chiovbr
"
69,Garcinia quadrifaria,Clusiaceae,,,leave,"A decoction of the leaves is used as a purgativebr
"
70,Garcinia quaesita,Clusiaceae,,Korakkaipuli,"stem,leave,fruit","The fruit rind and extracts are used in traditional medicinal recipes especially in the Ayurvedic systembr
br
The dried rind is stomachic It is used as a metabolic regulator to treat obesity and also as a remedy for anorexia and chronic dyspepsia A decoction of the fruit rind is taken as a treatment for rheumatism and bowel complaintsbr
Applied externally a decoction is used for washing ulcers and as a gargle to treat weak and spongy gumsbr
Used in conjunction with chromium picolinate the rind curbs the appetite leading to a reduced food intake This makes it a powerful ingredient of weight loss therapybr
br
The leaves are astringent and antipyreticbr
h3"
71,Garcinia rubra,Clusiaceae,,,,None known
72,Garcinia rubroechinata,Clusiaceae,,,,"The plant is used medicinally No more details are givenbr
"
73,Garcinia schomburgkiana,Clusiaceae,,Madan,"root,leave,fruit","The leaves root and fruit are used by local people as an expectorant treatment of coughs improvement of menstrual blood quality treatment of diabetes and as a laxativebr
br
The fruit is demulcentbr
"
74,Garcinia sessilis,Clusiaceae,,,"leave,bark","The leaves are crushed in water which is then used as an eyewash for eye problemsbr
br
The bark is used medicinallybr
"
75,Garcinia sizygiifolia,Clusiaceae,,,,None known
76,Garcinia smeathmannii,Clusiaceae,,,"latex,bark,seed","The bark contains a bright yellow sticky latex which is used as a wounddressingbr
The latex is instilled into the eyes for treating ophthalmiabr
br
A decoction of the bark is used as a purgative in the treatment for female sterility and as an antidote for poisoningbr
Applied externally it is used as a wash to treat skininfections   this treatment being followed by an application of the latexbr
br
The seeds are used more or less like those of G Kola the false kola nut These uses are as followsbr
The seeds are said to be antidote antitussive aphrodisiac astringent and vermifuge Mastication of the seeds is said to relieve coughs hoarseness and bronchial and throat troubles They are taken dry as a remedy for dysentery They are said to provide an antidote against Strophanthus poisoningbr
"
77,Garcinia sopsopia,Clusiaceae,,,,None known
78,Garcinia spicata,Clusiaceae,,,,"The plant is used medicinallybr
"
79,Garcinia stipulata,Clusiaceae,,,,None known
80,Garcinia subelliptica,Clusiaceae,,,,"The plant is known to contain compounds with proven antiinflammatory activitybr
h3"
81,Garcinia terpnophylla,Clusiaceae,,Kokatiya,,None known
82,Garcinia travancorica,Clusiaceae,,,,"Gamboge a gumresin obtained from the plant is used as an ointmentbr
Gamboge has been employed in western medicine as a hydragoguecathartic but is little used nowbr
"
83,Garcinia venulosa,Clusiaceae,,,,None known
84,Garcinia vidalii,Clusiaceae,,,,None known
85,Garcinia vitiensis,Clusiaceae,,,,None known
86,Garcinia wightii,Clusiaceae,,Sour Mangosteen,,"The plant is used in folk medicine No more informationbr
"
87,Garcinia xanthochymus,Clusiaceae,,Mysore Gamboge,fruit,"The fruit is antiscorbutic cholagogue cooling emollient and demulcent It is used for the same purposes as Garcinia indicabr
"
88,Garcinia yunnanensis,Clusiaceae,,,,None known
89,Gardenia brighamii,Rubiaceae,,,,None known
90,Gardenia erubescens,Rubiaceae,,,"root,leave,bark","The bark is used in the treatment of infections of the intestinal tractbr
br
The roots are aphrodisiac a decoction is taken internally in the treatment of syphilis and gonorrhoeabr
br
The leaves are applied externally in the treatment of syphilis and gonorrhoeabr
"
91,Gardenia gummifera,Rubiaceae,,,,"The gumresin obtained from the leaf buds is used in the treatment of cutaneous diseasesbr
"
92,Gardenia imperialis,Rubiaceae,,,,None known
93,Gardenia jasminoides,Rubiaceae,,Gardenia,"root,leave,fruit,bark,flower,whole plant,seed","The whole plant is antispasmodic antiperiodic cathartic anthelmintic and externalantisepticbr
br
The leaves and fruit possess antibacterial antifebrile demulcent cholagogic and diuretic propertiesbr
A decoction of the fruit  sometimes in combination with Adenosma glutinosum is used in treating diseases of the kidneys and lungs fevers jaundice epistaxis sore throat haemoptysis bloody stools dysuria burns boils and impetigobr
A poultice of the pounded fresh leaves is an effective treatment for wounds phlegmon and acute conjunctivitis The leaves are applied in febrifugous poulticesbr
The leaves can be harvested all the year round After being well washed they are dried in the sun or in dryersbr
br
The roots are used to treat headache dyspepsia nervous disorders and feverbr
br
The leaves and fruit contain glucosides gardenoside gentiobioside geniposide crocin gardenin  tannin  essential oil  pectin  betasitosterol mannitol nonacosanebr
The bark contains betasitosterol and nonakosane the leaves and flowers contain mannitbr
The seeds contain starch and an oil which is principally composed of palmitic oleic and linoleic acidbr
h3"
94,Gardenia remyi,Rubiaceae,,,,None known
95,Gardenia resinifera,Rubiaceae,,,stem,"Dikamali or cumbi gum which is excreted on the stems and buds of the plant is antispasmodic expectorant carminative and stimulant It is used in the treatment of cutaneous diseases and to keep off flies and wormsbr
The resin contains a bitter substance and essential oilsbr
"
96,Gardenia taitensis,Rubiaceae,,,flower,"An infusion of the flowers is used to treat certain kinds of headachesbr
h3"
97,Gardenia ternifolia,Rubiaceae,,,root,"A decoction of the roots is used to restore failing strength When boiled with sorghum flour the root is used to treat Black Water feverbr
The macerated root is laxative and vermifuge It is used in the treatment of stomach aches and kwashiorkorbr
"
98,Gardenia thunbergia,Rubiaceae,,,"root,leave,latex,bark","The roots are widely used in Africa to treat skin diseases and skin lesions caused by leprosy They are also used as an emetic against feverbr
br
The root bark is used as an emetic for treating biliousness and to treat gall bladder problemsbr
br
The roots and leaves are used in various parts of Africa to treat syphilisbr
br
The latex is used as a purgativebr
h3"
99,Gardenia urvillei,Rubiaceae,,,,None known
100,Gardenia vogelii,Rubiaceae,,,,None known
101,Garuga floribunda,Burseraceae,,,bark,"A decoction of the bark has been given after childbirthbr
h3"
102,Garuga pinnata,Burseraceae,,Garuga,,None knownh3
103,Gaultheria fragrantissima,Ericaceae,,Fragrant Wintergreen,"leave,fruit","The essential oil obtained from the leaves is antiseptic aromatic carminative and stimulant It is used in the treatment of rheumatism scabies and neuralgia It is also taken internally in the treatment of hook wormsbr
The juice of the leaves is used in the treatment of coughs Both the juice and the whole leaves are used as an anthelmintic that is effective against hookwormsbr
br
The fruit is strongly antioxidant The unripe fruits are chewed or made into a juice to treat stomach troublesbr
"
104,Gaultheria leucocarpa,Ericaceae,,,"leave,flower,rhizome,tuber","A decoction of the rhizomes is used to resolve clots and bruising stimulate blood circulation and promote boneknitting and tissue repair It is used in the treatment of liver cirrhosis ascites traumatic injuries rheumatoid arthritis and pains in the joints and backbr
br
A leaf paste is applied externally to ease chest complaints while in concoctions it is occasionally used as a prophylactic before and after childbirth The leaves are used in traditional medicine to treat coughing tuberculosis fever and painbr
br
The plant contains salicylic acid the precursor to aspirin This is known to have analgesic and antiinflammatory activitybr
The main constituent of wintergreen oil is methyl salicylate the oil from this species containing 96 methyl salicylate Most plant parts contain methyl salicylate or its precursors Fresh leaves and flowers have hardly any odour but the characteristic odour becomes apparent when they are crushed and stored for a short time Methyl salicylate is then formed by hydrolysis of glycosides The oil contains minute quantities of alcohols and ketones br
br
The leaves and flowers of several Gaultheria species yield wintergreen oil It is used medicinally either as the extracted oil or as an infusion of the plant in the treatment of rheumatism neuralgia sciatica and cancer and also for its carminative and anthelmintic properties It is a mild antiseptic in mouth care products eg against toothache and sore throat It is applied in ointments and liniments for its antiirritant propertiesbr
"
105,Gaultheria myrsinoides,Ericaceae,,,,None knownh3
106,Gaultheria nummularioides,Ericaceae,,,,None knownh3
107,Gaussia maya,Arecaceae,,,,None known
108,Geijera deplanchei,Rutaceae,,,,None known
109,Geissospermum laeve,Apocynaceae,,,"stem,bark,seed","The bark is astringent febrifuge tonic and vermifuge As a tincture in alcohol it is used in the treatment of malaria as a decoction it is used to treat diarrhoea internal parasites in children infections of glans penis diabetes fever stomach worms itchesbr
The bark contains an indolic alkaloid known as geissospermine which has been shown to be hypotensive as well as a depressant of the respiration and of the cardiac action It can stop the functions of the central nervous systembr
br
The seed is bitterbr
"
110,Geitonoplesium cymosum,Philesiaceae,,Scrambling Lily,,None known
111,Gelsemium elegans,Loganiaceae,,,stem,"Although very poisonous the plant is used in Chinese traditional medicine as an analgesic antispasmodic and as a remedy for certain kinds of skin ulcers Externally fresh plant parts or aqueous extracts are applied to various skin afflictions including eczema boils ulcers ringworm as well as in the treatment of haemorrhoids or neuralgic painsbr
br
Numerous oxindole and indolealkaloids have been isolated from the plant include gelsemine and additional alkaloids such as hydroxydihydrogelsemine gelsemicine gelsenicine gelsevirine koumine koumidine kumantenidine kumantenine and sempervirinebr
Fractional amounts of the alkaloids have a stimulating effect on the central nervous system Toxic symptoms in humans may vary considerably between individuals but in general these will include loss of appetite stomach upset internal bleeding muscle weakness paralysis of respiration which will eventually lead to death heart rate disturbances hypotensive and and vasodilating effectsbr
"
112,Gelsemium sempervirens,Gelsemiaceae,,False Jasmine,"root,stem","The roots are analgesic antispasmodic diaphoretic febrifuge hypnotic mydriatic nervine sedative and vasodilator A powerful depressant of the central nervous system deadening pain and reducing spasms It is said to suspend and hold in check muscular irritability and nervous excitement with more force and power than any known remedy Whilst it relaxes the muscles it also relieves all sense of painbr
It is used internally in the treatment of neuralgia migraine sciatica toothache severe pain especially in terminal illnesses or accidents and meningitisbr
Externally it has been used as a folk remedy for cancerbr
The root is best harvested in the autumn and dried carefully for later usebr
Extreme care is advised with the use of this plant it should only be used under the supervision of a qualified practitioner Excessive doses cause respiratory depression giddiness double vision and death It should not be prescribed for patients with heart disease hypotension or myasthenia gravis See also the notes above on toxicitybr
br
The fresh root is used to make a homeopathic remedy It is used in the treatment of a variety of complaints including fevers flu and headachesbr
"
113,Genipa americana,Rubiaceae,,Genipa,,
114,Genipa infundibuliformis,Rubiaceae,,Smooth Genip,,None known
115,Gentiana bicuspidata,Gentianaceae,,,root,"The roots are stimulant and stomachic Combined with Ottoa oenanthioides it is used as a purgativebr
"
116,Geodorum densiflorum,Orchidaceae,,,tuber,"The tuberous base is regarded as emollient when utilized as a poulticebr
"
117,Geoffroea decorticans,Fabaceae,,Chañar,"leave,bark","The bark combined with honey or sugar has been used in the treatment of coughs and coldsbr
br
An infusion of the leaves has been used as an emollient and to control asthmabr
h3"
118,Geoffroea spinosa,Fabaceae,,,"leave,bark","A tea made from the leaves and young shoots is used to stimulate the flow of menses and also to treat diarrhoeabr
br
The bark is anthelmintic and purgative but toxic in large dosesbr
h3"
119,Geogenanthus ciliatus,Commelinaceae,,,,"A decoction of the plant is applied topically as a remedy for swollen kneesbr
br
The plant is mashed with cold water and an infusion is given orally to infants as a remedy for wormsbr
br
The leaf is patted on the buttocks of one suffering from flatulencebr
h3"
120,Geonoma baculifera,Arecaceae,,,,None known
121,Geonoma brongniartii,Arecaceae,,,,None known
122,Geonoma camana,Arecaceae,,,,None known
123,Geonoma congesta,Arecaceae,,,,None known
124,Geonoma cuneata,Arecaceae,,,,"The plant is said to be magic and is used to treat stomach pains This report does not make it clear if there are two distinct statements here or if the plant is believed to cure stomach pains because it is magicbr
"
125,Geonoma deversa,Arecaceae,,,,None known
126,Geonoma elegans,Arecaceae,,,,None known
127,Geonoma interrupta,Arecaceae,,,,None known
128,Geonoma leptospadix,Arecaceae,,,,None known
129,Geonoma longipedunculata,Arecaceae,,,,None known
130,Geonoma macrostachys,Arecaceae,,,,None known
131,Geonoma maxima,Arecaceae,,,,None known
132,Geonoma multisecta,Arecaceae,,,,None known
133,Geonoma oldemanii,Arecaceae,,,,None known
134,Geonoma orbignyana,Arecaceae,,,,None known
135,Geonoma poeppigiana,Arecaceae,,,,None known
136,Geonoma pohliana,Arecaceae,,,,"The apical bud has medicinal usesbr
"
137,Geonoma schottiana,Arecaceae,,,,None known
138,Geonoma stricta,Arecaceae,,,,None known
139,Geonoma triglochin,Arecaceae,,,,None known
140,Geonoma undata,Arecaceae,,,,None known
141,Geophila obvallata,Rubiaceae,,,leave,"The leaves are cooked with food and used to treat diarrhoea in childrenbr
"
142,Geophila repens,Rubiaceae,,,"leave,fruit","The leaves are sometimes chewed as a cough remedybr
br
A decoction of the boiled plant is used as a treatment for coughsbr
br
The fruits are considered to be an effective antifungal agent They are used in the treatment of skin fungi They are crushed and rubbed on facial dermatitis that consists of white spotsbr
h3"
143,Geranium mexicanum,Geraniaceae,,,"root,leave","A decoction of the leaves combined with the leaves of Gaultheria sp is used as a tonic especially for elderly patientsbr
br
The roots are astringent Various studies have shown that they are a very effective treatment for diarrhoea and dysentery The roots have been shown to be 100 effective in treating hyperperistalsis of the digestive tract Extracts from the roots have shown antiprotozoal activitybr
"
144,Gigantochloa achmadii,Poaceae,,,,None known
145,Gigantochloa albociliata,Poaceae,,,,None known
146,Gigantochloa apus,Poaceae,,Watho,,None known
147,Gigantochloa atroviolacea,Poaceae,,Black Bamboo,,None known
148,Gigantochloa atter,Poaceae,,,,None known
149,Gigantochloa balui,Poaceae,,,,None known
150,Gigantochloa hasskarliana,Poaceae,,Awi Tela,,None knownh3
151,Gigantochloa levis,Poaceae,,,stem,"The juice of the stem around 150ml is taken to reduce body temperaturebr
"
152,Gigantochloa ligulata,Poaceae,,,,None known
153,Gigantochloa macrostachya,Poaceae,,,,None known
154,Gigantochloa manggong,Poaceae,,,,None known
155,Gigantochloa nigrociliata,Poaceae,,,,None known
156,Gigantochloa pruriens,Poaceae,,,,None known
157,Gigantochloa ridleyi,Poaceae,,,,None known
158,Gigantochloa robusta,Poaceae,,,,None known
159,Gigantochloa rostrata,Poaceae,,,,None known
160,Gigantochloa scortechinii,Poaceae,,,,None known
161,Gigantochloa thoi,Poaceae,,,,None known
162,Gigantochloa verticillata,Poaceae,,,,None known
163,Gigantochloa wrayi,Poaceae,,,,None known
164,Gilbertiodendron aylmeri,Fabaceae,,,,None known
165,Gilbertiodendron bilineatum,Fabaceae,,,,None known
166,Gilbertiodendron brachystegioides,Fabaceae,,,,None known
167,Gilbertiodendron dewevrei,Fabaceae,,,"stem,leave,bark,sap","A decoction of the bark is drunk for the treatment of gastritis and blennorrhoea The dried and powdered bark is taken for the treatment of dysenterybr
The sap expressed from the bark combined with that of Tephrosia vogelii is used as a treatment against otitis Pounded scrapings of the dried bark are applied topically on burns The dried and powdered bark is sprinkled on woundsbr
br
The leaves are used as a treatment against sterility and asthma and to promote childbirthbr
The leaf ash is rubbed into scarifications on painful kneesbr
br
Sap from the stem is applied on whitlowsbr
"
168,Gilbertiodendron grandiflorum,Fabaceae,,,,None known
169,Gilbertiodendron grandistipulatum,Fabaceae,,,,None known
170,Gilbertiodendron ivorense,Fabaceae,,,"bark,sap","The bark sap is used to relieve pain and feversbr
"
171,Gilbertiodendron limba,Fabaceae,,,"leave,twig","The leaves have been used as a treatment against fever Leafy twigs are used for the treatment of pelvic inflammation in womenbr
The roasted leaves when ground to a powder and mixed with water and ashes are used as a poultice on ulcersbr
"
172,Gilbertiodendron mayombense,Fabaceae,,,,None known
173,Gilbertiodendron ogoouense,Fabaceae,,,,None known
174,Gilbertiodendron preussii,Fabaceae,,,,None known
175,Gilbertiodendron splendidum,Fabaceae,,,,None known
176,Gilletiodendron glandulosum,Fabaceae,,,,None knownh3
177,Gilletiodendron kisantuense,Fabaceae,,,,None known
178,Gilletiodendron mildbraedii,Fabaceae,,,bark,"The bark is used in traditional medicine in DR Congo to treat syphilisbr
"
179,Gilletiodendron pierreanum,Fabaceae,,,,None known
180,Girardinia bullosa,Urticaceae,,,,None known
