,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
74,Sambucus canadensis,Adoxaceae,,American Elder,"root,leave,fruit,bark,flower","American elder was widely employed as a medicinal herb by many native North American tribes who used it to treat a wide range of complaints It is still commonly used as a domestic remedy Some caution should be exercised if using any part of the plant fresh however since it can cause poisoningbr
br
A tea made from the inner bark and root bark is diuretic emetic and a strong laxative A tea made from the root bark is used to promote labour in childbirth and in treating headaches kidney problems and mucous congestionbr
The inner bark is also applied externally as a poultice to cuts sore or swollen limbs etc in order to relieve pain and swellingbr
br
An infusion of the leaf buds is strongly purgative A decoction of the leaves in a bath is used as a febrifuge and for treating measlesbr
A poultice of the leaves is applied to bruises and to cuts in order to stop the bleeding The leaves are crushed added to petroleum and applied onto skin to treat whitlowbr
br
Elder flowers are stimulant diaphoretic and diuretic A warm tea of the flowers is stimulant and induces sweating taken cold it is diuretic It is used in the treatment of fevers and infant colic An infusion of the whole inflorescence is used as an emetic in the treatment of grippebr
An infusion of the leaves and flowers is used externally as an antiseptic wash for skin problems wounds etcbr
The flowers are rich in potassium nitrate mucilage polyphenolic and chlorogenic acids and the flavonoid rutosidebr
br
The fresh juice of the fruit evaporated into a syrup is laxative It also makes a good ointment for treating burns when mixed with an oily base The dried fruit can be made into a tea that is useful in the treatment of cholera and diarrhoeabr
h3"
75,Sambucus javanica,Adoxaceae,,Chinese Elder,"root,leave,fruit,whole plant","A decoction of the whole plant is anodyne depurative and diureticbr
br
The leaves and the root are used in the treatment of pain and numbness bone diseases and rheumatic problemsbr
br
The fruit is depurative and purgative A decoction of the fruit is used to treat injuries skin diseases and swellingsbr
"
76,Sambucus peruviana,Adoxaceae,,Sauco,"leave,fruit","The leaves are excitant They are mixed with the leaves of markhu Ambrosia artemisioides in a pot and toasted heated without water the juice that gathers on the bottom of the pot is rubbed on the belly to treat stomachachebr
br
A syrup made from the fruit is used in the treatment of throat troubles and ulcersbr
h3"
77,Samolus valerandi,Primulaceae,,Brookweed,leave,"The leaves are antiscorbuticbr
The plant is used as a remedy for itch ringworm and other skin rashesbr
"
78,Sandoricum koetjape,Meliaceae,,Santol,"root,stem,leave,bark,seed","The pounded leaves are sudorific when applied to the skin and are used to make a decoction against diarrhoea and feverbr
br
The powdered bark is an effective treatment for ringworms and contains triterpenes with anticancer activitybr
Both the seeds and the stems are being studied for the anticarcinogenic substances that they containbr
br
The aromatic roots are employed as an antidiarrhoeic antispasmodic carminative antiseptic astringent stomachic and are prescribed as a general tonic after childbirth The root can be bruised then soaked in vinegar and water to be used as an effective remedy for diarrhoea and dysenterybr
h3"
79,Sansevieria aethiopica,Asparagaceae,,Bowstring Hemp,leave,"The leaves are bruised then heated for a short time They are then twisted by hand and the fluid thus obtained is dripped into the ear as a cure for ear problemsbr
"
80,Sansevieria cylindrica,Asparagaceae,,,,None known
81,Sansevieria forskaliana,Asparagaceae,,,,None known
82,Sansevieria hyacinthoides,Asparagaceae,,African Bowstring Hemp,"root,leave","A decoction of the rootstock is used as a treatment against internal parasitesbr
br
The plant is used as a treatment for fevers toothache ear affections and haemorrhoidsbr
The leaves contain steroidal compoundsbr
"
83,Sansevieria longiflora,Asparagaceae,,Bowstring Hemp,,None known
84,Sansevieria pearsonii,Asparagaceae,,,,None known
85,Sansevieria pedicellata,Asparagaceae,,,rhizome,"The fresh rhizomes or dried powdered rhizomes are used for the treatment of gonorrhea scrotal elephantiasis infectedbr
navel in infants and diseases related to AIDSbr
"
86,Sansevieria roxburghiana,Asparagaceae,,,,None known
87,Sansevieria senegambica,Asparagaceae,,,,"The plant is used in the treatment of venereal diseasesbr
"
88,Sansevieria trifasciata,Asparagaceae,,Mother-in-Law's Tongue,sap,"The plant is used to treat ringworm and fungal diseasesbr
The leaf sap is applied directly on infected sores cuts and grazes it is also used to treat fungal and scabies infectionsbr
"
89,Sansevieria zeylanica,Asparagaceae,,Ceylon Bowstring Hemp,"root,rhizome","The dried rhizomes and roots provide material for antiseptic ointmentsbr
The roots are used for purgative tonic expectorant and antifever remediesbr
br
The plant is used traditionally in the treatment of septic wounds Modern research has confirmed that an aqueous extract of the plant possesses antifungal propertiesbr
"
90,Santalum acuminatum,Santalaceae,,Sweet Quandong,,"Provides a liniment for use on sores boils etcbr
"
91,Santalum album,Santalaceae,,Sandalwood,wood,"Sandalwood contains 3  6 essential oils predominantly the sesquiterpenols alpha and betasantalol resin and tannins It is an aromatic bittersweet astringent herb that cools the body calms the mind relieves spasms and improves digestion It has diuretic analgesic antiseptic expectorant and stimulant effectsbr
The wood or essential oil is taken internally in the treatment of genitourinary disorders fever sunstroke digestive problems and abdominal painbr
A paste of the wood is used externally to treat skin complaintsbr
br
Sandalwood oil is little used in modern herbalism its main application is in aromatherapybr
h3"
92,Santalum austrocaledonicum,Santalaceae,,Pacific Sandalwood,"leave,wood","A decoction of sandalwood combined with Homolanthus leaves is taken to treat elephantiasis or lymphatic filariasisbr
h3"
93,Santalum ellipticum,Santalaceae,,,"bark,wood","A drink made from finely ground powdered heartwood mixed with other plants followed by laxative was used in curing venereal diseases in both males and females The powdered heartwood is combined with Piper methysticum Eugenia reinwardtiana Bobea species and Alphitonia ponderosabr
For treating severe sores the powdered wood is combined with the wood of Melicope hawaiensis and Bobea species combined with Piper methysticum and the bark of Syzygium malaccensebr
br
A shampoo made from a leaf infusion sometimes combined with the ashes of Myoporum sandwicense has been used for curing dandruff and eliminating head licebr
"
94,Santalum freycinetianum,Santalaceae,,Lanai Sandalwood,"bark,wood","A drink made from finely ground powdered heartwood mixed with other plants followed by laxative was used in curing venereal diseases in both males and females The powdered heartwood is combined with Piper methysticum Eugenia reinwardtiana Bobea species and Alphitonia ponderosabr
For treating severe sores the powdered wood is combined with the wood of Melicope hawaiensis and Bobea species combined with Piper methysticum and the bark of Syzygium malaccensebr
br
A shampoo made from a leaf infusion sometimes combined with the ashes of Myoporum sandwicense has been used for curing dandruff and eliminating head licebr
"
95,Santalum haleakalae,Santalaceae,,,"bark,wood","A drink made from finely ground powdered heartwood mixed with other plants followed by laxative was used in curing venereal diseases in both males and females The powdered heartwood is combined with Piper methysticum Eugenia reinwardtiana Bobea species and Alphitonia ponderosabr
For treating severe sores the powdered wood is combined with the wood of Melicope hawaiensis and Bobea species combined with Piper methysticum and the bark of Syzygium malaccensebr
br
A shampoo made from a leaf infusion sometimes combined with the ashes of Myoporum sandwicense has been used for curing dandruff and eliminating head licebr
"
96,Santalum insulare marchionense,Santalaceae,,,,None known
97,Santalum lanceolatum,Santalaceae,,Bush Plum,,"Antirheumatic narcotic purgative It is also used in the treatment of boils sores etcbr
"
98,Santalum paniculatum,Santalaceae,,,"bark,wood","A drink made from finely ground powdered heartwood mixed with other plants followed by laxative was used in curing venereal diseases in both males and females The powdered heartwood is combined with Piper methysticum Eugenia reinwardtiana Bobea species and Alphitonia ponderosabr
For treating severe sores the powdered wood is combined with the wood of Melicope hawaiensis and Bobea species combined with Piper methysticum and the bark of Syzygium malaccensebr
br
A shampoo made from a leaf infusion sometimes combined with the ashes of Myoporum sandwicense has been used for curing dandruff and eliminating head licebr
"
99,Santalum spicatum,Santalaceae,,West Australian Sandalwood,wood,"The essential oil obtained from the wood is used medicinally particularly as a disinfectant for the urinary tractbr
The oil contains several medically active substances including fusanols santalol and sesquiterpene alcoholsbr
h3"
100,Santalum yasi,Santalaceae,,Yasi,"leave,wood","A decoction of sandalwood combined with Homolanthus leaves is taken to treat elephantiasis or lymphatic filariasisbr
h3"
101,Santiria apiculata,Burseraceae,,,,None known
102,Santiria grandiflora,Burseraceae,,,,None known
103,Santiria griffithii,Burseraceae,,,,None known
104,Santiria laevigata,,,,,None knownh3
105,Santiria oblongifolia,Burseraceae,,,,None known
106,Santiria rubiginosa,Burseraceae,,,,None known
107,Santiria tomentosa,Burseraceae,,,,None known
108,Santiria trimera,Burseraceae,,,"root,bark","The bark is aromatic with a smell like balsam It yields an oleoresin though its use for therapeutic purposes is not recorded in West Africabr
br
The bark is used as a treatment against chest complaints The powdered bark mixed with salt and palmoil is given to children as a treatment for whoopingcough and is also considered to be vermifugal br
The powdered bark is sprinkled on the sores of yaws Barkdecoctions are used in massages and vapourbaths to treat feverpains and eczemabr
br
Tannins steroids and terpenes have been recorded in the bark and rootsbr
"
109,Sapindus emarginatus,Sapindaceae,,,"root,fruit,bark","The fruits possess several medicinal properties and are widely used for example in the treatment of asthma colic and dysentery and during childbirthbr
br
The roots and bark are used medicinallybr
"
110,Sapindus mukorossi,Sapindaceae,,Chinese Soapberry,"fruit,seed","The fruit and seeds are regarded as a cure for epilepsy in northern India br
br
A decoction of the fruit is used as an expectorantbr
A lather of the fruit is used to treat burns The lather is also used as a soap to wash the hair and rid it of licebr
br
The seeds are used in China to stop dental cariesbr
br
The fruit is considered to be haemolyticbr
h3"
111,Sapindus oahuensis,Sapindaceae,,Oahu Soapberry,seed,"The seeds are cathartic One dose comprises 6  7 seedsbr
"
112,Sapindus rarak,Sapindaceae,,,fruit,"The fruits are used externally in the treatment of scabiesbr
h3"
113,Sapindus saponaria,Sapindaceae,,Soapberry,"root,stem,fruit,bark,seed,sap","A medicinal oil has been obtained from the crushed seedsbr
br
The root and stem barks are astringent bitter and tonicbr
br
The fruit is diuretic Rich in saponins it is used for curing anaemiabr
h3"
114,Sapindus trifoliatus,Sapindaceae,,,,None known
115,Sapium ciliatum,Euphorbiaceae,,,"latex,bark","The bark of the trunk contains a latex that is made into a decoction and used as an external wash for feverbr
"
116,Sapium glandulosum,Euphorbiaceae,,Milk Tree,,None knownh3
117,Sapium haematospermum,Euphorbiaceae,,,latex,"A latex contained in the plant is applied to the skin to kill warts and other skin problemsbr
h3"
118,Sapium jenmannii,Euphorbiaceae,,,,None known
119,Sapium laurocerasus,Euphorbiaceae,,,,None known
120,Sapium marmieri,Euphorbiaceae,,,latex,"The latexi known as Gaucho Mashan is used as a powerful purgative It is taken orally generally mixing a small amount of it in waterbr
"
121,Sapium stylare,Euphorbiaceae,,,,None known
122,Saraca asoca,Fabaceae,,Asoka Tree,"stem,bark,flower,seed","Ashoka is a very popular medicinal herb in Ayurveda where it is said to be particularly useful for treating a range of conditions related to the female reproductive system It is strongly astringent uterine sedative and is said to have a stimulating effect on uterine and ovarian tissuebr
The bark is antiabortive antibacterial antiinflammatory antioxidant astringent demulcent diuretic strongly haemostatic  oxytocic neural tonic refrigerent sedative uterine tonic vermicidal It is used in the treatment of a range of conditions especially those affecting the urinary system and is held to be a very effective treatment in all manner of conditions related to the female reproductive system It has a strong effect upon the uterine muscles and is especially useful in the treatment of uterine haemorrhages menstrual cramps menorrhagia and leucorrhoea It is also used to treat conditions such as haemorrhoids and internal bleedingbr
br
The flowers are diuretic  An extract of the flowers is useful in the treatment of haemorrhoids and dysentery The flowers are also useful in the treatment of scabies in children and various other skin diseasesbr
br
The seeds are used in the treatment of urinary dischargesbr
br
Various studies have been carried out on the medicinal actions of this plantbr
The bark contains tannins and catecholbr
Both aqueous and alcoholic extracts of the bark have shown significant analgesic activitybr
Extracts of the plant especially ethanolic extractions have shown significant anthelmintic amd antiinflammatory activitiesbr
Alcohol extracts of both the flowers and the bark have shown antimicrobial activitybr
The plant has been shown to stimulate the endometrium and ovarian tissue and to be useful in treating disorders such as menorrhagia dysmenorrhoea premenstrual syndrome abnormal bleeding and threatened abortionbr
"
123,Saraca declinata,Fabaceae,,,,None known
124,Saraca dives,Fabaceae,,,bark,"The bark is used medicinally for relieving rheumatism and menorrhagiabr
"
125,Saraca indica,Fabaceae,,Asoka Tree,"stem,bark","The bark is a very popular herb in Ayurveda where it is said to be particularly useful for treating the female reproductive system It is strongly astringent and a uterine sedative It is said to have a stimulating effect on uterine and ovarian tissue It is said to be useful in the treatment of several ailments including menstrual cramps some cases of uterine bleeding uterine fibroids haemorrhoids and internal bleedingbr
The bark contains tannins and catecholbr
"
126,Sararanga sinuosa,Pandanaceae,,,,None known
127,Sarcandra glabra,Chloranthaceae,,,,"An infusion is used to treat headachebr
"
128,Sarcaulus brasiliensis,Sapotaceae,,,,None known
129,Sarcochlamys pulcherrima,Urticaceae,,,,None known
130,Sarcomphalus reticulatus,Rhamnaceae,,,,None known
131,Sarcostigma kleinii,Icacinaceae,,,"leave,bark,seed","The oil is anaphrodisiac anthelmintic bitter depurative and vulnerary It is useful in vitiated conditions of vata and for treating conditions such as helminthiasis foul ulcers leprosy and skin diseasesbr
The oil obtained from the seeds is highly esteemed in India for the treatment of rheumatismbr
br
The bark and leaves are acrid anaphrodisiac anthelmintic carminative bitter depurative digestive diuretic stomachic thermogenic and vulnerary They are useful in the treatment of vitiated conditions of vata  and for conditions such as cephalalgia gastropathy anorexia flatulence helminthiasis strangury indolent ulcers leprosy skin diseases hysteria and epilepsybr
br
Methanolic extracts of the leaf and bark have shown high antioxidant activity They can be considered as potential new sources of natural antioxidants for food and nutraceutical productsbr
"
132,Sargentodoxa cuneata,Lardizabalaceae,,,"root,stem,leave","The plant part not specified is widely used in traditional Chinese medicine for the treatment of rheumatic arthritis acute appendicitis amenorrhea and menstrual pains Studies have shown that both methanol and water extracts of the plant are effective antiinflammatories whilst also exhibiting immunoregulatory and antioxidant effectsbr
The plant has potential as a possible antineurodegenerative agent based on its inhibition of neuroinflammationbr
br
The mashed leaves are plastered onto soresbr
br
The stem is anthelmintic antibacterial antirheumatic carminative diuretic and tonic It is used as a blood stimulant A decoction or tincture is used in the treatment of amenorrhoea metrorrhagia anaemia traumatic injuries rheumatoid arthritis hookworm disease roundworm and filariasisbr
br
The root is antirheumaticbr
"
