,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
29,Zanthoxylum leprieurii,Rutaceae,,,"root,bark","The bark and roots are used as a medicine for treating rheumatism and generalized body painsbr
"
30,Zanthoxylum martinicense,Rutaceae,,,,None known
31,Zanthoxylum monogynum,Rutaceae,,,,None known
32,Zanthoxylum myriacanthum,Rutaceae,,,seed,"The smoke from burning seeds is inhaled as a treatment for an ulcerated syphilitic nosebr
"
33,Zanthoxylum nitidum,Rutaceae,,,"root,stem,fruit,bark,seed","The root is anodyne antiphlogistic carminative depurative emmenagogue and febrifuge It is used as a decoction or an alcoholic maceration in the treatment of fevers rheumatism toothache stomachache and against boilsbr
br
A decoction of the leafy branches is considered cooling disinfectant and bechic It is gargled n the treatment of inflammation of the throatbr
br
The resin contained in the bark and especially in that of the roots is powerfully stimulant and tonicbr
br
The bark is used for treating toothache by inserting it into a hollow tooth most likely acting as a counterirritantbr
br
The fruit is considered to be anthelmintic astringent carminative diaphoretic febrifuge stomachic and an aromatic stimulant Taken in the form of a decoction or a powder they are prescribed to treat digestive system problems such as stomach aches colic dyspepsia vomiting and diarrhoea as well as conditions such as catarrh uterine haemorrhage rheumatism and lumbagobr
A topical applicalion of an alcoholic maceralion of the fruit is effective against toothache A powder made from the fruit is used to treat snakebitebr
br
The stembark and rootbark contain the unstable alkaloid nitidioe which changes readily into dihydsonitidine and oxynilidinebr
The rootbark yields the flavone glycoside diosminbr
The seeds contain an essential oil with its major component linaloolbr
h3"
34,Zanthoxylum ovalifolium,Rutaceae,,,,None known
35,Zanthoxylum oxyphyllum,Rutaceae,,,"root,fruit,bark","The fruits are said to be astringent digestive and stimulantbr
A paste made from the immature fruits is held between the teeth for about 10 minutes to relieve toothachebr
br
The bark especially the root bark is tonic and aromatic It can be used in the treatment of rheumatism and atonic dyspepsiabr
"
36,Zanthoxylum panamense,Rutaceae,,,bark,"The spines and bark have medicinal usesbr
"
37,Zanthoxylum pentandrum,Rutaceae,,,"root,stem,bark,pulp,wood","The resin in the plant is astringent and vulnerarybr
br
The bark is febrifuge It is regarded by some local peoples as being the equivalent of quinine It is used in a tonic and febrifuge for certain forms of malarial fever when quinine does not produce the desired effectbr
The bark is chewed into a fine pulp and then inserted into a tooth cavity to relieve the painbr
A decoction of the trunkbark is used as a hot bath to soothe venereal chancres and to remedy eruptions of pimples on the legs of childrenbr
br
The wall of the capsule is aromatic piquantbr
br
An infusion of the root in alcohol is believed an efficacious aphrodisiacbr
br
The wood contains lupeol and the alkaloids berberine and magnoflorinebr
The stembark contains magnoflorine and cholinebr
"
38,Zanthoxylum rhetsa,Rutaceae,,,"root,stem,fruit,bark,seed","The peel of the fruits the seeds the bark of the stems and roots as well as the oil mullillamoil extracted from the fruits are used for medicinal purposesbr
br
A decoction of the bark is taken internally as a cure for pains in the chestbr
The bark is pounded and mixed with oil then used externally as a remedy for stomach pains When chewed it is applied to snakebitesbr
br
The fruits are aromatic astringent stimulant and stomachic They are used in the treatment of dyspepsia asthma and bronchitis heart troubles toothache and rheumatismbr
br
The skin of the fruit is credited with astringent stimulant and digestive propertiesbr
br
An oil obtained by steam distillation is used as a traditional remedy for cholera It is further applied as an antiseptic and disinfectant The report does not say which part of the plant yields this essential oil but it is likely to be the fruitbr
"
39,Zanthoxylum rhoifolium,Rutaceae,,,"root,leave,bark","The macerated bark mixed with wine or rum is used as a bitter tonic having antimalarial and antiblennorrhagic propertiesbr
A decoction of the trunkbark is used as a hot bath to soothe venereal chancres and to remedy eruptions of pimples on the legs of childrenbr
br
The inner bark is antispasmodic bitter febrifuge and stomachic It is used in the treatment of dyspepsia and blennorrhagia It is boiled with the leaves of the plant and the water is drunk as an antipyreticbr
br
The roots are bitter They are used in the treatment of toothachesbr
br
The plant contains various alkaloids including allocryptopine candicine magnoflorine and temberatinebr
h3"
40,Zanthoxylum riedelianum,Rutaceae,,,bark,"The bark is scraped then placed in water and boiled The decoction is used to wash the legs as a liniment to relieve pain It is also sometimes drunk and is said to have a bitter flavourbr
h3"
41,Zanthoxylum rigidum,Rutaceae,,,leave,"The leaves have medicinal applicationsbr
h3"
42,Zanthoxylum schreberi,Rutaceae,,,,None known
43,Zanthoxylum setulosum,Rutaceae,,,bark,"The thorns and the bark are used medicinallybr
"
44,Zanthoxylum spinosum,Rutaceae,,,,None known
45,Zanthoxylum sprucei,Rutaceae,,,,None known
46,Zanthoxylum tsihanimposa,Rutaceae,,,"stem,bark","A bark decoction is used to treat malariabr
Several alkaloids that have been isolated from the stem bark have shown invitro antiplasmodial activitybr
"
47,Zanthoxylum usambarense,Rutaceae,,,bark,"The bark is used as an emetic and as a medicine to treat malaria and rheumatismbr
"
48,Zanthoxylum zanthoxyloides,Rutaceae,,,"bark,seed","The bark is aromatic and sudorificbr
br
The seeds are soaked in water and used in the treatment of rheumatismbr
br
The plant part not specified is appetizer and galactagoguebr
"
49,Zea diploperennis,Poaceae,,,,None known
50,Zea mays,Poaceae,,Maize,"root,leave,seed","The corn silks are cholagogue demulcent diuretic lithontripic mildly stimulant and vasodilator They are used primarily as a diuretic in the treaanent of conditions such as heart disease hypertension cystitis urethritis hepatitis gonorrhoea gout and rheumatism Because they also act to reduce blood sugar levels they are used in the treatment of diabetes mellitus br
The silks are harvested before pollination occurs and are best used when fresh because they tend to lose their diuretic effect when stored and also become purgativebr
br
A decoction of the leaves and roots is used in the treatment of strangury dysuria and gravelbr
br
A decoction of the cob is used in the treatment of nose bleeds and menorrhagiabr
br
The seed is diuretic and a mild stimulant It is a good emollient poultice for ulcers swellings and rheumatic pains and is widely used in the treatment of cancer tumours and warts It contains the cellproliferant and woundhealing substance allantoin which is widely used in herbal medicine especially from the herb comfrey Symphytum officinale to speed the healing processbr
br
The plant is said to have anticancer properties and is experimentally hypoglycaemic and hypotensivebr
h3"
51,Zenia insignis,Fabaceae,,,,None knownh3
52,Zeyheria tuberculosa,Bignoniaceae,,,,None knownh3
53,Zingiber mioga,Zingiberaceae,,Mioga Ginger,,None known
54,Zingiber montanum,Zingiberaceae,,,root,"The root is stimulant stomachic and tonic It is used in the treatment of diarrhoea and colicbr
The root has sometimes been used as a substitute for ginger Zingiber officinalisbr
h3"
55,Zingiber officinale,Zingiberaceae,,Ginger,root,"Ginger root is widely used in Eastern Herbal treatments  in Ayurveda it is known as the universal medicine and it is an ingredient of about half of all prescriptions in Ayurvedic and Chinese medicine The root is rich in volatile oils gingerols and shogaols The shogaols are only produced when the root is dried as a breakdown substance of the gingerols They are twice as pungent as the gingerols and so the dried root is normally used in different ways to the fresh rootbr
The root is a sweet pungent aromatic warming herb that is expectorant increases perspiration improves digestion and liver function controls nausea vomiting and coughing stimulates the circulation relaxes spasms and relieves painbr
The root is used internally in the treatment of all forms of nausea including morning and motion sickness It is used to treat indigestion colic abdominal chills colds coughs influenza and peripheral circulatory problemsbr
Externally the root is used to treat spasmodic pain rheumatism lumbago menstrual cramps and sprainsbr
"
56,Zingiber spectabile,Zingiberaceae,,Beehive Ginger,,None known
57,Zingiber zerumbet,Zingiberaceae,,,rhizome,"A decoction of the rhizome is used in the treatment of asthma A decoction is used as a carminative to treat colic It is employed as a hot remedy for coughs asthma worms leprosy and other skin diseasesbr
The rhizome is applied externally to rheumatic jointsbr
br
The essential oil in the rhizome contains zerumbone which has spasmolytic and bacteriostatic propertiesbr
"
58,Zizania latifolia,Poaceae,,Manchurian Wild Rice,"root,leave,seed","The shoots roots and the seed are diuretic and febrifugebr
br
The leaves are tonicbr
"
59,Ziziphus abyssinica,Rhamnaceae,,,"root,leave","The roots are boiled and the liquid drunk as a treatment for afterbirth pains stomachache snakebite and also to induce abortionbr
A decoction of the roots mixed with those of Rhynchosia resinosa is drunk as a treatment for stomachachebr
The roots are pounded and the powder is rubbed on the chest which is first scarified as a treatment for pneumoniabr
br
The leaves are boiled and used as a steam bath for the treatment of pneumoniabr
Ash from the burnt leaves is mixed with common salt and rubbed externally on to the throat to relieve tonsillitisbr
h3"
60,Ziziphus amole,Rhamnaceae,,,bark,"The bark is used to treat toothachebr
"
61,Ziziphus glaziovii,Rhamnaceae,,,,None known
62,Ziziphus incurva,Rhamnaceae,,,,None known
63,Ziziphus joazeiro,Rhamnaceae,,Jua,"leave,bark,sap","The leaves are stomachic An infusion is used to treat a range of stomach problemsbr
br
The inner bark is very rich in saponins An infusion is used as a wash to treat skin sores and also for brushing the teeth The bark is also febrifugebr
h3"
64,Ziziphus mauritiana,Rhamnaceae,,Indian Jujube,"root,stem,leave,fruit,seed,nuts,sap","Jujube is both a delicious fruit and an effective herbal remedy It aids weight gain improves muscular strength and increases stamina In Chinese medicine it is prescribed as a tonic to strengthen liver function br
br
The dried fruits contain saponins triterpenoids and alkaloids They are anodyne anticancer antidote expectorant pectoral refrigerant sedative stomachic styptic and tonic They are considered to purify the blood and aid digestion and are used internally in the treatment of a range of conditions including chronic fatigue loss of appetite diarrhoea pharyngitis bronchitis anaemia irritability and hysteria A mucilage made from the fruit is used to make bronchial pastillesbr
br
The seed contains a number of medically active compounds including saponins triterpenes flavonoids and alkaloids It is hypnotic narcotic sialagogue sedative stomachic and tonic and is used internally in the treatment of palpitations insomnia nervous exhaustion night sweats and excessive perspirationbr
br
The root is used in the treatment of dyspepsia A decoction of the root has been used in the treatment of fevers br
The root is made into a powder and applied to old wounds and ulcersbr
br
The leaves are astringent and febrifuge A decoction of the roasted leaves is an effective treatment for cough and asthma  The leaves are said to promote the growth of hair and are used to form a plaster in the treatment of strangurybr
A poultice made from the pounded fresh leaves is active against boils and impetigobr
br
The plant is a folk remedy for anaemia hypertonia nephritis and nervous diseases It is widely used in China as a treatment for burnsbr
br
Japanese research has shown that jujube increases immunesystem resistance In one clinical trial in China 12 patients with liver complaints were given jujube peanuts and brown sugar nightly In four weeks their liver function had improvedbr
h3"
65,Ziziphus mexicana,Rhamnaceae,,Amole,,None known
66,Ziziphus mistol,Rhamnaceae,,Mistol,,None known
67,Ziziphus mucronata,Rhamnaceae,,,"root,leave,bark,tuber","A poultice of the powdered and baked roots is widely used in Africa as a remedy for almost any type of pain As part of the treatment the poultice is eaten by the patient one it has been removed from the affected areabr
The roots are used to treat snakebitebr
br
A paste made from the leaves is used in the treatment of boils and other skin infectionsbr
The leaf paste is mixed with an infusion of the roots and then used as a treatment for tubercular gland swellings measles dysentery lumbago and chest complaintsbr
br
The bark is used as an emetic A decoction of the bark is used in the treatment of rheumatism and stomach troubles An infusion of the bark is used to treat coughsbr
The bark is used in a steam bath to purify the complexionbr
h3"
68,Ziziphus oenopolia,Rhamnaceae,,,"root,fruit,bark","The juice of the roots is applied to fresh cuts and woundsbr
A decoction of the root bark is used to heal fresh woundsbr
br
The bark contains tannins and is astringent A paste of the inner bark is applied as a poultice to obstinate woundsbr
br
A decoction of the fruit is used as a treatment for indigestion The fruit is an ingredient of a stomachache pillbr
h3"
69,Ziziphus rugosa,Rhamnaceae,,,"leave,bark,flower","A paste made from the bark is applied as a poultice on swollen gums and to toothachesbr
br
The flowers combined with an equal quantity of the petioles of betel leaves and half as much lime is used to make a pill that is used in the treatment of menorrhagiabr
"
70,Ziziphus spina-christi,Rhamnaceae,,Christ's Thorn,"root,leave,fruit,sap","A powder made from the charred thorns is used as an antidote to snake bitesbr
br
The roots are used to treat headachesbr
br
The boiled leaves are applied to various surface wounds and also have anthelminthic and antidiarrhetic properties A cataplasm of young leaves is used to reduce eye inflammationsbr
br
The fruits are used as an emollient and astringent They are also reputed to reduce abscesses and boilsbr
A narcotic beverage made from the fruits is considered to be a tranquilliser and sedativebr
br
The leaves contain various alkaloids including ziziphine jubanine and amphibine alpha terpinol linalol and diverse saponinsbr
h3"
71,Zollernia glabra,Fabaceae,,,,None knownh3
72,Zollernia ilicifolia,Fabaceae,,,bark,"The bark is astringentbr
h3"
73,Zollernia paraensis,Fabaceae,,,,None knownh3
74,Zombia antillarum,Arecaceae,,,,None known
75,Zornia brasiliensis,Fabaceae,,Urinária,"stem,sap","The whole  plant is diuretic It is used to treat disorders of the urinary system and is also used in the treatment of venereal diseases  a handful of the plant in decoction in a litre of water is drunk instead of water until the symptoms disappearbr
"
76,Zornia diphylla,,,,"root,whole plant","The root is soporific and is used to induce sleep in children This report probably should refer to Zornia gibbosabr
br
The plant part not specified is used to treat dysentery and venereal diseasesbr
br
An essential oil obtained from the whole plant is rich in monoterpenoids especially sabinene 431 and terpinene 4ol 132 The essential oil has shown a significant antibacterial activity against Salmonella typhi and also antiinflammatory activity Sabinene showed promising antibacterial and antifungal activitiesbr
"
77,Zornia gibbosa,Fabaceae,,,root,"The plant is antiinflammatory and astringent It is used in the treatment of inflammations and dysenterybr
br
The roots are used as a soporific given to childrenbr
br
An alcohol extract of the aerial parts of the plant have been shown to have an effective antiinflammatory activitybr
"
78,Zornia glochidiata,Fabaceae,,,"root,leave,sap","The leaves are taken as a laxative Cooked leaves are given to children suffering from kwashiorkorbr
br
Sap from the plant is febrifuge and is also used as eye drops against epilepsybr
br
The root is eaten as an aphrodisiac used in the treatment of venereal diseases to prevent abortion and to ease childbirthbr
h3"
79,Zornia latifolia,Fabaceae,,Tencilla,whole plant,"A juice made from the whole plant is drunk in order to calm inflamed intestinesbr
"
80,Zornia leptophylla,Fabaceae,,,,None known
81,Zornia piurensis,Fabaceae,,Hierba de la Vibora,whole plant,"A decoction of the whole plant combined with Canchalagua Polygala paniculata Nabo Brassica rapa and ColoresIresine herbstii Is used in the treatment of nervousnessbr
"
82,Zuelania guidonia,Salicaceae,,,"stem,bark","A gum obtained from the stem is emeticbr
The abundant clear resin which exudes from incisions made in the trunk is said to have great medicinal virtuesbr
br
A decoction of the bark is used as a remedy for amenorrheabr
"
83,Zygia latifolia,Fabaceae,,,bark,"The inner bark rasped is in a cold water infusion and then drunk as a strengthenerbr
br
The bark is used for treating pain and sickness in babiesbr
"
84,Zygia racemosa,Fabaceae,,Marblewood,,None known
