,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
44,Baccharoides hymenolepis,Asteraceae,,,"root,leave","The plant is used medicinally as a cure for pneumoniabr
br
Juice from the crushed leaves is used to treat jaundice and also diarrhoea in babiesbr
A hot leaf placed on a wound is said to stop bleedingbr
br
A root decoction is used as a purgative and to treat abdominal painsbr
br
The sesquiterpene lactone vernolepin was isolated from plant material collected in Ethiopia This compound showed antitumour activity and platelet antiaggregating propertiesbr
h3"
45,Backhousia bancroftii,Myrtaceae,,Johnstone River Hardwood,,None known
46,Backhousia citriodora,Myrtaceae,,Lemon Myrtle,leave,"The essential oil obtained from the leaves possesses antimicrobial activitybr
"
47,Backhousia hughesii,Myrtaceae,,Stone Wood,,None known
48,Bacopa monnieri,Plantaginaceae,,Brahmi,"root,stem,leave,whole plant,sap","Brahmi is a very important Ayurvedic herb being particularly valued for its beneficial effect upon the nervous system Its main active substances are steroidal saponins including bacosides The whole plant is used  roots stems and leaves It is cardiac nervine tonic sedative and vasoconstrictor The leaves and stalks are aperient and diureticbr
An alcohol extract of the whole plant has been shown to have anticancer activity against Walker carcinomabr
An alcohol extract of plant is a muscle relaxant and cardiovascular relaxantbr
Research in India suggests that brahmi improves mental function memory and concentration and also reduces learning timebr
The plant contains the alkaloid brahmine which has been shown to raise blood pressure when administered inbr
therapeutic dosage but to be hypotensive when given in very strong dosagebr
A tranquilizing saponin that resembles reserpine is also presentbr
br
The plant is used principally in the treatment of a range of nervous system disorders including neuralgia hysteria epilepsy insanity neurasthenia aphonia and hoarseness The plant is also taken internally in a number of other conditions including indigestion ulcers wind constipation asthma bronchitis and infertilitybr
A poultice made of the boiled plant is applied to the chests of children in the treatment of acute bronchitis and other coughs A juice made from the plant is applied as a wash on burnsbr
"
49,Bactris acanthocarpa,Arecaceae,,,,"The mesocarp has medicinal usesbr
"
50,Bactris barronis,Arecaceae,,,,None known
51,Bactris bidentula,Arecaceae,,,,None known
52,Bactris brongniartii,Arecaceae,,,,None known
53,Bactris coloniata,Arecaceae,,,,None known
54,Bactris coloradonis,Arecaceae,,,,None known
55,Bactris concinna,Arecaceae,,,,None known
56,Bactris ferruginea,Arecaceae,,Tucum,,None known
57,Bactris gasipaes,Arecaceae,,Peach Palm,seed,"The oil from the seeds is used as a rub to ease rheumatic painsbr
"
58,Bactris guineensis,Arecaceae,,Tobago Cane,fruit,"The fruits are used in a decoction as an antihelminthic and laxative They are also used to treat snakebitebr
"
59,Bactris hirta,Arecaceae,,,,None known
60,Bactris major,Arecaceae,,Beach Palm,,None knownh3
61,Bactris maraja,Arecaceae,,Maraja,,None known
62,Bactris oligocarpa,Arecaceae,,,,"The apical bud is made into a decoction for treating bronchitisbr
"
63,Bactris oligoclada,Arecaceae,,,,"A decoction of the heart apical bud is valued in treating bronchitisbr
"
64,Bactris riparia,Arecaceae,,,,None known
65,Bactris setosa,Arecaceae,,Tucum,,None known
66,Bactris setulosa,Arecaceae,,,,None known
67,Bactris simplicifrons,Arecaceae,,,,None known
68,Baeckea frutescens,Myrtaceae,,,leave,"Baeckea frutescens has a long history of use in traditional medicine in southeast Asia There have been a number of studies that have demonstrated the presence of medically active compounds in the plantbr
All aerial parts of the plant are credited with antibacterial antifebrile and haemostatic properties The plant is indicated in the treatment of coryza influenza headache measles colic and jaundice in the form of a fumigation of the dried plant or the inhalation of vapour from a boiling decoction of the fresh plant It is also prescribed against epistaxis impetigo dyspepsia dysentery and menstrual disorders In Hong Kong the aerial parts are used to treat snakebitebr
The plant is applied topically as an antiseptic in treating furunculosis and impetigobr
The leaves are used as an emmenagoguebr
br
An essential oil obtained from the plant is used for massage in cases of rheumatismbr
The essential oil shows considerable variation in composition and relevant percentage of its constituents depending on where it has grownbr
br
In a simple in vitro enzyme assay the essential oil of Baeckea frutescens showed strong inhibitory activity of more than 80 at 01 mgml against lipoxygenase The essential oil at a dose of 435 mgkg exhibited antihepatotoxic activitybr
The leaves and above ground parts contain series of chromones chromanones as well as chromoneCglycosides These are structurally strongly related to the flavones Some of these chromones have show strong cytotoxic activity against leukaemia cellsbr
"
69,Bafodeya benna,Chrysobalanaceae,,,fruit,"The fruit is used in the treatment of worms The fruit has a tawny layer of a soft cottony substance lining the inside of the endocarp The hairs in this layer are perfectly straight apparently hollow needleshaped spines which project stiffly into the loculus cavity These are used as a vermifuge corresponding in a way to the mechanical irritation caused by the hairs of for example Mucuna pruriensbr
"
70,Bagassa guianensis,Moraceae,,Bagasse,,None known
71,Baikiaea insignis,Fabaceae,,,,None known
72,Baikiaea plurijuga,Fabaceae,,Rhodesian Teak,bark,"Locally the bark is used in medicinebr
Decoctions of the bark are used to treat syphilis and to make a fortifying tonicbr
An infusion of the bark is gargled to relieve toothachebr
"
73,Baillonella toxisperma,Sapotaceae,,African Pearwood,"bark,seed","The seed kernel contains a fatty oil that is used in traditional medicine It is applied externally to treat rheumatic painsbr
br
Bark decoctions are used to treat kidney problems toothache rickets vaginal infections and affections of the respiratory and digestive tractsbr
"
74,Baissea axillaris,Apocynaceae,,,"root,stem,bark,twig","A decoction of leafy twigs is used in the treatment of kidney disordersbr
br
A maceration of the root is used as eye drops to treat psychosisbr
br
A decoction of the roots and stem bark is taken to treat colic it causes no diarrhoeabr
The bark in decoction is applied to the skin of dogs to cure mangebr
br
A decoction of the leafy twigs is taken as a diureticbr
"
75,Baissea leonensis,Apocynaceae,,,"leave,latex,bark","The latex is applied to mumps Combined with the powdered bark of Zanthoxylum leprieurii the latex is applied to tumoursbr
br
The leaves contain the coumarin glycoside baisseosidebr
"
76,Baissea multiflora,Apocynaceae,,,"root,stem,latex,bark,sap,twig","A decoction of the roots and bark has a good reputation for calming colic without causing diarrhoea and also for treating infantile diarrhoea and female sterilitybr
br
The bark and more especially leafy twigs rich in latex are taken in various preparations for treating oedemas arising through deficienciesbr
br
The rootpowder mixed with food or drink is a treatment for appendicitisbr
Mixed in water the root powder is dripped into the eye when treating conjunctivitis and cataracts The root powder is also applied to snake bitesbr
br
An aqueous decoction of the stem is considered diuretic and is taken by draught for the treatment of rheumatism arthritis kidney troubles lumbago and for general lassitude The treatment is enhanced by applying the lees from the decoction as a friction rubbr
br
A few drops of the sap are given to children with feverbr
br
Ash of the plant is rubbed on the back to treat backachebr
"
77,Baissea myrtifolia,Apocynaceae,,,"root,stem,latex,bark,sap,twig","A root decoction is taken to treat stomach and kidney problems colic and dysenterybr
br
This species is said to have similar uses to Baissea multiflora These uses arebr
br
A decoction of the roots and bark has a good reputation for calming colic without causing diarrhoea and also for treating infantile diarrhoea and female sterilitybr
br
The bark and more especially leafy twigs rich in latex are taken in various preparations for treating oedemas arising through deficienciesbr
br
The rootpowder mixed with food or drink is a treatment for appendicitisbr
Mixed in water the root powder is dripped into the eye when treating conjunctivitis and cataracts The root powder is also applied to snake bitesbr
br
An aqueous decoction of the stem is considered diuretic and is taken by draught for the treatment of rheumatism arthritis kidney troubles lumbago and for general lassitude The treatment is enhanced by applying the lees from the decoction as a friction rubbr
br
A few drops of the sap are given to children with feverbr
br
Ash of the plant is rubbed on the back to treat backachebr
"
78,Bakeridesia esculenta,Malvaceae,,,,None known
79,Balakata baccata,Euphorbiaceae,,,,None knownh3
80,Balakata luzonica,Euphorbiaceae,,,,None known
81,Balanites aegyptiaca,Zygophyllaceae,,Desert Date,"root,bark,sap,wood","The roots are purgative and vermifuge A decoction of the root is used to treat malaria The roots are boiled in a soup to be used in the treatment of oedema and stomach pains They are also used as an emeticbr
br
The bark is purgative and vermifuge An infusion of the bark is used to treat heartburn  The bark is used to deworm cattle in Rajasthanbr
br
Wood gum mixed with maize meal porridge is used to treat chest painsbr
br
The plant is a potential source of steroidal sapogenins diosgenin for the hemisynthesis of corticosteroidsbr
h3"
82,Balanites maughamii,Zygophyllaceae,,Manduro,"root,stem,leave,bark,twig","Manduro is used in magic and traditional medicine The roots have emetic properties Extracts of the leaves and twigs have shown genotoxic effects in vitro causing DNA damage Stem bark extracts inhibit the malarial parasite Plasmodium falciparumbr
br
The roots and bark are widely used in purgative medicinesbr
"
83,Balanites rotundifolia,Zygophyllaceae,,,,None known
84,Balanites wilsoniana,Zygophyllaceae,,,"root,fruit,pulp,sap","A healing soothing ointment is made of the oilbr
br
Morphologically the fruit is a drupe A steroidal saponin diosgenin is present in the fruitpulp and in the kernel This is a substance of interest as a starting point for the preparation of pharmaceutical steroidsbr
br
The roots of uncertain provenance have been tested for antimalarial activity and found to be ineffective against avian malariabr
"
85,Balanophora elongata,Balanophoraceae,,,,None known
86,Balanophora fungosa,Balanophoraceae,,,,None known
87,Balfourodendron riedelianum,Rutaceae,,Guatambu,,None known
88,Baliospermum solanifolium,Euphorbiaceae,,,"root,leave,seed","The roots seeds leaves and seed oil are all used to treat jaundice constipation piles anaemia conjunctivitisbr
br
The roots are purgative anthelmintic carminative rubefacient and anodyne They are used in the treatment of abdominal pain constipation calculus general anasarca piles helminthic infestation scabies and skin disordersbr
The root paste is applied externally to painful swellings and pilesbr
br
A decoction of the leaves is used as a purgative The leaves are used to relieve asthmabr
br
The seeds are drastic and purgative They are used to cure snakebitesbr
"
89,Balsamocarpon brevifolium,Fabaceae,,Algarobilla,"seed,pod","The seedpods are a rich source of tannins They can be used as a urinary astringent  the tannin gallic acid being mainly responsible for this activitybr
"
90,Balsamocitrus dawei,Rutaceae,,,,None known
91,Bambusa amahussana,Poaceae,,,,None known
92,Bambusa balcooa,Poaceae,,,,"The siliceous secretion of the culm is considered to be aphrodisiac and tonicbr
"
93,Bambusa bambos,Poaceae,,Giant Thorny Bamboo,"root,leave","The plant contains high levels of silica and is used in many ways in Ayurvedic medicinebr
br
The root is astringent and cooling It is used to treat joint pain and general debilitybr
br
The leaves are antispasmodic and emmenagogue They are taken internally to stimulate menstruation and to help relieve period pain They are also taken to tone and strengthen stomach function to expel worms and have the reputation of being aphrodisiacbr
br
The young sprouts harvested as they emerge from below soil level are taken internally to relieve nausea indigestion and wind They are applied externally as a poultice to help drain infected woundsbr
br
The juice of the plant is rich in silica and is taken internally to aid in the strengthening of cartilage in conditions such as osteoarthritis and osteoporosisbr
h3"
94,Bambusa beecheyana,Poaceae,,Beechey Bamboo,,None known
95,Bambusa blumeana,Poaceae,,Spiny Bamboo,,None knownh3
96,Bambusa burmanica,Poaceae,,,,None known
97,Bambusa chungii,Poaceae,,,,None known
98,Bambusa clavata,Poaceae,,,,None known
99,Bambusa distegia,Poaceae,,,,None known
100,Bambusa emeiensis,Poaceae,,,,None knownh3
101,Bambusa flexuosa,Poaceae,,,,None knownh3
102,Bambusa funghomii,Poaceae,,,,None knownh3
103,Bambusa gibboides,Poaceae,,,,None known
104,Bambusa grandis,Poaceae,,,,None known
105,Bambusa guangxiensis,Poaceae,,,,None known
106,Bambusa heterostachya,Poaceae,,,,None known
107,Bambusa horsfieldii,Poaceae,,,,None known
108,Bambusa lapidea,Poaceae,,,,None known
109,Bambusa longispiculata,Poaceae,,,,None known
110,Bambusa multiplex,Poaceae,,Hedge Bamboo,,None knownh3
111,Bambusa nepalensis,Poaceae,,,,None known
112,Bambusa nutans,Poaceae,,,,None knownh3
113,Bambusa odashimae,Poaceae,,,,None known
114,Bambusa oldhamii,Poaceae,,Ryoku-Chiku,,None known
115,Bambusa polymorpha,Poaceae,,,,None knownh3
116,Bambusa remotiflora,Poaceae,,,,None known
117,Bambusa rutila,Poaceae,,,,None known
118,Bambusa sinospinosa,Poaceae,,,,None knownh3
119,Bambusa stenoaurita,Poaceae,,,,None known
120,Bambusa surrecta,Poaceae,,,,None known
121,Bambusa tulda,Poaceae,,Bengal Bamboo,,"The siliceous secretion of the culm is considered to be aphrodisiac and tonicbr
h3"
122,Bambusa tuldoides,Poaceae,,,,"Shavings of the culm cortex chuk yu are used in Chinese medicine in the treatment of febrile diseases haematuria epistaxis and infantile epilepsybr
h3"
123,Bambusa vulgaris,Poaceae,,Common Bamboo,"stem,leave,bark,sap","The stems are used as a remedy for rheumatism The shoots are used to treat abscesses and malariabr
br
The bark is astringent and emmenagoguebr
br
The leaves are used to treat heart problems and malaria They are boiled and used in a bath to ease fevers A decoction of boiled leaves is used by women as a cleanout for dilation and curettage and also to aid the expulsion of the afterbirth The leaves are boiled as a hot tea  which induces profuse perspiration in treating a feverbr
br
The sap is used to treat fever and haematuriabr
h3"
124,Bambusa wenchouensis,Poaceae,,,,None known
125,Banara arguta,Salicaceae,,,,"The plant has medicinal propertiesbr
h3"
126,Banara guianensis,Salicaceae,,,"leave,bark","A decoction of the bark is used as a wash for treating malaria br
br
A decoction of the crushed leaves is used as a wash for fevers Five leaves are decocted in 333 millilitres of water to make a morning drink that is said to soothe the liverbr
"
127,Banara tomentosa,Salicaceae,,,,None known
128,Banisteriopsis caapi,Malpighiaceae,,Yage,"root,stem,leave,bark,twig","The bark leaves and twigs are the source of a beverage that is hallucinogenic Commonly used in the Amazonian rainforest it is used shamanically as a tool to contact the spirits and bring healing and is also used recreationallybr
The shoots roots and leaves sometimes as an admixture with other species are used by Indians for the preparation of a hallucinogenic beverage used for special ceremonies or the roots and stems are chewed for this purpose The dried leaves are also smokedbr
In addition to its use as an hallucinogenic the plant is also emetic and purgative At low doses it is used as a mild detoxifierbr
The plant contains an alkaloid known variously as telepathin yagein or banisterine which has a strongly stimulatory action on the nervous systembr
The bark contains betacarboline alkaloids including harmine harmaline and deltatetrahycroharmine These alkaloids stimulate hallucinationsbr
"
129,Banksia integrifolia,Proteaceae,,Coast Banksia,,None knownh3
130,Baphia capparidifolia,Fabaceae,,,leave,"The leaves are used to treat fever and are given to pregnant women when the foetus develops too slowlybr
"
131,Baphia kirkii,Fabaceae,,,root,"A root decoction is drunk to treat epilepsybr
"
132,Baphia laurifolia,Fabaceae,,,,None known
133,Baphia massaiensis,Fabaceae,,,,None known
134,Baphia nitida,Fabaceae,,Camwood,"root,leave,bark,sap,wood","Camwood has long been used in traditional African medicine Modern research has shown that several medically active compounds are present in the leaves including saponins flavonoid glycosides and true tannins An ointment made from the leaves has showed antiinflammatory activity supported the external use in traditional medicine Extracts of fresh leaves inhibited digestion showed antidiarrhoeal effects and also demonstrated analgesic activitybr
br
An infusion of the leaves is drunk to cure enteritis and other gastrointestinal problems The powdered leaves are taken with palm wine or food to cure venereal diseases Combined with Senna occidentalis it is drunk against asthma in combination with the leaves of Morinda lucida it is a treatment against female sterility and painful menstruation A decoction of the leaves is taken against jaundice and diabetes The leaves have also been used as an enema to treat constipationbr
The leaves or leaf juice are used externally against parasitic skin diseases Combined with Cissus quadrangularis it is used to treat bone fracturesbr
br
Both leaves and bark are considered haemostatic and antiinflammatory and are used for healing sores and woundsbr
br
A bark decoction is drunk to cure epilepsy and cardiac painbr
br
The powdered heartwood is made into an ointment with shea butter Vitellaria paradoxa and is applied to stiff and swollen joints sprains and rheumatic complaintsbr
br
Finely ground root bark mixed with honey is taken against asthmabr
The pounded dried root mixed with water and oil is applied to a ringwormlike fungus attacking the feetbr
h3"
135,Baphia pubescens,Fabaceae,,,"bark,sap","The bark bark oil and sap are used medicinally The bark is antirheumatic the bark oil is diureticbr
"
136,Baphiopsis parviflora,Fabaceae,,,,None known
137,Barkleyanthus salicifolius,Asteraceae,,,"leave,flower","The plant is used as antiinflammatory antirheumatic antimigraine nephroprotective and hepatoprotective medicine These properties could be related to the presence of terpenoids alkaloids and flavonoids in the plantbr
br
A decoction of the leaves is used to treat feversbr
A poultice of the leaves is applied to affected areas as a treatment for rheumatismbr
br
The antioxidant activity is higher in methanolic extracts of the flowers than it is of the leavesbr
"
138,Barleria brownii,Acanthaceae,,,,None known
139,Barleria cristata,Acanthaceae,,,"root,leave,seed","The bitter juice of the leaves or roots is antibacterial diaphoretic and expectorant It is used in the treatment of serious catarrhal infectionsbr
An infusion of the roots and leaves is applied to boils and sores to reduce swellingsbr
br
The seeds are used as an antidote for snake bitesbr
br
Tests have shown that a methanol extract of the leaves possesses significant antiinflammatory activitybr
h3"
140,Barleria lupulina,Acanthaceae,,,"root,leave","The leaves and roots are chewed to bring relief from toothachebr
br
The leaves are antiinflammatory A poultice is put on the bites of insects snakes or dogsbr
br
The roots are applied topically as an antiinflammatory to bring relief from centipede bitesbr
h3"
141,Barleria opaca,Acanthaceae,,,"leave,whole plant,sap","The plant is used as a children’s medicine for piles the leaves being boiled in water and the child squatting in the warm liquor The whole plant is used in the treatment of jaundice rheumatism and paralysisbr
br
The leafsap is used in the treatment of catarrhbr
"
142,Barleria prionitis,Acanthaceae,,,"root,leave","The leaves are antiseptic diuretic and tonic They are chewed in the treatment of fever rheumatism liver diseases indigestion with constipation jaundice and urinary infections The leaves are also chewed to treat toothachebr
The leaves are used externally to promote the healing of wounds and to relieve joint pains and toothachebr
br
A febrifuge is prepared from the rootsbr
An infusion of the roots and leaves is applied to boils and sores to reduce swellings and also used for earache and headache A mouthwash made from the roots is used to relieve toothache and treat bleeding gumsbr
br
The bitter juice of the plant is given to children as a treatment for catarrhbr
br
Because of its antiseptic properties extracts of the plant are incorporated into herbal cosmetics and hair products to promote skin and scalp healthbr
"
143,Barnebya dispar,Malpighiaceae,,,,None known
144,Barnebydendron riedelii,Fabaceae,,,,None known
145,Baroniella acuminata,Apocynaceae,,,leave,"A decoction of the aerial parts or of the leaves is taken to treat cough coughing fits as well as asthma attacks in childrenbr
br
Phytochemical analyses of the aerial parts revealed the presence of sugars the triterpene ursolic acid various sterols eg sitosterol the pregnane glycosides baseonemoside A B and C and several polyphenol glycosidesbr
An aqueous extract of the aerial parts inhibited bronchoconstriction in vitro and in vivobr
Several of the phenolic compounds showed significant activity against the growth of different Candida albicans strains in vitro but no antibacterial activity against 6 bacteria in vitrobr
A clinical test in 1984 with 43 adults taking a syrup made from the leaves showed good tolerance of the syrup but mixed efficacybr
"
146,Barringtonia acutangula,Lecythidaceae,,Indian Oak,"root,leave,bark,seed,wood","The bark in decoction is given as a stomachic The scraped bark is squeezed with coconut meat and the juice is drunk daily for treating pneumonia diarrhoea and asthmabr
Externally it is used for poulticing wounds ulcers sores itches etcbr
br
The root is considered aperientbr
br
Powdered seeds in small doses are given to children as an expectorant and emetic It is further used as an anthelminticbr
The seed is used to treat ophthalmiabr
br
The liquid obtained by pounding the wood in water is considered haemostatic and given in menorrhagiabr
br
The leaves are used to treat diarrhoeabr
h3"
147,Barringtonia asiatica,Lecythidaceae,,Sea Poison Tree,"leave,fruit,bark,seed","A decoction of the leaves is used to treat herniabr
The leaves are heated and externally applied for stomachache Fresh leaves are applied topically to bring relief from rheumatism and to treat soresbr
br
The fruits are applied externally as a treatment for soresbr
br
The toxic seeds are employed as a vermifugebr
br
Although toxic the dried nut is ground mixed with water and drunk to treat coughs influenza sore throat and bronchitisbr
Used externally the fresh nut is scraped and applied directly to wounds and sores It is also applied to a swollen spleen after an attack of malariabr
br
A decoction of the bark is used to treat constipation and epilepsybr
The bark is used externally for treating soresbr
br
In tests the leaf material of this species was active against some tumoursbr
"
148,Barringtonia calyptrata,Lecythidaceae,,Mango Pine,"leave,bark","An infusion of the leaves and bark has been used to treat chest pains and feverbr
"
149,Barringtonia edulis,Lecythidaceae,,,bark,"The bark is used in the treatment of stomach ailments and gonorrhoea A strong tea made from the bark is claimed to induce abortion and definitive sterilitybr
"
150,Barringtonia fusiformis,Lecythidaceae,,,,None known
151,Barringtonia macrocarpa,Lecythidaceae,,,,None known
152,Barringtonia macrostachya,Lecythidaceae,,,"root,leave,pulp","The pulped root is used as an application to the skin for treating ringworm and on sore eyesbr
br
A decoction of the leaves is drunk as a remedy for stomachachebr
"
153,Barringtonia niedenzuana,Lecythidaceae,,,,None known
154,Barringtonia novae-hiberniae,Lecythidaceae,,Pao Nut,bark,"The bark is used in the treatment of stomach ailments and gonorrhoeabr
"
