,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
13,Hancea integrifolia,Euphorbiaceae,,,"stem,leave,bark,sap","A stem bark infusion is taken to treat high blood pressure and to improve blood circulation The stem bark macerated in rum is taken as a tonic often prior to strenuous physical effortsbr
br
Preliminary phytochemical screening of the leaves yielded alkaloids flavonoids coumarins saponins and terpenesbr
The stem bark contains alkaloids tannins and terpenesbr
The acetone ethanol and water extracts of the stem bark showed moderate antihypertensive activity in vitrobr
A methanol extract of the aerial parts did show low activity against several pathogenic human viruses in vitrobr
"
14,Hancornia speciosa,Apocynaceae,,Mangabiera,,"The plant is an excellent remedy for bilious complaints Part not specifiedbr
"
15,Handroanthus albus,Bignoniaceae,,,"leave,bark","The leaves are astringent They are used and in the treatment of inflammations of the nasal passages and the throatbr
br
An infusion of the inner bark is used as a diureticbr
"
16,Handroanthus arianeae,Bignoniaceae,,,,None known
17,Handroanthus billbergii,Bignoniaceae,,,,None known
18,Handroanthus capitatus,Bignoniaceae,,,bark,"The bark is febrifuge A decoction is applied externally as a wash to relieve feversbr
"
19,Handroanthus chrysanthus,Bignoniaceae,,,,None known
20,Handroanthus chrysotrichus,Bignoniaceae,,,bark,"The bark is used as a treatment against syphilisbr
"
21,Handroanthus cristatus,Bignoniaceae,,,,None known
22,Handroanthus guayacan,Bignoniaceae,,,,None known
23,Handroanthus heptaphyllus,Bignoniaceae,,,"leave,bark,wood","The bark is astringent mucilaginous A decoction is said to heal syphilitic ulcersbr
br
The leaves are used in the treatment of syphilitic ulcers and gonorrhoeabr
br
The heartwood contains the compound lapachol which has been used in the treatment of cancerbr
br
Extracts of the plant have been shown to have antiinflammatory activitybr
"
24,Handroanthus impetiginosus,Bignoniaceae,,Pau D'Arco,"stem,bark,wood","The wood and inner bark are a bitter cooling pungent herb that lowers fever and reduces inflammation The heartwood contains a naphthaquinone called lapachol  this has been shown to have antibiotic and antitumor effectsbr
Many native S American peoples have prized pau darco as a cureall using it to treat a wide range of conditions including wounds fevers dysentery intestinal inflammation and snake bitesbr
In modern herbalism the bark is used internally in the treatment of inflammatory diseases chronic degenerative diseases cancers tumours cysts fungal infections especially candidiasis venereal diseases rheumatic diseases skin problems especially eczema herpes and scabies It is also used in combination with other herbs to clear toxins resolve congestion and strengthen the immune systembr
The wood is harvested as required and dried for later usebr
"
25,Handroanthus ochraceus,Bignoniaceae,,,,None knownh3
26,Handroanthus riodocensis,Bignoniaceae,,,,None known
27,Handroanthus serratifolius,Bignoniaceae,,,"bark,flower,whole plant,wood","A decoction of the whole plant combined with honey is used to relieve coughingbr
br
The bark is antidote It is used as a treatment against fever snake poison and manchineel poisonbr
The dried bark of the trunk is grated and applied as a plaster as a remedy for leishmaniasis The plaster is changed daily until the ulcer is cicatrizedbr
br
The wood is used in a decoction as a sudorific to treat feversbr
br
The flowers are pectoral The corolla of the flowers is used in a decoction mixed with sugar as a syrup to remedy rheumatism coughing and grippebr
br
The plant contains lapachol a naphthoquinone which has been shown to have antitumor activitybr
"
28,Handroanthus umbellatus,Bignoniaceae,,,bark,"The bark is astringent It is used in the treatment of mouth and throat disordersbr
h3"
29,Handroanthus vellosoi,Bignoniaceae,,,,None known
30,Haploclathra paniculata,Calophyllaceae,,Mura Piranga,,None known
31,Haplophyton cimicidum,Apocynaceae,,Hierba de la Cucaracha,,None known
32,Haplormosia monophylla,Fabaceae,,,"root,stem,bark,seed,sap,wood","Many phenolic compounds have been isolated from the heartwoodbr
The root stem bark and leaf blade have a high alkaloid contentbr
The stembark contains saponinsbr
The root bark contains tanninsbr
The seed contains quinolizidine alkaloids of the sparteinelupanine classbr
"
33,Hardenbergia violacea,Fabaceae,,Coral Pea,,None known
34,Hardwickia binata,Fabaceae,,Anjan,bark,"The bark contains tannins and is astringent It is used in the treatment of diarrhoea worms indigestion and leprosybr
br
A balsam resin obtained from the tree is used in the treatment of sexuallytransmitted diseasesbr
h3"
35,Harleyodendron unifoliolatum,Fabaceae,,,,None known
36,Harpagophytum procumbens,Pedaliaceae,,Devil's Claw,"root,stem,tuber","Devils Claw root contains a range of medically active ingredients including the iridoid glycoside harpagoside sugars phytosterols flavonoids and harpagoquinone It has been shown to be analgesic antiinflammatory and a bitter digestive stimulantbr
The thick fleshy secondary roots are the only parts of the plant that are used medicinally The strongly bitter action of the root stimulates and tones the digestive systembr
It Western herbalism the root is therefore taken internally to treat digestive problems and conditions associated with poor digestion such as arthritis and rheumatismbr
The root is used in traditional African medicine for a wide range of applications such as stimulating the appetite and for treating conditions such as diabetes hypertension gout peptic ulcers fever infectious diseases including tuberculosis menstrual cramps muscular aches and painsbr
"
37,Harpalyce brasiliana,Fabaceae,,,"root,leave","The roots are used in the treatment of snakebitesbr
br
The leaves are antiinflammatorybr
br
The leaves contain the isoflavone harpalycin 2 which has been shown to have antiinflammatory activitybr
"
38,Harpalyce cubensis,Fabaceae,,,,None known
39,Harpephyllum caffrum,Anacardiaceae,,Wild Plum,"root,bark","The bark is a popular traditional medicine It is used to treat acne and eczema and is usually applied in the form of facial saunas and skin washes It is used by people with bad blood that results in pimples on the facebr
br
The powdered burnt bark is used to treat sprains and bone fracturesbr
br
Root decoctions are traditionally taken in the treatment of paralysis that is thought to have been contracted from walking over an area that has been poisoned or polluted through sorcerybr
"
40,Harpullia arborea,Sapindaceae,,,"bark,seed","The oil from the seeds is applied externally as remedy against rheumatismbr
br
An infusion of the pounded bark is drunk to allay painbr
"
41,Harpullia cupanioides,Sapindaceae,,,,None known
42,Harpullia pendula,Sapindaceae,,Tulip Wood,,None known
43,Harrisonia abyssinica,Rutaceae,,,"root,stem,leave,bark,pulp,twig,tuber","Harrisonia abyssinica is a popular traditional medicine in many parts of Africa where the roots and the leaves are used in the treatment of a wide range of ailments Considerable research has been carried out into the active compounds contained in the plant much of which has supported the plants traditional usesbr
Many pharmacologically active compounds have been isolated from the root and stem barks these comprise mainly limonoids which are highly oxygenated terpenoids plus several other terpenoids steroids and chromone derivativesbr
A methanolic root extract showed significant antiplasmodial activity against chloroquinesensitive and chloroquineresistant strains of Plasmodium falciparum The methanolic and water extracts from the stem bark showed moderate antiplasmodial activity in vitro and low toxicity in the brine shrimp toxicity testbr
Crude and methanolic root extracts have shown significant invitro antibacterial activity against different strains of Helicobacter pylori but the effect on a large number of strains of other bacteria was very smallbr
Methanolic root and stem bark extracts have shown significant control of Giardia lamblia a parasite causing gastroenteritis in vitrobr
Methanolic root extracts have shown significant cytotoxic activity against several human cell linesbr
A methanolic leaf extract showed no cytotoxicity but significant antibacterial activity against Staphylococcus aureus Bacillus subtilis Escherichia coli and Mycobacterium phlei as well as moderate antiviral activity against Herpes simplex The antibacterial activities are mainly due to the limonoidsbr
Ethanolic leaf extracts did not show significant antibacterial antitrypanosomal or antiplasmodial activitiesbr
Root bark and twig extracts have shown significant antibacterial activity against Staphylococcus aureus in vitro and moderate activity against Neisseria gonorrhoeae the bacteria responsible for the disease gonorrhoeabr
A methanol extract of dried root bark showed significant antifungal activity against Trichophyton mentagrophyte and Candida albicansbr
Crude root extracts have shown strong insect antifeedant activitiesbr
br
Throughout tropical Africa the root in the form of a powder a decoction or an infusion is taken to treat a wide range of diseases It is used in most areas in the treatment of venereal diseases fevers and malaria diarrhoea urinary problems and intestinal worms whilst more regionally the root is used when treating coughs and whooping cough dysmenorrhoea dizziness insomnia nausea vomiting bubonic plague snake bites hernia swollen testicles cancer and tuberculosis It is also taken to induce abortion It is used in the form of nose drops to treat insanity whilst smoke from burning root bark is used to treat hookworm infections The roots and bark are crushed and soaked in water and drunk to purify and strengthen the body The root is also used as a rubefacientbr
The root powder is applied to incisions to treat migraine The roots are also used to make a wash to disinfect wounds and abscessesbr
br
A leaf and twig decoction is used to treat a range of complaints including venereal diseases fever and malaria diarrhoea haemorrhoids diabetes urinary problems general body pain and intestinal wormsbr
The leaves are used as a wash throughout tropical Africa in order to disinfect wounds and abscesses The pulpued leaves are used as a poultice on snakebitesbr
h3"
44,Harrisonia brownii,Rutaceae,,,leave,"A bitter decoction of the leaves is used in weekly doses to treat malarial fever or asthma The leaves are boiled until they turn yellow and the bitter solution is drunk as a remedy for malarial fever and asthma A decoction of the leaves is drunk as a remedy for a range of conditions including diarrhoea cough asthma and malariabr
"
45,Harrisonia perforata,Rutaceae,,,"root,stem,leave,bark","The young shoots are considered a remedy against diarrhoeabr
The ashes of the roasted leaves mixed with oil  or simply the crushed leaves are applied to the skin to relieve itchbr
br
A decoction of the root bark is recommended in the treatment of diarrhoea and dysentery as well as against cholera A very efficacious remedy against diarrhoea and dysenterybr
The dried root is considered antipyretic and antiinflammatory it is used in wound healing and in the treatment of diarrhoeabr
br
The stems are employed in the treatment of diarrhoeabr
"
46,Harungana madagascariensis,Clusiaceae,,Haronga,"root,stem,leave,fruit,bark,flower,sap,twig","Haronga is widely used in Africa as a healing medicinal plant especially for treating skin complaints and conditions where blood is manifest The bark sap and gum are particularly valued and are held to be aphrodisiac astringent oxytocic emetic emmenagogue expectorant haemostatic purgative styptic and vermifugebr
Analysis of Nigerian material has shown the presence of a trace of alkaloids in the bark No alkaloids were found in material from Madagascar but abundant saponins were found in the leaves and the presence of flavones leucoanthocyanins and tannins in the stembr
The yellow colouration has been ascribed to a phenolic pigment named harunganinebr
Several related substances are present and an extract called ‘harongan’ is being subjected to examination for stomach and pancreas disordersbr
Examination of Nigerian material for antibiotic activities has shown action on Gram ve Sarcina lutea and Staphylococcus aureus no action against Gram ve organisms and no fungistatic actionbr
br
Sap expressed from the inner bark is taken slightly warmed as a purgative whilst water in which the bark has been boiled is used as a treatment for dysentery and is also given to babies suffering from constipation and wind Sap washed out from bark taken from the east and west sides of the tree trunk a relic of sunworship has been used as a remedy for tapeworm whilst the bark is also used as a vermifugebr
The resinous sap is applied externally to treat all manner of cutaneous complaints including leprosy sores itch scabies ringworm crawcraw mange Prickly heat mycoses often after the affected area has been scarified to draw blood with for example the rough leaf of Ficus exasperata the sand paper treebr
The gum is applied to cuts including fresh circumcision wounds and ulcers The dried gum is also used as a wounddressingbr
Based on the Theory of Signatures the yellow colour of the gum evokes usage of the bark roots or the gum itself for treating jaundice Likening the expissation of the gum to milkflow the bark or root is used in a treatment to stimulate breastdevelopment The bark or the gum is held to have purgative properties In Senegal the bark and the leaves are used for stomachachebr
Resin from the flower is used for treating colic puerperal infection roundworm and as a rubefacientbr
br
Ash of the bark is applied to areas of scabiesbr
A barkdecoction or of the root is widely deemed helpful as a remedy for a range of troubles in which blood is manifest including haematuria dysentery and piles as an emmenagogue and oxytocic for a range of gynaecological conditions including expelling the placenta miscarriage dysmenorrhoea irregular or painful menstruation cough with bloody sputum Both the bark and the gum are used for treating chest and breathing difficulties  a decoction being used for bronchial affections coughs and asthmabr
br
The twigs leaves and leafbuds find similar medicinal uses to the bark and sap and are often used to treat the same range of conditionsbr
The leaves and roots are also considered febrifugal and antimalarial They have been used for treating hearttroubles The leafy shoots are chewed as a masticatory with kola nut for treating urethral dischargebr
br
The roots are used to hasten breast development in young womenbr
br
The fruit is laxative stomachic and in large quantities emeticbr
h3"
47,Hasseltia floribunda,Salicaceae,,,,None known
48,Haumaniastrum caeruleum,Lamiaceae,,,leave,"The powdered leaves are put in water to sponge a person with high fever The leaves are used to treat headachebr
"
49,Hebestigma cubense,Fabaceae,,,,None knownh3
50,Hedychium coronarium,Zingiberaceae,,Butterfly Ginger,"root,stem,leave,seed,rhizome","The seed is aromatic carminative and stomachicbr
br
The root is antirheumatic excitant and tonic The ground rhizome is used as a febrifuge A decoction is used to treat pain in the chest and armsbr
br
An essential oil from the roots is carminative and has anthelmintic indicationsbr
br
A decoction of the basal part of the stem is gargled in the treatment of tonsillitis or alternatively a part of the stem may be chewedbr
The chewed stem is applied to infected nostrilsbr
br
An infusion of the leaves is used to treat abdominal complaints Combined with the leaves of Lantana camara it is used as a febrifugebr
The boiled leaves are applied to stiff and sore jointsbr
"
51,Hedychium flavescens,Zingiberaceae,,,rhizome,"The plant has medicinal usesbr
br
An essential oil obtained from the rhizome contains 436 betapinene The oil has been shown to be an effective antimicrobialbr
"
52,Hedychium flavum,Zingiberaceae,,,,None known
53,Hedychium gracile,Zingiberaceae,,,,None known
54,Hedychium longicornutum,Zingiberaceae,,Perched Gingerwort,"root,rhizome","The roots are used in the treatment of syphilisbr
A decoction of the roots added to a bath is traditionally used as a vermifuge The root decoction is applied externally to treat earachebr
br
A decoction of the smaller wormlike rhizomes is used as a remedy for intestinal worms  this is probably based on the doctrine of signaturesbr
"
55,Hedychium qingchengense,Zingiberaceae,,,,None known
56,Hedychium spicatum,Zingiberaceae,,,root,"The rootstock is carminative emmenagogue expectorant stimulant stomachic and tonic It is useful in the treatment of liver complaints and is also used in treating fevers vomiting diarrhoea inflammation pains and snake bitebr
br
The root is used in Tibetan medicine it is said to have an acrid taste and heating potency It is digestive stomachic and vasodilator It is used in the treatment of indigestion and poor circulation due to thickening of the bloodbr
"
57,Hedyosmum brasiliense,Chloranthaceae,,Cha De Soldado,leave,"The plant part not specified is analeptic aromatic and febrifuge It is recommended in the treatment of migraine and also to deal with afflictions of the ovaries It is also used to treat athletes footbr
br
The leaves are aphrodisiac diuretic stomachic sudorific and tonicbr
"
58,Hedyosmum mexicanum,Chloranthaceae,,,,None known
59,Hedyotis capitellata,Rubiaceae,,,"root,stem,leave","The leaves are taken internally for treating kidney complaints They have been used successfully as an antacid in the treatment of peptic ulcersbr
Applied externally they are used to make a healing poultice for promoting tissue regeneration in wounds and for treating snake bites broken bones bruises rheumatism lumbago and aguebr
br
A decoction of the leaves and young stems is used to treat ulcers in the mouth glossitis pharyngitis and peptic ulcersbr
br
A decoction or extract of the stem offers an effective remedy for gastralgia gastric ulcer and heanburnbr
A mouth·wash prepared with the stem liquid extract combined with honey is used as a treatment for ulcerous stomatitisbr
br
A decoction of the root is administered to women after childbirth and is also used against constipation indigestion gastric vertigo and dysenterybr
br
The plant can be harvested the whole year round but preferably in the first half of the growing season It is then washed and dried in the sun or in ovensbr
"
60,Hedyotis fruticosa,Rubiaceae,,,leave,"A decoction of the leaves is used to treat inflamed eyesbr
"
61,Hedyotis neesiana,Rubiaceae,,,,None known
62,Hedyotis philippensis,Rubiaceae,,,root,"The roots are stomachic A decoction is used in the treatment of dysentery colic and stomach achesbr
A decoction of the root is used externally as a wash for listless children The root is used as a poultice specifically on scalds and generally on any painful part of the body br
br
The aerial parts of the plant are eaten with a bitter gourd Momordica sp after childbirthbr
"
63,Hedyotis scandens,Rubiaceae,,,root,"The plant is used in the treatment of eye diseases and problems following the birth of a childbr
br
The root is used in the treatment of sprainsbr
br
The plant contains a glucoside and two crystalline compounds all related to rotenone and most of them active as fish poisonsbr
"
64,Heimia salicifolia,Lythraceae,,Sinicuichi,"stem,leave","The leaves are antispasmodic antisyphilitic astringent emetic diuretic febrifuge haemostatic hallucinogenic laxative sedative sudorific tonic and vulnerary The plant is employed most commonly to treat syphilitic affections br
An infusion serves to stabilize the blood pressure and relieve anxiety It is said to have a sedative action that depresses activity of the central nervous system and reduces anxiety and induces sleep  It is said to induce a state of serene calmnessbr
A paste made from the leaves and stems is an effective vulnerary and is used to treat wounds and skin problems A decoction of the plant is employed as a wash to relieve the effects of poison ivy Rhus toxicodendron It is also recommended to treat myaigia in the aged and after strenuous physical work and as a post partum bathbr
br
The leaves are said to contain 9 of a bitter principle nesine and about 14 of a resin the latter being the active principle If the juice or a decoction of the plant is taken internally it is said to produce a mild and pleasant intoxication during which all objects seen appear to be yellowbr
br
Two other Heimia species are found in the New Worldbr
Heimia myrtifolia ChamampSchlecht Is found in Argentina and southeastern Brazil whilst Heimia monrana Griseb Lillo is found in the midelevation forest zone of southern Bolivia and northern Argentina Expert knowledge is required to differentiate these species from Heimia salicifolia It is logical therefore to assume that all three species may have been used interchangeably in folk medicine Their alkaloidal composition has been studied using semiquantitative TLC methods and while the differences appear to be more quantitative than qualitative the three species are chemically distinctbr
"
65,Heinsia crinita,Rubiaceae,,Bush Apple,,None known
66,Heisteria silvianii,Olacaceae,,,,None known
67,Helianthus annuus,Asteraceae,,Sunflower,"root,leave,flower,seed","A tea made from the leaves is astringent diuretic and expectorant it is used in the treatment of high fevers The crushed leaves are used as a poultice on sores swellings snakebites and spider bites The leaves are harvested as the plant comes into flower and are dried for later usebr
br
A tea made from the flowers is used in the treatment of malaria and lung ailmentsbr
br
The flowering head and seeds are febrifuge nutritive and stomachic The seed is also considered to be diuretic and expectorant It has been used with success in the treatment of many pulmonary complaintsbr
br
A decoction of the roots has been used as a warm wash on rheumatic aches and painsbr
h3"
68,Helichrysum gymnocephalum,Asteraceae,,,,"The plant is antiseptic aphrodisiac astringent stimulant stomachic and tonic It is used in the treatment of amenorrhoea dysmenorrhoea angina blennorrhagia galactorrhoea goitre headaches herpes rickets and ulcersbr
"
69,Helicia albiflora,Proteaceae,,,,None known
70,Helicia amplifolia,Proteaceae,,,,None known
71,Helicia attenuata,Proteaceae,,,,None known
72,Helicia calocoma,Proteaceae,,,,None known
73,Helicia cochinchinensis,Proteaceae,,,,None known
74,Helicia excelsa,Proteaceae,,,,None known
75,Helicia finisterrae,Proteaceae,,,,None known
76,Helicia formosana,Proteaceae,,,,None known
77,Helicia kwangtungensis,Proteaceae,,,,None known
78,Helicia latifolia,Proteaceae,,,,None known
79,Helicia loranthoides,Proteaceae,,,,None known
80,Helicia nilagirica,Proteaceae,,,bark,"The juice of the bark is applied to treat muscular swellings and is also applied to cuts and woundsbr
h3"
81,Helicia petiolaris,Proteaceae,,,,None known
82,Helicia robusta,Proteaceae,,,,None known
83,Helicia rufescens,Proteaceae,,,,None known
84,Helicia serrata,Proteaceae,,,,None known
85,Heliconia bihai,Heliconiaceae,,Wild Plantain,"root,leave","The roots are astringent and diureticbr
br
An infusion of the leaves is used to ease expulsion of the foetus at childbirthbr
h3"
86,Heliconia caribaea,Heliconiaceae,,,,None known
87,Heliconia farinosa,Heliconiaceae,,,"root,seed","The seeds are used in the treatment of diarrhoeabr
br
The roots are used in the treatment of gonorrhoeabr
"
88,Heliconia indica,Heliconiaceae,,,"stem,leave","The pseudostems and heated leaves are used medicinallybr
"
89,Heliconia paka,Heliconiaceae,,,,None known
90,Heliconia schiedeana,Heliconiaceae,,,,None known
91,Helicostylis pedunculata,Moraceae,,,"stem,leave,bark,sap","A decoction of the boiled leaves is used as a wash to treat feversbr
br
The bark contains a reddish sap which has mildly poisonous and intoxicating properties It is used by shamans to produce hallucinations Extracts prepared from the inner bark have been pharmacologically evaluated and are reported to elicit central nervous system depressant effects and certain of the effects are described as being similar to those expected with Cannabis sativa Because of the close taxonomic relationship of this species to Cannabis one might expect similar types of chemical constituents in both genera Whether or not the effects are due to the presence of cannabinoids remains to be determinedbr
"
92,Helicostylis scabra,Moraceae,,,latex,"The latex is antifungal bitter and vermifuge Although believed to be toxic it is taken internally in very small doses to alleviate cases of extreme intestinal parasitism The latex is said to be bitter and is mixed with warm chicha a kind of beerbr
The latex is repeatedly painted and dried on infected parts of the skin to treat fungal diseases The latex is applied to abrasions of the skin in the belief that it prevents infectionbr
"
93,Helicostylis tomentosa,Moraceae,,,"stem,bark,sap","The red milky sap from the bark is drunk as an hallucinogen in order to contact the spiritsbr
br
The rasped bark mixed with alcohol is used as a remedy for stomach cramps and pain accompanying a high feverbr
br
Extracts prepared from the inner bark have been pharmacologically evaluated and are reported to elicit central nervous system depressant effects and certain of the effects are described as being similar to those expected with Cannabis sativa Because of the close taxonomic relationship of this species to Cannabis one might expect similar types of chemical constituents in both genera Whether or not the effects are due to the presence of cannabinoids remains to be determinedbr
"
94,Helicotropis spectabilis,Fabaceae,,,,None known
95,Helicteres isora,Malvaceae,,East Indian Screwtree,"root,stem,bark,seed","The extract of the seeds cures dysentery and stomach painbr
br
The root and stem bark are expectorant demulcent astringent galactofuge and a remedy for scabies The stem bark is also used for treating diarrhoea and dysenterybr
"
96,Helietta apiculata,Rutaceae,,,,None known
97,Helinus integrifolius,Rhamnaceae,,,,None known
98,Helinus spartioides,Rhamnaceae,,,,None known
99,Heliocarpus americanus,Malvaceae,,,,None known
100,Heliocarpus appendiculatus,Malvaceae,,,,None known
101,Heliocarpus mexicanus,Malvaceae,,,,None known
102,Heliocarpus popayanensis,Malvaceae,,,,None knownh3
103,Heliotropium aegyptiacum,Boraginaceae,,,"root,leave,pulp","The pulp of the fresh roots is applied to snakebites and scorpion stings The ash of the burned roots is applied as a healing agent to woundsbr
br
A mixture of leaf pulp and myrrh the resin of Commiphora myrrha is applied as a healing agent to wounds The leaves are applied to the skin as a treatment for dandruffbr
"
104,Heliotropium arborescens,Boraginaceae,,Heliotrope,,"The plant is used to make a febrifugal teabr
A homeopathic remedy is made from the whole fresh plant It is used in the treatment of clergymans sore throat and uterine displacementbr
h3"
105,Heliotropium ciliatum,Boraginaceae,,,"root,leave,whole plant","The leaves are boiled and the water is drunk to cure fever and stomachache by Kalahari bushmenbr
br
A decoction of roots and leaves is drunk or applied as an enema to treat pain in the legsbr
Oedema as a result of cardiac problems is treated by bathing with a decoction of the whole plant or as a steam bathbr
"
106,Heliotropium curassavicum,Boraginaceae,,Seashore Heliotrope,root,"The dried roots are ground to powder and applied to sores and woundsbr
br
A decoction of the plant is taken as a remedy for leucorrhoea and as a substitute for Heliotropium indicumbr
"
107,Heliotropium elongatum,Boraginaceae,,,"root,leave,flower","The plant is antiasthmatic astringent diuretic and resolventbr
The roots leaves and flowers are used as a cure for anthrax inflammations of the anus ulcers caused by syphilis jaundice affections of the liver spleen and bladderbr
br
The flowers are pectoralbr
"
108,Heliotropium indicum,Boraginaceae,,Indian Heliotrope,"stem,leave,flower,whole plant","The plant has been widely used for centuries to treat warts inflammations and tumours Throughout tropical Africa it is used as an analgesic to ease rheumatic pain as a diuretic and to treat numerous skin problems including yaws urticaria scabies ulcers eczema and impetigo Throughout the Continent there is a wide variation in the plant parts that are used and also in methods of preparation and administrationbr
br
A decoction of the whole plant is used to treat thrush diarrhoea diabetes venereal diseases and frequent excretion of urine The whole plant is boiled and the beverage used as a remedy for heat rash It is boiled with Desmodium sp ironweed in a decoction that is used as a purgative of the reproductive system to function as a cleanout for men and womenbr
An infusion of the plant is used as an eyelotion and to clean ulcersbr
br
The leaves are haemostatic stomachic An infusion is used as a remedy for asthma ulcers dysentery bronchitis red eyes boils etc The leaf juice is used to treat and soothe the pain of conjunctivitis Mixed with coconut oil and a small amount of salt the leaves are administered to children as a remedy for colds grippe and coughing The leaves are boiled with Mikania micrantha for treating upset stomachsbr
The powdered leaves are used to treat infected gums A poultice made from the leaves is applied to rheumatic limbs to wounds and insect bitesbr
br
The flowers are emmenagogue in small doses and abortifacient in large They are used to control menstrual blood loss yaws skin ulcersbr
br
The plant contains the hepatotoxic pyrrolizidine alkaloids heliotrine and lasiocarpine The major alkaloid indicine shows antitumor activitybr
"
109,Heliotropium ramosissimum,Boraginaceae,,,sap,"The dried and powdered plant is added to water and drunk to combat fatiguebr
br
Leaf sap is applied to burns It is applied topically to treat headache and used internally to treat gonorrhoea and to increase lactationbr
"
110,Heliotropium sarmentosum,Boraginaceae,,,"root,stem,leave","A decoction of the roots is taken internally after childbirth to hasten expulsion of the placentabr
br
The leaves are antiinflammatory and depurative They are applied as a poultice on the forehead to help relieve a headachebr
br
Several phenolic compounds including salicylic acid and tournefolin A  C have been isolated from the stems Most of them show antioxidative activitybr
"
111,Heliotropium steudneri,Boraginaceae,,,leave,"The leaf juice is applied to cuts to stop bleeding and to prevent infection The plants are dipped in boiling water and then squeezed over bruises Drops of the leaf juice are applied to the eyes of cattle to cure conjunctivitisbr
br
The pyrrolizidine alkaloid lycopsamine has been isolated from the leaves Since its uses are similar to those of some better studied species of the genus such as Heliotropium indicum L And Heliotropium ovalifolium Forssk pyrrolizidine alkaloids are probably responsible for the alleged medicinal properties of this plantbr
"
112,Heliotropium supinum,Boraginaceae,,,pulp,"The pulped plant is mixed with water and applied to tumoursbr
br
The pyrrolizidine alkaloids heliotrine and lasiocarpine have been isolated and extracts have been tested as a control agent for Sclerotinia sclerotiorum a chickpea disease with limited successbr
"
