,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
27,Vachellia karroo,Fabaceae,,Cape Thorn Tree,"root,bark","A root infusion is taken by local people to treat pain in the alimentary canal rheumatism convulsions gonorrhoea and as an aphrodisiacbr
br
Root powder is applied to penile sores for treating syphilisbr
br
A bark decoction is an emetic for treating diarrhoeabr
h3"
28,Vachellia kirkii,Fabaceae,,,"root,stem,bark","Roots are used as a medicine for treating stomach diseasesbr
br
The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
"
29,Vachellia lahai,Fabaceae,,,"stem,bark","The bark is astringent It is used for the treatment of skin eruptions in children clearing toxicaemia of pregnancy and bowelsbr
br
The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
h3"
30,Vachellia lasiopetala,Fabaceae,,,"stem,bark,pod","Mature pods are harvested at full moon but toxic if unripe because of hydrocyanide acidbr
br
The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
"
31,Vachellia leucophloea,Fabaceae,,White-Bark Acacia,"stem,bark","The gum obtained from the stem is used medicinallybr
br
The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
h3"
32,Vachellia leucospira,Fabaceae,,,"stem,bark","The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
"
33,Vachellia luederitzii,Fabaceae,,,"stem,bark","An infusion of the bark is used as an emetic to cleanse the body as part of the treatment of various diseasesbr
br
The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
"
34,Vachellia macracantha,Fabaceae,,,"stem,bark","The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
h3"
35,Vachellia nilotica,Fabaceae,,Gum Arabic Tree,"root,leave,bark,pod,wood,tuber","The bark gum leaves and pods are used in various traditional medicines The bark leaves and pods are rich in tannins and so are astringent Extracts of the plant have been shown to be inhibitory to at least four species of pathogenic fungibr
br
The bark is used to treat a wide variety of ailments in traditional medicine both internally in the form of a decoction and externally as a wash In particular its astringency makes it an excellent treatment for diarrhoea and dysentery whilst it is also used as a nerve stimulant and in treating conditions such as leprosy coughs and intestinal pains br
Both the gum and the bark have been used for treating cancers andor tumours of ear eye or testicles chest problems including colds congestion coughs and tuberculosis indurations of liver and spleen fevers gallbladder problems haemorrhage haemorrhoids leucorrhoea ophthalmia sclerosis and smallpoxbr
br
The root has been used to treat tuberculosis and is also said to cure impotencebr
br
The bruised leaves are used as a poultice on ulcersbr
br
The wood has been used to treat smallpoxbr
h3"
36,Vachellia oerfota,Fabaceae,,,"stem,bark","A bark extract is used to treat rheumatismbr
br
The thorns are used as a vermifugebr
br
The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
"
37,Vachellia pennatula,Fabaceae,,,"stem,bark","The bark is used as a remedy for indigestionbr
br
The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
h3"
38,Vachellia planifrons,Fabaceae,,Umbrella Thorn,"stem,bark","The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
"
39,Vachellia robusta,Fabaceae,,,"root,stem,leave,bark","A decoction of the root is used to treat dysmenorrhoea female sterility and schistosomiasisbr
The powdered root is applied to swellingsbr
br
A decoction of the stem bark has been used to treat gonorrhoea abdominal pains and skin ailmentsbr
br
The leaves have been used to treat snakebites br
br
The plant part not specified has been used to treat malaria and bubonic plaguebr
"
40,Vachellia seyal,Fabaceae,,Shittim Wood,"root,leave,bark","The bark leaves and gums are used for treating colds diarrhoea haemorrhage jaundice headache and burns A bark decoction is used against leprosy and dysentery is a stimulant and acts as a purgative for humans and animals Exposure to smoke is believed to relieve rheumatic painsbr
br
A root decoction mixed with leaves of Combretum glutinosum and curdled milk causes strong diuresisbr
h3"
41,Vachellia sieberiana,Fabaceae,,Paperbark Acacia,"root,stem,leave,bark,pod","The pounded bark is used to relieve fever in childrenbr
br
A decoction of the root is taken as remedy for stomachachebr
br
The bark leaves and gums are used to treat tapeworm bilharzia haemorrhage orchitis colds diarrhoea gonorrhoea kidney problems syphilis ophthalmia rheumatism and disorders of the circulatory system It is also used as an astringentbr
br
The pods serve as an emollientbr
h3"
42,Vachellia tomentosa,Fabaceae,,,"stem,bark","The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
h3"
43,Vachellia tortilis,Fabaceae,,Umbrella Thorn,"stem,bark,seed","An infusion of the bark is drunk as a treatment for stomach ache and diarrhoeabr
The dried powdered bark is used as a disinfectant in healing wounds In Senegal the powdered bark is used as an anthelmintic and is dusted on to skin ailmentsbr
br
The stem is used to treat asthmabr
br
Seeds are taken to treat diarrhoeabr
h3"
44,Vachellia valida,Fabaceae,,,"stem,bark","The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent Astringents are often used medicinally  taken internally for example they are used in the treatment of diarrhoea and dysentery and can also be helpful in cases of internal bleeding Applied externally often as a wash they are used to treat wounds and other skin problems haemorrhoids perspiring feet some eye problems as a mouth wash etcbr
Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems This is sometimes taken internally in the treatment of diarrhoea and haemorrhoidsbr
"
45,Vachellia xanthophloea,Fabaceae,,,bark,"A decoction of the bark is used to treat indigestion and sickle cell anaemiabr
The powdered bark is used as an emetic to treat malaria and also against eye complaintsbr
br
In trials bark extracts have shown weak invitro antimalarial activity and considerable antimicrobial activitybr
Leaf extracts have shown antibacterial activity against Staphylococcus aureus and Escherichia colibr
h3"
46,Valiha diffusa,Poaceae,,,,None known
47,Vanda cristata,Orchidaceae,,,root,"A paste of the roots is applied to cuts wounds boils and dislocated bonesbr
"
48,Vangueria apiculata,Rubiaceae,,,"root,leave","The leaves are used to cure stomachachebr
br
The roots are boiled and the decoction is used three times a day to rid the body of intestinal wormsbr
h3"
49,Vangueria burnettii,Rubiaceae,,,,None known
50,Vangueria cinerascens,Rubiaceae,,,,None known
51,Vangueria discolor,Rubiaceae,,,,None known
52,Vangueria esculenta,Rubiaceae,,,,None known
53,Vangueria ferruginea,Rubiaceae,,,,None known
54,Vangueria infausta,Rubiaceae,,,"root,leave","The root is anthelmintic antidote and purgative A popular snakebite remedy it is also used to treat a variety of complaints such as malaria pneumonia coughs and other chest troubles A warm decoction of the roots is considered to be an effective remedy for heart ailments in Namibiabr
br
The leaves are applied externally as a treatment for swellings on the legs inflammation of the navel in children abdominal pain and for the relief of dental painbr
"
55,Vangueria madagascariensis,Rubiaceae,,Spanish Tamarind,"root,bark","Roots and bark are used in traditional medicine for example in Tanzania an extract from the roots is used to treat intestinal worm infectionsbr
br
An infusion of the bark is used in treating malariabr
"
56,Vangueria obtusifolia,Rubiaceae,,,,None known
57,Vangueria parvifolia,Rubiaceae,,,,None known
58,Vangueria volkensii,Rubiaceae,,,,None known
59,Vangueriopsis lanciflora,Rubiaceae,,,,None known
60,Vangueriopsis longiflora,Rubiaceae,,,,None known
61,Vanilla abundiflora,Orchidaceae,,,,None known
62,Vanilla africana,Orchidaceae,,,"leave,sap","The heated leaves are pounded with a capsicum pepper and the sap is applied into the ear to cure inflammationbr
Boiled leaves are put between two mats on which a woman suffering from a painful menstruation has to lay facedown to get reliefbr
"
63,Vanilla gardneri,Orchidaceae,,Brazilian Vanilla,,None known
64,Vanilla griffithii,Orchidaceae,,,flower,"The pounded flowers are rubbed on the body as a treatment against feverbr
"
65,Vanilla guianensis,Orchidaceae,,,,None known
66,Vanilla inodora,Orchidaceae,,,sap,"The crude sap of the plant is reputed to be used locally in the treatment of liver ailmentsbr
"
67,Vanilla phaeantha,Orchidaceae,,,,"The plant has medicinal usesbr
"
68,Vanilla planifolia,Orchidaceae,,Vanilla,"seed,pod","Traditionally the seedpods are used as an aphrodisiac carminative emmenagogue and stimulantThey are said to reduce or cure fevers spasms and cariesbr
br
Vanilla extracts especially tinctures according to pharmacopoeias are used in pharmaceutical preparations such as syrups primarily as a flavouring agentbr
"
69,Vanilla pompona,Orchidaceae,,,fruit,"The fermented fruit is made into vanilla crystals which are then put into carapa oil Carapa guianensis and used in the treatment of poor blood circulation and skin conditionsbr
"
70,Vantanea bahiaensis,Humiriaceae,,,,None known
71,Vantanea compacta,Humiriaceae,,,,None known
72,Vantanea parviflora,Humiriaceae,,,,None known
73,Varronia bahamensis,Boraginaceae,,,,None known
74,Varronia bullata,Boraginaceae,,,leave,"A tea prepared from leaves is used to ease a painful menstruation As Cordia globosabr
br
The aerial parts are antitussive astringent haemostatic and tonic An infusion is used to treat diseases like skin fungal infections throat infections and gastrointestinal upsets of posible infectious originbr
br
The major constituent of the essential oil in the aerail parts of the plant is alphapinene The essential oil has shown antimicrobial activity on bacterial and fungi strains of medical importance The oil presents antimicrobial activity against Gram positive and Gramnegative bacteria and five fungal strains The present study supports the use in folk medicine of the aerial parts of the plant in the treatment of gastrointestinal respiratory and dermatological diseasesbr
"
75,Varronia calocephala,Boraginaceae,,Carahyba,,None known
76,Varronia crenata,Boraginaceae,,,,"An infusion of the plant is used to treat woundsbr
"
77,Varronia curassavica,Boraginaceae,,Black Sage,"stem,leave","The leaves and young stems are anodyne antiinflammatory aromatic astringent hypotensive pectoral stimulant stomachic sudorific and vulnerary An infusion is used to treat a range of digestive disorders including biliousness grippe and diarrhoea as well as fevers rheumatism menstrual cramps gonorrhoea colds and chest complaints The juice of finely crushed leaves is used for alleviating monthly stomach pains menstrual cramps The dried leaves are boiled in a liquid that is drunk to control heavy menstrual flowbr
The leaves are mashed and applied topically to aid the healing of wounds The macerated leaves are used externally as a dandruff treatment or are placed in a bath as a treatment for feverbr
br
The leaves contain several medically active compounds including artemetin which has been documented with significant antiinflammatory actionsbr
The plant also contains naphthoquinones which have demonstrated antifungal activities against Cladosporium cucumerinum Candida albicans and toxic properties against larvae of the yellow fevertransmitting mosquitobr
Other studies have confirmed that the plant has antiulcer and gastroprotective actions at very low dosages that is has a pain relieving effect and that is has antibacterial activity against Grampositive and Gramnegative bacteria including 14 bacterial strains causing the most common gastrointestinal diseasesbr
"
78,Varronia cylindrostachya,Boraginaceae,,,leave,"A decoction of the leaves is used to relieve stomach pain dysentery diarrhoea and menstrual pain It has an abortifacient effectbr
An infusion of the leaves is used to treat inflammations and feversbr
h3"
79,Varronia dichotoma,Boraginaceae,,,,"The cooked plant is used to wash the head and remove dandruffbr
br
An infusion of the plant is taken as a remedy for bad urinebr
"
80,Varronia grandiflora,Boraginaceae,,,,None known
81,Varronia leucocephala,Boraginaceae,,,"root,leave,flower","The leaves and the roots are used in the treatment of digestive disorders dyspepsia in menstrual colic and rheumatismbr
br
A decoction of a handful of leaves in a glass of water is drunk as a tea to treat indigestionbr
br
A syrup prepared with a cup of the flowers and half litre of water is drunk during meals as a general tonicbr
A syrup prepared from the aerial parts of the plant is used as a treatment for rheumatism arthritis and ricketsbr
"
82,Varronia linnaei,Boraginaceae,,,leave,"A decoction of the leaves is used to treat liver ailments and feversbr
"
83,Varronia macrocephala,Boraginaceae,,,flower,"An infusion of the flowers is used as a carminativebr
"
84,Varronia multispicata,Boraginaceae,,Maria Preta,leave,"An infusion of the leaves is taken as a tonic They are also used in the treatment of grippe bronchitis and prolonged coughbr
The leaves and aerial parts are used in the treatment of rheumatism arthritis and ricketsbr
h3"
85,Varronia polycephala,Boraginaceae,,,"leave,fruit","The fruits are slightly laxative As Cordia monospermabr
br
The leaves are analgesic and antiinflammatory They are applied topically as a poultice As Cordia corymbosabr
"
86,Varronia rosei,Boraginaceae,,,,None known
87,Varronia spinescens,Boraginaceae,,,leave,"The entire plant is used in the treatment of skin diseases and fevers The plant is used to treat cuts br
br
A decoction of the leaves has a sedative effect upon the womb and is used in the treatment of postpartum pain An infusion of the leaves is taken during menstruation to stop excessive bleedingbr
The leaves are applied topically as a treatment on burns The leaves rubbed on the body are used to treat irritated skin or skin infected by fungibr
"
88,Varronia tomentosa,Boraginaceae,,,leave,"The leaves are used in baths and compresses to ease swelling soothe pain and fortify nervesbr
"
89,Varronia vasqueziana,Boraginaceae,,,leave,"An infusion of the leaves is used as a wash to help heal wounds and also as a vaginal bathbr
"
90,Vasconcellea candicans,Caricaceae,,Mito,,None known
91,Vasconcellea cauliflora,Caricaceae,,,,None known
92,Vasconcellea crassipetala,Caricaceae,,,,None known
93,Vasconcellea goudotiana,Caricaceae,,Papayuelo,,None known
94,Vasconcellea microcarpa,Caricaceae,,,,None known
95,Vasconcellea monoica,Caricaceae,,Peladera,,None known
96,Vasconcellea palandensis,Caricaceae,,,,None known
97,Vasconcellea parviflora,Caricaceae,,,,None known
98,Vasconcellea pubescens,Caricaceae,,Mountain Papaya,,None known
99,Vasconcellea quercifolia,Caricaceae,,Oak-Leaved Papaya,fruit,"The fruits are used as a vermifugebr
br
The fruits are a good source of papain which is used to promote the digestionbr
h3"
100,Vasconcellea sphaerocarpa,Caricaceae,,,,None known
101,Vasconcellea stipulata,Caricaceae,,Siglalon,,None known
102,Vasconcellea weberbaueri,Caricaceae,,,,None known
103,Vasconcellea x heilbornii,Caricaceae,,Babaco,,None known
104,Vatairea erythrocarpa,Fabaceae,,,,None known
105,Vatairea guianensis,Fabaceae,,,"leave,fruit,bark,seed,sap,wood","A decoction of the bark is used as a dressing on ulcers The bark is used in the treatment of scabiesbr
br
The sap is used to treat ringwormbr
br
An infusion of the bark plus the fruitsap is mixed with coconut oil and  used in the treatment of ringworm and eczemabr
br
The leaves and the seed are used to make a pomade remedy for skin diseasesbr
The seed is applied as a plaster to treat itches and skin diseases such as dartre eczema scabies and sores A less effective plaster for these ailments is sometimes made with the grated bark of the treebr
br
The wood has been shown to contain quinones and chrisophanic acid which are known to be active on certain dermatitis problemsbr
"
106,Vatairea lundellii,Fabaceae,,,,None known
107,Vatairea macrocarpa,Fabaceae,,Angelim,"fruit,bark","The fruits are diureticbr
br
The bark has medicinal usesbr
"
108,Vatairea paraensis,Fabaceae,,,,None known
