,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
53,Daemonorops gracilis,Arecaceae,,,,None known
54,Daemonorops grandis,Arecaceae,,,,None known
55,Daemonorops hirsuta,Arecaceae,,,,None known
56,Daemonorops ingens,Arecaceae,,,,None known
57,Daemonorops jenkinsiana,Arecaceae,,,,None known
58,Daemonorops kurziana,Arecaceae,,,,"The resin is astringent and stimulant It has been used in dentifrices and as a mouth washbr
"
59,Daemonorops lamprolepis,Arecaceae,,,,None known
60,Daemonorops leptopus,Arecaceae,,,,None known
61,Daemonorops loheriana,Arecaceae,,,,None known
62,Daemonorops longipes,Arecaceae,,,,None known
63,Daemonorops longispatha,Arecaceae,,,,None known
64,Daemonorops manii,Arecaceae,,,,None known
65,Daemonorops melanochaetes,Arecaceae,,,,None known
66,Daemonorops micracantha,Arecaceae,,,,"The resin was formerly valued as a medicine in Europe because of its astringent properties though it is little used there at presentbr
The resin is astringent and stimulant Internally it is used to alleviate chest pains postpartum bleeding internal traumas and menstrual irregularitiesbr
The resin is used externally as a wash to further healing and stop bleeding  It has been used in dentifrices and as a mouth washbr
Dragon’s blood is brittle feebly sweetish or almost tasteless and odourlessbr
"
67,Daemonorops mollis,Arecaceae,,,,None known
68,Daemonorops oblonga,Arecaceae,,,,None known
69,Daemonorops ochrolepis,Arecaceae,,,,None known
70,Daemonorops oligolepis,Arecaceae,,,,None known
71,Daemonorops oxycarpa,Arecaceae,,,,None known
72,Daemonorops palembanica,Arecaceae,,,,"The resin is astringent and stimulant It has been used in dentifrices and as a mouth washbr
"
73,Daemonorops pannosa,Arecaceae,,,,None known
74,Daemonorops pedicellaris,Arecaceae,,,,None known
75,Daemonorops periacantha,Arecaceae,,,,None known
76,Daemonorops polita,Arecaceae,,,,None known
77,Daemonorops robusta,Arecaceae,,,,None known
78,Daemonorops rubra,Arecaceae,,,,"The resin was formerly valued as a medicine in Europe because of its astringent properties though it is little used there at presentbr
The resin is astringent and stimulant Internally it is used to alleviate chest pains postpartum bleeding internal traumas and menstrual irregularitiesbr
The resin is used externally as a wash to further healing and stop bleeding  It has been used in dentifrices and as a mouth washbr
Dragon’s blood is brittle feebly sweetish or almost tasteless and odourlessbr
"
79,Daemonorops ruptilis,Arecaceae,,,,None known
80,Daemonorops sabut,Arecaceae,,,,"The resin was formerly valued as a medicine in Europe because of its astringent properties though it is little used there at presentbr
The resin is astringent and stimulant Internally it is used to alleviate chest pains postpartum bleeding internal traumas and menstrual irregularitiesbr
The resin is used externally as a wash to further healing and stop bleeding  It has been used in dentifrices and as a mouth washbr
Dragon’s blood is brittle feebly sweetish or almost tasteless and odourlessbr
"
81,Daemonorops scapigera,Arecaceae,,,,None known
82,Daemonorops sparsiflora,Arecaceae,,,,"The resin is astringent and stimulant It has been used in dentifrices and as a mouth washbr
"
83,Daemonorops trichroa,Arecaceae,,,,None known
84,Daemonorops urdanetana,Arecaceae,,,,None known
85,Dahlia pinnata,Asteraceae,,Dahlia,,None known
86,Dais cotinifolia,Thymelaeaceae,,,,"A decoction of the leaf is drunk to treat stomachachebr
"
87,Dais glaucescens,Thymelaeaceae,,,,None known
88,Dalbergia abrahamii,Fabaceae,,,,None known
89,Dalbergia annamensis,Fabaceae,,,,None known
90,Dalbergia assamica,Fabaceae,,,,None knownh3
91,Dalbergia baronii,Fabaceae,,,,None known
92,Dalbergia bathiei,Fabaceae,,,,None known
93,Dalbergia brasiliensis,Fabaceae,,,,None knownh3
94,Dalbergia cearensis,Fabaceae,,Kingwood,,None known
95,Dalbergia chapelieri,Fabaceae,,,wood,"The wood is used in traditional medicine to treat parasitic diseases including bilharzia intestinal complaints including diarrhoea and dysentery and to facilitate childbirthbr
br
The presence of flavonoids tannins triterpenes steroids coumarins and anthracenosides have been recorded for the plantbr
"
96,Dalbergia chlorocarpa,Fabaceae,,,,None known
97,Dalbergia cochinchinensis,Fabaceae,,,,None knownh3
98,Dalbergia cultrata,Fabaceae,,,,None knownh3
99,Dalbergia davidii,Fabaceae,,Palissandre,,None known
100,Dalbergia decipularis,Fabaceae,,,,None known
101,Dalbergia delphinensis,Fabaceae,,,,None known
102,Dalbergia emirnensis,Fabaceae,,,,None known
103,Dalbergia erubescens,Fabaceae,,,,None known
104,Dalbergia funera,Fabaceae,,Funera,,None known
105,Dalbergia glaberrima,Fabaceae,,,,None known
106,Dalbergia glabra,Fabaceae,,,,None known
107,Dalbergia glaucocarpa,Fabaceae,,,,None known
108,Dalbergia glomerata,Fabaceae,,,,None known
109,Dalbergia granadillo,Fabaceae,,Granadillo,,"The tree has medicinal propertiesbr
"
110,Dalbergia greveana,Fabaceae,,Madagascar Rosewood,bark,"Pieces of branches are rubbed on stones with water to produce a paste which is applied to the face as a medicine against various ailmentsbr
br
Dichloromethane and methanolic extracts of Dalbergia greveana bark showed activity against grampositive bacteriabr
"
111,Dalbergia hildebrandtii,Fabaceae,,,,None known
112,Dalbergia humbertii,Fabaceae,,,,None known
113,Dalbergia lanceolaria,Fabaceae,,,bark,"The bark is astringentbr
"
114,Dalbergia latifolia,Fabaceae,,Black Rosewood,bark,"The bark is very astringent It is used in traditional medicine in India to treat diarrhoea indigestion and leprosy and also as a vermifugebr
h3"
115,Dalbergia lemurica,Fabaceae,,,,None known
116,Dalbergia louvelii,Fabaceae,,,wood,"The heartwood is used in traditional medicine to treat bilharzia and malariabr
br
Several flavonoids have been isolated from the heartwood some of which showed antiplasmodial activitybr
"
117,Dalbergia madagascariensis,Fabaceae,,,,None known
118,Dalbergia maritima,Fabaceae,,,,None known
119,Dalbergia melanoxylon,Fabaceae,,African Blackwood,"root,stem,fruit,bark,sap,wood","The roots are said to be anthelmintic and aphrodisiac A decoction is used to prevent miscarriage to treat abdominal pain diarrhoea gonorrhoea and syphilisbr
br
The wood smoke is inhaled to treat headaches colds and bronchitisbr
br
The stem and root bark is used in traditional medicine to treat diarrhoea in combination with baobab or tamarind fruitsbr
A bark decoction or bark powder is used to clean woundsbr
br
A leaf decoction is used to relieve pain in the jointsbr
The leaf sap is taken to treat inflammations in mouth and throatbr
br
Bark extracts have shown antibacterial and antifungal activities thus supporting the traditional application for cleansing woundsbr
h3"
120,Dalbergia mimosella,Fabaceae,,,,None known
121,Dalbergia miscolobium,Fabaceae,,,,None known
122,Dalbergia mollis,Fabaceae,,,,None known
123,Dalbergia monetaria,Fabaceae,,,"stem,bark,seed","A maceration of the stem bark is used to counteract diarrhoea  A cold water infusion of the bark is used to relieve a condition causing blood in the stoolsbr
br
The seed contains several active compounds including rotenoids and isoflavonoidsbr
"
124,Dalbergia monticola,Fabaceae,,,,None known
125,Dalbergia neoperrieri,Fabaceae,,,,None known
126,Dalbergia nigra,Fabaceae,,Brazilian Rosewood,,None knownh3
127,Dalbergia nitidula,Fabaceae,,,"root,leave,bark,wood","The roots are aphrodisiac and emetic They are pounded and soaked in warm water the liquid is then gargled to treat toothache The liquid should not be swallowed since the roots are toxicbr
An infusion of the roots is drunk as a cure for malaria and coughs The roots are pounded and made into a soup that is used as a treatment for epilepsy see notes just abovebr
br
The leaves are chewed and applied to the site of a snakebite The leaves are rubbed onto the skin as a cure for abscessesbr
br
The bark is used as a wound dressing and to treat ulcersbr
br
Several isoflavonoids isoflavonoidneoflavonoid dimers pterocarpanneoflavonoid oligomers and rotenoid glycosides have been isolated from the bark and heartwoodbr
"
128,Dalbergia normandii,Fabaceae,,,,None known
129,Dalbergia odorifera,Fabaceae,,Fragrant Rosewood,,None known
130,Dalbergia oliveri,Fabaceae,,,,None known
131,Dalbergia orientalis,Fabaceae,,,,None known
132,Dalbergia ovata,Fabaceae,,,,None known
133,Dalbergia pacifica,Fabaceae,,,,None known
134,Dalbergia palo-escrito,Fabaceae,,Palo Escrito,,None known
135,Dalbergia parviflora,Fabaceae,,Akar Laka,wood,"A red sticky oil which is applied to ulcerated wounds can be distilled from the wood and a decoction of the wood in water is used as a tonic The grated wood is rubbed on the skin to invigorate the bodybr
"
136,Dalbergia peltieri,Fabaceae,,,,None known
137,Dalbergia pervillei,Fabaceae,,,exudate,"A reddish exudate from the plant is used in the treatment of laryngitisbr
"
138,Dalbergia pinnata,Fabaceae,,,"root,bark","The bark and roots are used medicinallybr
The root is used as an anthelminticbr
"
139,Dalbergia pseudobaronii,Fabaceae,,,,None known
140,Dalbergia purpurascens,Fabaceae,,,,None known
141,Dalbergia retusa,Fabaceae,,Cocobolo,,None known
142,Dalbergia rimosa,Fabaceae,,,,None knownh3
143,Dalbergia saxatilis,Fabaceae,,,,"The plant is used as an anthelmintic and abortifacient and also to treat leprosybr
"
144,Dalbergia sissoo,Fabaceae,,Sissoo,"root,leave,seed,wood","Powdered wood leaves and seed oil are used in traditional medicine in India especially to treat skin diseasesbr
br
The leaves are reportedly used as a stimulant and to treat gonorrhoea and woundsbr
br
Ethanolic leaf extracts showed significant antiinflammatory activity without side effects on gastric mucosabr
br
The roots contain tectoridin which is used medicinallybr
h3"
145,Dalbergia spruceana,Fabaceae,,,,None known
146,Dalbergia stevensonii,Fabaceae,,Honduras Rosewood,,None known
147,Dalbergia stipulacea,Fabaceae,,,"root,wood","An infusion of the wood and roots is considered to be emmenagogue It is used as an abortive when taken in moderate amountsbr
"
148,Dalbergia suaresensis,Fabaceae,,Manary,,None known
149,Dalbergia trichocarpa,Fabaceae,,,"stem,leave,bark","A bark infusion is used in local medicine to treat diarrhoeabr
br
A decoction of the leaves is used to treat rheumatic painsbr
br
A gum obtained from the stem is used to treat laryngitisbr
h3"
150,Dalbergia tricolor,Fabaceae,,,,None known
151,Dalbergia tsiandalana,Fabaceae,,,,None known
152,Dalbergia tucurensis,Fabaceae,,Granadillo,,None known
153,Dalbergia urschii,Fabaceae,,,,None known
154,Dalbergia villosa,Fabaceae,,,,None knownh3
155,Dalbergia xerophila,Fabaceae,,,,None known
156,Dalbergiella nyasae,Fabaceae,,,"root,leave,bark","Both leaves and the root bark are used in the treatment of a range of gastrointestinal infections including diarrhoeabr
The plant has been shown to have antifungal and antibacterial activitybr
"
157,Dalbergiella welwitschii,Fabaceae,,,"root,stem,leave,bark","The leaves are abortifacient ecbolic stomachic They are used in the treatment of stomach troublesbr
The leafy stem is said to be vermifugebr
br
The roots are used in the treatment of stomach troubles br
br
The root bark is abortifacient ecbolicbr
br
The root is antidote It is used in the treatment of venomous stings bites etcbr
br
The plant part not specified is used in the treatment of arthritis rheumatism etcbr
"
158,Dalea foliolosa,Fabaceae,,,,"The plant especially the essential oil is antiinflammatory and hypoglycaemic An infusion of the plant is used in the treatment of type 2 diabetesbr
Applied topically the plant is used to treat contusions and abrasionsbr
br
The plant yields 25  32 essential oil characterized by a dominance of monoterpenes over sesquiterpenes andbr
aliphatic hydrocarbons The principal compounds were cryptone 22  30 linalool 10  17 caryophyllene oxide 4  15 ascaridole 4  8 and betacitronellol 3  7br
The essential oil has shown significant antioxidant hypoglycaemic and antibacterial activitiesbr
"
159,Dalechampia clematidifolia,Euphorbiaceae,,,"root,leave","The crushed fresh leaves and roots are vesicant and are applied to stubborn ulcers wounds etcbr
"
160,Dalechampia ipomoeifolia,Euphorbiaceae,,,flower,"The flowering aerial parts are applied topically to calm costal and rheumatic painbr
"
161,Danais cernua,Rubiaceae,,,"root,bark","Although this species was not mentioned specifically the roots of many species in this genus are used as a treatment against herpes whilst the bark is a febrifugebr
br
The roots are febrifugebr
"
162,Danais fragrans,Rubiaceae,,,"root,bark","The entire plant is tonicbr
br
The roots are febrifuge They are used as a treatment against herpesbr
br
The bark is a febrifuge The bark is used in the treatment of skin ailmentsbr
"
163,Danais ligustrifolia,Rubiaceae,,,"root,bark","Although this species was not mentioned specifically the roots of many species in this genus are used as a treatment against herpes whilst the bark is a febrifugebr
"
164,Danais rhamnifolia,Rubiaceae,,,"root,bark","Although this species was not mentioned specifically the roots of many species in this genus are used as a treatment against herpes whilst the bark is a febrifugebr
"
165,Danais verticillata,Rubiaceae,,,"stem,leave","The stems and leaves are depurative and hepatic They are used in the treatment of nephritisbr
br
The plant part not specified has been used in the treatment of malariabr
"
166,Danais volubilis,Rubiaceae,,,"root,bark","Although this species was not mentioned specifically the roots of many species in this genus are used as a treatment against herpes whilst the bark is a febrifugebr
"
167,Daniellia alsteeniana,Fabaceae,,,,None known
168,Daniellia glandulosa,Fabaceae,,,,None known
169,Daniellia klainei,Fabaceae,,,,None known
170,Daniellia oblonga,Fabaceae,,,,None known
171,Daniellia ogea,Fabaceae,,,flower,"The gum is chewed and swallowed as a purgativebr
The chewed gum combined with the flowers of Tacca leontopetaloides is used as a rub as an antidote to snake venombr
br
The plant part not specified is used in the treatment of gonorrhoeabr
"
172,Daniellia oliveri,Fabaceae,,African Copaiba Balsam Tree,"root,leave,bark,wood","A decoction of the root is used in the treatment of gonorrhoea and skin diseasesbr
br
The gumresin obtained from the wood is used in the treatment of gonorrhoea The resin is chewed and swallowed as a laxativebr
Applied externally the gum resin is used to treat abscesses itchy skin skin diseases and as a rub to treat intercostal painbr
br
The leaves are abortifacient aphrodisiac astringent diuretic emmenagogue and stomachic They are used in the treatment of stomach troubles diabetes dysmenorrhoea haemorrhoidsbr
Whilst the leaves are said to be abortifacient the flush of new leaf growth is said to be used to prevent miscarriagesbr
A decoction of the leaves and bark is used as a mouthwash to treat toothachebr
br
The bark is used as a drink and an enema to treat dysmenorrhoeabr
An infusion of the powdered bark and buds is used ro relieve headachesbr
A decoction of the bark and roots is used to treat the skin disease crawcrawbr
br
An aqueous extract of the powdered bark has been shown to have effective painreduction properties and also to be antioxidantbr
"
173,Daniellia pilosa,Fabaceae,,,,None known
174,Daniellia pynaertii,Fabaceae,,,bark,"The bark is used medicinallybr
"
175,Daniellia soyauxii,Fabaceae,,,,None known
176,Daniellia thurifera,Fabaceae,,Frankincense Tree,,"The powdered gum is used as a drink with water in order to treat coughsbr
The gum Is used to treat skin diseases and parasitic infectionsbr
"
177,Daphnopsis americana,Thymelaeaceae,,,,None known
178,Daphnopsis brasiliensis,Thymelaeaceae,,Embira,bark,"The bark of young plants is used as a drastic and also to treat erysipelas and psoriasisbr
h3"
179,Daphnopsis fasciculata,Thymelaeaceae,,,,None known
180,Daphnopsis occidentalis,Thymelaeaceae,,,"root,stem,fruit,bark","The plant is supposed to have similar medicinal properties to mezereon Daphne mezereum These are as detailed belowbr
br
Mezereon has been used in the past for treating rheumatism and indolent ulcers but because of its toxic nature it is no longer considered to be safe The plant contains various toxic compounds including daphnetoxin and mezerein and these are currently being investigated 1995 for their antileukaemia effectsbr
The bark is cathartic diuretic emetic rubefacient stimulant and vesicant The root bark is the most active medically but the stem bark is also used It has been used in an ointment to induce discharge in indolent ulcers and also has a beneficial effect upon rheumatic joints The bark is not usually taken internally and even when used externally this should be done with extreme caution and not applied if the skin is broken The bark is harvested in the autumn and dried for later usebr
The fruits have sometimes been used as a purgativebr
A homeopathic remedy is made from the plant It is used in the treatment of various skin complaints and inflammationsbr
"
181,Daphnopsis philippiana,Thymelaeaceae,,,,None known
182,Daphnopsis racemosa,Thymelaeaceae,,,,None known
183,Dasylirion serratifolium,Asparagaceae,,,,None known
184,Dasyphyllum spinescens,Asteraceae,,,,None knownh3
185,Dasyphyllum tomentosum,Asteraceae,,,,None known
186,Datura innoxia,Solanaceae,,Downy Thorn Apple,"root,stem,leave,fruit,whole plant,seed","All parts of the plant are anodyne antispasmodic hallucinogenic hypnotic and narcotic It has been used in the past as a pain killer and also in the treatment of insanity fevers with catarrh diarrhoea and skin diseases The plant contains several alkaloids the most active of which is scopolamine This is a potent cholinergicblocking hallucinogen which has been used to calm schizoid patients The leaves contain 052 scopolamine the calices 108 the stems 03 the roots 039 the fruits 077 the capsules 033 the seeds 044 and the whole plant 052  062 Any use of this plant should be with extreme caution and under the supervision of a qualified practitioner since the toxic dose is very close to the medicinal dosebr
"
187,Datura metel,Solanaceae,,Thorn Apple,"root,leave,flower,whole plant,seed,tuber","Thorn apple is a bitter narcotic plant that relieves pain and encourages healing It has a long history of use as a herbal medicine being especially wellknown as a treatment for chest complaints including asthma cough tuberculosis and bronchitis It is a very poisonous plant however  and is subject to legal restrictions in some countries It should be used with extreme caution and only under the supervision of a qualified practitioner since all parts of the plant are very poisonous and the difference between a medicinal dose and a toxic dose is very small Excess doses cause giddiness dry mouth hallucinations coma amd deathbr
The plant contains the alkaloids hyoscyamine hyoscine and atropine Total alkaloid content of the leaves is 0426 which is mainly atropine The seeds contain 0426 alkaloids which is mainly hyoscyamine The roots contain 035 hyoscyamine The alkaloid content in tetraploid plants is almost double that of diploid plantsbr
Hyoscyamine and scopolamine are anticholinergics They act by competitively and reversibly inhibiting the neurotransmitter acetylcholine from binding to its muscarinic receptors and this antagonism leads to sympathomimeticlike effects in the organs They increase the heart rate induce relaxation and motor inhibition in smooth muscles decrease secretions and induce dilation of the pupils of the eyes Although at low doses their action tends to be depressant and sedative at high doses they cause substantial excitation agitation disorientation exaggerated reflexes hallucinations delirium mental confusion and insomniabr
Hyoscyamine is used to provide symptomatic relief of various gastrointestinal disorders including spasms peptic ulcers irritable bowel syndrome pancreatitis colic and inflammation of the bladder It has also been used to relieve some heart problems to reduce excess saliva production and control some of the symptoms of Parkinson’s diseasebr
Scopolamine is used in ophthalmology to dilate pupils as an analgesic and to prevent motion sicknessbr
Atropine dilates the pupils and is used in eye surgerybr
br
The whole plant but especially the leaves and seed is abortifacient anaesthetic anodyne antiasthmatic antispasmodic antitussive bronchodilator hallucinogenic hypnotic and mydriatic It has a wide range of applications including in the treatment of asthma epilepsy hysteria insanity heart diseases fever with catarrh diarrhoea skin diseases etc Different parts of the plant are used in various preparations for sedating patients with mental disordersbr
The dried flowers and leaves are cut into small chips and used in cigarettes as a treatment for a range of conditions especially asthma and Parkinsons Diseasebr
A poultice of the crushed leaves is used on conditions such as inflammatory swellings and rheumatic joints in order to relieve pain The leaves are also applied externally to treat conditions such as haemorrhoids boils sores skin diseases rheumatism headache toothache and ear achebr
br
An extract of the flowers is used as an anaesthetic  3  5g applied orally produces a general anaesthesia within 5 minutes and lasting 5  6 hoursbr
br
The seed oil is used for massaging painful body partsbr
"
188,Datura stramonium,Solanaceae,,Thorn Apple,"root,leave,fruit,flower,seed,sap,tuber","Thorn apple is a bitter narcotic plant that relieves pain and encourages healing It has a long history of use as a herbal medicine being especially wellknown as a treatment for chest complaints including asthma cough tuberculosis and bronchitis It is a very poisonous plant however  and is subject to legal restrictions in some countries It should be used with extreme caution and only under the supervision of a qualified practitioner since all parts of the plant are very poisonous and the difference between a medicinal dose and a toxic dose is very small Excess doses cause giddiness dry mouth hallucinations and comabr
The concentration of total alkaloids in the leaves is 02  05 hyoscyamine is the major compound whilst the minor compounds include scopolamine apoatropine atropine tropine belladonnine and hyoscyamine Noxide minor compounds more than 70 alkaloids have been identified in the various parts of the plantbr
Hyoscyamine atropine and scopolamine are anticholinergics specifically antimuscarinics They act by competitively and reversibly inhibiting the neurotransmitter acetylcholine from binding to its muscarinic receptors and this antagonism leads to sympathomimeticlike effects in the organs They increase the heart rate induce relaxation and motor inhibition in smooth muscles decrease secretions and induce dilation of the pupils of the eyes Although hyoscyamine has a stronger activity than atropine or scopolamine atropine is more commonly prepared and used Although at low doses their action tends to be depressant and sedative at high doses they cause substantial excitation agitation disorientation exaggerated reflexes hallucinations delirium mental confusion and insomniabr
Hyoscyamine is used to provide symptomatic relief of various gastrointestinal disorders including spasms peptic ulcers irritable bowel syndrome pancreatitis colic and inflammation of the bladder It has also been used to relieve some heart problems to reduce excess saliva production and control some of the symptoms of Parkinson’s diseasebr
Atropine dilates the pupils and is used in eye surgerybr
br
The leaves flowering tops and seeds are anodyne antiasthmatic antispasmodic hallucinogenic hypnotic mydriatic narcotic and pectiral The seeds are the most active medicinally The plant is used internally in the treatment of asthma and Parkinsons disease An infusion of the leaves is drunk as a treatment for venereal diseasebr
The leaves can be used as a very powerful mindaltering drug with sedative activities they contain hyoscyamine and atropine There are also traces of scopolamine a potent cholinergicblocking hallucinogen which has been used to calm patients suffering from schizophrenia and similar conditionsbr
The leaves have been smoked as an antispasmodic in the treatment of Parkinsons disease asthma and other chest complaints though this practice can be extremely dangerousbr
Externally the plant is used as a poultice or wash in the treatment of fistulas abscesses wounds swellings burns fungal infections tumours and severe neuralgia The scalp is rubbed with the leaves or leaf sap in order to relieve headachesbr
The leaves should be harvested when the plant is in full flower they are then dried for later usebr
br
The pounded fresh root and fresh leaves are soaked in water and the liquid is given in enema as an abortifacientbr
A hot poultice of leaves and roots is applied to goitre The skin is washed with an infusion of roots and leaves as a treatment for ulcersbr
br
The seeds are used in Tibetan medicine they are said to have a bitter and acrid taste with a cooling and very poisonous potency Analgesic anthelmintic and antiinflammatory they are used in the treatment of stomach and intestinal pain due to worm infestation toothache and fever from inflammationsbr
br
The dried and ground leaves and seeds are eaten mixed with fat to treat ringwormbr
br
Pieces of the young fruit are sucked to relieve tonsillitis and sore throatbr
Pieces of the fruit are applied to abscesses and swollen glands The juice of the fruit is applied to the scalp to treat dandruff and is dropped in the ears to relieve earachebr
"
189,Davidsonia pruriens,Cunoniaceae,,,,None known
190,Davilla kunthii,Dilleniaceae,,,"stem,leave,bark,sap,wood","The plant is antiseptic and tonic An infusion is used as a treatment for back painbr
The leaves and stems are boiled with water and used as a beverage for treating impotence or as a treatment for back painbr
The wood and the leaves are boiled and the water drunk as an analgesic for back painbr
br
The sap is used as abortivebr
br
The wood is used as an aphrodisiacbr
br
The bark is used to disinfect the umbilical cord of newborn babiesbr
"
191,Debregeasia longifolia,Urticaceae,,Wild Rhea,"leave,fruit","The juice of the leaves is applied to areas of the skin affected by scabiesbr
br
The following entry was listed under Debregeasia edulis but probably should apply here insteadbr
A decoction of the leaves andor the fruits is sudorific The leaves are decocted with Pterocarya spp and used in the treatment of itchbr
h3"
192,Debregeasia saeneb,Urticaceae,,Ajlai,,"The aerial parts of the plant are dried and powdered then mixed with mustard oil and then applied topically as an antifungal for curing skin rashes dermatitis and eczemabr
h3"
193,Debregeasia wallichiana,Urticaceae,,,,None known
