,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
20,Tabernaemontana bovina,Apocynaceae,,,,None known
21,Tabernaemontana catharinensis,Apocynaceae,,,,None knownh3
22,Tabernaemontana ciliata,Apocynaceae,,,latex,"The latex is strongly purgativebr
"
23,Tabernaemontana citrifolia,Apocynaceae,,,"bark,sap","The milky sap is applied to warts to destroy thembr
br
The bark is anthelmintic febrifuge and tonicbr
"
24,Tabernaemontana coffeoides,Apocynaceae,,,"root,stem,leave,bark,twig","The bitter twig bark is chewed to combat fatigue and to suppress hunger A twig or bark infusion is reputed to promote weight loss as it reduces appetitebr
The bitter bark is added to alcoholic beverages some of which are used during circumcision ritualsbr
br
Tabernaemontana coffeoides contains mainly monomeric indole alkaloids although some bisindolic alkaloids occur in the leaves as well The root bark contains most alkaloids followed by the stem bark and the leavesbr
The alkaloids of the root bark stem bark and leaves consist for up to 50 of vobasine tabernaemontanine dregamine methuenine and silicine all corynanthean class small amounts of apparicine pericalline aspidospermatan class are also presentbr
The alkaloids of the stem bark and root bark also contain 12  16 of ibogamine ibogan class br
The leaves also contain many alkaloids of the plumeran class including the pharmacologically active tabersonine They also contain akuammidine and normacusine B both corynanthean class heyneanine ibogan class and vincanidine strychnan class In addition they contain the dimeric hazuntiphylline  plumeranplumeran class and stemmadenine conynantheanplumeran classbr
Dregamine shows convulsant and respirationstimulant activities It also inhibits muscular fatigue in the same way as ibogaine from Tabernanthe iboga It has been used in treatments of muscular and nervous asthenia respiratory depression and type III poliovirus HPV3br
Tabernaemontanine has a vasodilatory effect and can be used in humans in cases of arteriosclerosis cerebral trauma and circular irregularities It shows antibacterial activity against several human pathogenic bacterial strains and is cytotoxic to human nasopharyngeal epidermoid carcinoma cells in vitro but is inactive against P388 lymphocytic leukaemia in micebr
Methuenine might be effective in the control of cardiac arrhythmias since it mainly decreases the excitability of depolarized arterial fibres in frogs It also showed a noncompetitive antagonistic activity against histamine and acetylcholine in guineapig ileumbr
Reserpiline produces hypotension in dogs and cats but it exerts a tranquilizing action as well It is about as potent as reserpine which is commonly used against high blood pressure and it lacks the side effects of reserpinebr
Normacusine B is sympatholytic and its hypotensive activity is greater than that of reserpinebr
Akuammidine has hypotensive skeletalmusclerelaxant and localanaesthetic activities Its local anaesthetic activity is about 3 times as potent as cocainebr
At low doses vincanidine stimulates spontaneous mobility in mice but at high doses it causes muscular paralysis It has an emetic effect in dogs It has significant antibacterial activity against Staphylococcus spp Micrococcus spp And Escherichia colibr
Stemmadenine increases or decreases blood pressure in vitro and in vivo depending on the conditions of the experimentbr
Tabersonine has about a quarter of the hypotensive activity of reserpine and a spasmolytic effect on the smooth muscle of the intestinebr
Apparicine also showed strong activity against type III poliovirus as well as significant cytotoxicity against P388 lymphocytic leukaemia cell cultures Apparicine showed opioid activity in opiate receptor studiesbr
Vobasine exhibited little activity in general pharmacological screening testsbr
"
25,Tabernaemontana corymbosa,Apocynaceae,,,"root,leave,bark,sap","The pounded roots a poultice of the leaves a decoction of the bark juice from the plant or an infusion of the inner bark or the roots are all used to remedy various syphilitic afflictionsbr
br
The bark and leaves are used for the treatment of fracturesbr
br
The sap of the leaves is applied to soresbr
br
The roots are used during and after confinementbr
"
26,Tabernaemontana crassa,Apocynaceae,,Adam's Apple Flower,"root,stem,leave,fruit,latex,bark,pulp,flower,twig","Adams apple flower is a very toxic plant but it is still often used in African traditional medicine Research has shown the presence of a wide range of alkaloids in all parts of the plant and these are primarily responsible for the medicinal actionsbr
Coronaridine and conopharyngine exhibit central nervous system stimulant effects In regular doses conopharyngine has hypotensive properties causes bradycardia and decreases body temperature High doses of ibogaine ibogamine and voacangine produce convulsions and asphyxia Coronaridine showed diuresis and significant hypoglycaemic activity It is an effective antifertility agent because of its oestrogenic activity It also has leishmanicidal activity Furthermore apparicine conopharyngine coronaridine and perivine have local analgesic activity The monomers apparacine coronaridine and the dimers conodurine and gabunine showed significant cytotoxicity against P388 lymphocytic leukaemia cell cultures Conoduramine conodurine and apparicine also showed moderate to strong antibacterial activity against several human pathogens while apparicine also showed strong activity against type III poliovirus HPV3br
Several laboratory tests have shown that a hot water extract of the aerial parts had stronger local anaesthetic activity than procaine which was primarily used in dentistry before more effective alternatives were developedbr
The ethanolic stem bark extract showed significant activity against grampositive bacteria while leaf extract showed significant activity against amoebabr
br
The pulped leaves and latex from the stem and bark have several uses the main ones being as a local anaesthetic eg to treat dislocated bones or headache for the treatment of wounds sores abscesses and furuncles and to treat dermal infections such as filaria ringworm and fungal infectionsbr
br
The latex is used as a haemostatic because it forms a film over the wound It is taken internally as an anthelmintic One to two drops are instilled in the nose to soothe headache acting as a counterirritant on the nasal mucosae The latex is also used as a sedative to calm fits of insanity A drop of latex of the twigs or roots is put in the eye to treat conjunctivitis or ophthalmia in spite of its strongly caustic properties Like many lactiferous plants the latex is considered to be galactagoguebr
br
A decoction of the leaves is taken as a tonic appetizer febrifuge and aphrodisiacbr
Externally it is used as a massage against rickets in children and to combat fatigue in adultsbr
br
A bark decoction is given as enema to treat kidney troubles rheumatism and persistent constipation A root or stem bark decoction is used as nose drops to treat colds or sinusitis A decoction of the stem bark is taken to treat diarrhoeabr
br
A decoction or maceration of the fruit is used as an enema to treat testicular swellingsbr
"
27,Tabernaemontana dichotoma,Apocynaceae,,,"root,leave,fruit,latex,bark","The fruits are used in the treatment of ulcers and fistulaebr
br
The latex is used to soften and ripen boils and carbunclesbr
br
Pounded leaves and bark are externally applied on snake and centipede bites A preparation of the bark is poulticed on grazed skin as an antiseptic and astringentbr
br
Chewing the roots is said to relieve toothachebr
"
28,Tabernaemontana disticha,Apocynaceae,,,"root,stem,latex,bark,exudate","A decoction of the root and stem bark is used as remedy for pain in the jointsbr
br
The stem bark has been used as a febrifuge The bark is used to treat scorpion bites andbr
br
The exudate from the bark latex is used as a treatment for sore eyes br
br
The leaf is used to treat cataracts in the eyes of domestic dogsbr
br
Ibophyllidine alkaloids are present in the stembarkbr
"
29,Tabernaemontana divaricata,Apocynaceae,,Grape Jasmine,"root,leave,latex,flower,wood","Grape jasmine is widely used as a medicinal herb in the tropics Indeed in India the applications in traditional medicine are so numerous that the plant may well be classified as a panacea for gastrointestinal urogenital and skin affectionsbr
br
The wood is refrigerantbr
br
The roots are astringent A decoction is used in the treatment of diarrhoea and various abdominal complaints An infusion is applied as a remedy for jungle fever The roots are used in modern medicine to treat hypertension headache and scabiesbr
The pounded roots are applied to sore eyes The root is employed as a local anodyne and chewed for the relief of toothachebr
br
The pounded leaves are an ingredient of a cough medicine taken as an infusion An infusion of the leaves is used to treat grippe influenzabr
br
The flowers mixed with oil are applied to sore eyesbr
br
The latex of the leaves is used as a cooling application for wounds to prevent inflammationbr
br
In Thailand the plant is used as an emeticbr
br
The roots leaves and flowers are all used in the treatment of snake and scorpion poisoningbr
h3"
30,Tabernaemontana elegans,Apocynaceae,,,"root,stem,fruit,latex,bark,seed,tuber","The seeds stem bark and roots are used for treating heart diseasesbr
The powdered root bark or fruits are used to treat cancerbr
br
The coagulated latex or pulverized root mixed with vaseline is applied as a stypticbr
br
A root decoction is applied as a wash for wounds and is taken as a remedy for pulmonary diseases and chest pains A maceration of root ash is drunk to treat tuberculosis and stomachache A root maceration acts as a purgative Burnt root powder mixed with salt and water is used as a vaginal wash to treat menorrhagia infertility and venereal diseases In Zimbabwe a root decoction is taken as an aphrodisiacbr
br
The phytochemically important compounds of the root bark are the monomeric indole alkaloids dregamine and tabernaemontanine and the bisindole alkaloids conoduramine and tabernaelegantines The tabernaelegantines are rare in other Tabernaemontana species and are thus reliable chemotaxonomic markers for this speciesbr
The main components of the aerial parts are dregamine tabernaemontanine and vobasine followed by apparicine and tabernaelegantine A and B Minor components are dregaminol tabernaemontanine tabernaemontaninol 3hydroxyconodurine and tabernaelegantine C and D br
The alkaloids 3Hydroxyconodurine 3hydroxycoronaridine conoduramine and apparicine show strong inhibitory activity against a range of grampositive and gramnegative bacteriabr
Dregamine shows convulsant and respirationstimulant activities It also inhibits muscular fatigue in vitro and in vivo comparable to ibogaine from Tabernanthe iboga It has been used in treatments of muscular and nervous asthenia respiratory depression and type III poliovirus HPV3br
Apparicine has also shown strong activity against type III poliovirus as well as significant cytotoxicity against P388 lymphocytic leukaemia cell cultures Apparicine has shown opioid activity in opiate receptor studiesbr
Tabernaemontanine has a vasodilatory effect and can be used in humans in cases of arteriosclerosis cerebral trauma and circular irregularities It shows antibacterial activity against several human pathogenic bacterial strains and is cytotoxic to human nasopharyngeal epidermoid carcinoma cells in vitrobr
Vobasine exhibited little activity in general pharmacological screening testsbr
"
31,Tabernaemontana hystrix,Apocynaceae,,,,None knownh3
32,Tabernaemontana macrocalyx,Apocynaceae,,,"root,stem,latex,bark","The stem bark is macerated for the latex which is employed as an hallucinogenbr
br
The bark of the stem and roots is decocted into a wash to treat abscesses and erysipelas and is applied locally to the infected soresbr
br
Alkaloids in the stembark include coronaridine heyneanine voacangine and voacangarinebr
"
33,Tabernaemontana macrocarpa,Apocynaceae,,,fruit,"The fruit is used to relieve toothachebr
"
34,Tabernaemontana pachysiphon,Apocynaceae,,,"root,stem,leave,fruit,latex,bark","This species is commonly used in traditional medicine and considerable research has been carried out into  its medicinal virtues Indole alkaloids are the most important medicinal compounds found in Tabernaemontana spp and more than 40 alkaloids with a wide range of pharmacological activities have been identified from this speciesbr
Coronaridine conopharyngine ibogaine ibogamine voacangine and voacristine exhibit central nervous system stimulant effectsbr
In regular doses voacangine ibogaine perivine and conopharyngine have hypotensive properties cause bradycardia and decrease body temperaturebr
High doses of ibogaine ibogamine and voacangine produce convulsions and asphyxiabr
In experiments coronaridine has shown diuretic and hypoglycaemic activities whilst it is also an effective antifertility agent because of its oestrogenic activitybr
Voacangine conopharyngine ibogaine coronaridine perivine tubotaiwine and apparicine have local analgesic activitybr
Most of the pharmacological work on voacorine and voacamine has focused on their cardiotonic properties Voacamine shows little tendency to accumulate and is less toxic than cardiac glycosides such as digitoxin In high doses both are hypertensive due largely to peripheral vasoconstriction Both compounds also have parasympatholytic and sympatholytic properties bringing about contraction of smooth muscle fibres Both of the alkaloids plus affinine are also central nervous system depressantsbr
At higher doses affinine can cause tremor loss of coordination and hypothermia A cumulative increase of the dose has shown some toxicity eg bradycardia respiratory depression and cardiac arrhythmiabr
At low doses ibogaine exerts primarily a stimulant effect increasing alertness and reducing fatigue hunger and thirst At higher doses the primary effects are hallucinations Apart from the psychological effects the physical effects include tremor light sensitivity nausea vomiting and loss of coordination Toxic doses produce convulsions paralysis and death from respiratory arrest although the heart continues to beat Ibogaine is also a potent cholinesterase inhibitorbr
Conoduramine conodurine voacamine affinine and apparicine have shown moderate to strong antibacterial activity against several human pathogens whereas affinine and apparicine also showed strong activity against the type III poliovirus HPV3br
br
Most parts of the plant contain latex and in traditional medicine it is generally used as a styptic and when applied to fresh wounds forms a film over the wound to prevent infection It is also applied to sore eyesbr
The bark latex is rubbed locally to relieve cramps Painful breasts of lactating women are treated with the latex from the petioles or barkbr
The latex of the fruit is rubbed into scarifications to treat lymphatic glandular swellingsbr
br
A leaf infusion is used in the treatment of headachesbr
The dried and powdered leaves are applied externally to sores and ulcers to heal thembr
br
The root bark is hypnotic A decoction is taken for the treatment of insanity It is also used in the treatment of hypertension stomachache constipation flatulence and headachebr
Externally a maceration prepared from the stem bark is used to wash the body against scabiesbr
br
The grated roots and crushed leaves are used to treat scabies The maceration is drunk against headachebr
"
35,Tabernaemontana pandacaqui,Apocynaceae,,,"root,leave,fruit,latex,bark,sap","The leaves are used as a cataplasm on the belly to induce menstruation and to hasten parturitionbr
A decoction of the leaves is added to the bath of women after parturitionbr
br
The milky juice of the plant is said to be an effective treatment for swellings The latex is applied as an emollient to bruises and wounds and also to swellingsbr
br
A decoction of the root and the bark is used to relieve affections of the stomach and intestines The roots are used as an antidiarrhoeal Women use the root and bark at childbirthbr
The root is scraped and rubbed onto a sore nosebr
br
Sap from the ripe fruit is applied to skin affected by ringwormbr
br
A poultice of the plant is used to reduce swellings and abscessesbr
"
36,Tabernaemontana pauciflora,Apocynaceae,,,"root,leave,fruit,bark","Various parts of the plant are applied as a poultice for boilsbr
The plant is used to cure headachesbr
A decoction of the bark juice from the plant or steam from boiling the plants is used to remedy various syphilitic afflictionsbr
The roots leaves and fruits are used to remedy internal abscesses they may be taken internally or made into a poultice and applied externallybr
br
The fruits are used to treat eruptions of the skinbr
br
The root is antipyretic It is used as a treatment against snakebites An infusion is prescribed for indigestion and colicbr
"
37,Tabernaemontana peduncularis,Apocynaceae,,,root,"A decoction of the roots is used as a steam bath to alleviate ulcerations of the nose Likewise a decoction is drunk to treat ulceration of the nose in tertiary syphilisbr
"
38,Tabernaemontana penduliflora,Apocynaceae,,,"root,fruit,latex","The latex is used to treat colds and woundsbr
br
The roots are used to treat malariabr
br
The fruit juice is applied to woundsbr
"
39,Tabernaemontana persicariifolia,Apocynaceae,,,"root,stem,leave,bark,sap","A decoction of the stem bark and leaves has astringent properties and is taken to treat gonorrhoea and dysentery It is also taken to expel intestinal wormsbr
br
Several indole alkaloids have been isolated from Tabernaemontana persicariifolia The stem bark and root bark contain mainly the monomeric indole alkaloids dregamine and vobasine and also some tubotaiwine which occurs in the leaves as well Dregamine shows convulsant and respirationstimulant activities It also inhibits muscular fatigue in vitro and in vivo It is used in treatments of muscular and nervous asthenia respiratory depression and type III poliovirus HPV3 Tubotaiwine has local analgesic activity Vobasine exhibited little activity in general pharmacological screening tests The bark also contains sterols triterpenes and saponinsbr
"
40,Tabernaemontana retusa,Apocynaceae,,,"root,stem,leave,bark,seed","The leaves are applied as an emollient and are also used against lung conditionsbr
br
The seeds contain the pharmacologically active voaphylline pachysiphine and tabersoninebr
The leaves contain 3oxovoacangine and voacristinebr
Heyneanine occurs in the leaves stem bark and root barkbr
The root bark also contains ibogaminebr
Voacangine occurs in the seeds leaves and stem barkbr
Coronaridine occurs in the seeds stem bark and root barkbr
"
41,Tabernaemontana rostrata,Apocynaceae,,,"root,leave,latex,bark","The leaves pounded with turmeric Curcuma longa and rice are used as a poultice against itch and eczema A steam bath of the leaves is applied for syphilitic afflictionsbr
br
Both the root and bark are astringent An infusion is used as a treatment for dysentery br
br
The latex of the root is used as a treatment against diarrhoea and dysentery It is applied externally on abscessesbr
"
42,Tabernaemontana salzmannii,Apocynaceae,,,,None knownh3
43,Tabernaemontana sananho,Apocynaceae,,,latex,"The bittertasting latex is used in traditional medicinebr
"
44,Tabernaemontana siphilitica,Apocynaceae,,,"stem,leave,bark","A decoction of the leaves and stems is used in the treatment of syphilisbr
br
A decoction of the stem bark combined with the with leaves of Bonafousia undulata is used in the treatment of rheumatismbr
br
An infusion of the leaves is used to treat malaria A decoction of the leaves is used as a wash to treat children who are believed to be sick because their father has hunted tapirbr
br
The plant contains alkaloids of the corynane ibogane and aspidospermane typesbr
"
45,Tabernaemontana solanifolia,Apocynaceae,,,,None knownh3
46,Tabernaemontana sphaerocarpa,Apocynaceae,,,"leave,latex,bark","A decoction of the bark is rubbed on the skin as a treatment against feverbr
br
The crushed leaves mixed with chalk are applied to the forehead as a treatment against eye infections The leaves are applied topically to sprained anklesbr
br
The latex is a cure for various skin afflictionsbr
"
47,Tabernaemontana stapfiana,Apocynaceae,,,"root,stem,leave,latex,bark,seed","The bark seeds and roots are used against high blood pressurebr
br
The latex is applied to woundsbr
br
The leaves are appetizer galactagogue and stomachic In strong doses they are abortifacientbr
br
About a dozen indole alkaloids have been isolated from the bark and stems These include perivine tubotaiwine and ibogamine and several pharmacologically active derivativesbr
"
48,Tabernaemontana undulata,Apocynaceae,,,"root,stem,leave,latex,bark","The latex obtained from the plant is used for removing mosquito worms from the body and is placed on cotton plugs for insertion into aching tooth cavities It is also used to treat munuri ant Pariponera clavata bites and sore eyes The latex obtained from the petiole is applied to the penis as a treatment for gonorrhoeabr
br
The root is used to treat headachesbr
br
The grated bark is used in a plaster as a treatment for headache and as a resolvent for treating small abscessesbr
br
The macerated leaves are used as an eyewash to remedy conjunctivitis Macerated in rum they are applied to swollen feetbr
br
The plant part unspecified is used to soothe bites skin irritations and snakebite woundsbr
br
Alkaloids found in the stembark include conopharyngine jollyanine voacangine isovoacangine ibophyllidine coronaridine and heyneaninebr
The leaves contain the alkaloids angustine pleiocarpamine tubotaiwine hydroxycoronaridine and hydroxyheyneaninebr
"
49,Tabernaemontana ventricosa,Apocynaceae,,,"root,stem,latex,bark,seed","The latex is applied to wounds and sore eyes to promote healing The latex is said to promote rapid healing of wounds even old woundsbr
br
A bark decoction is taken to reduce feverbr
br
The seeds bark and roots are used as medicine for nervous problems and high blood pressurebr
br
The major indole alkaloids extracted from the stem bark of Tabernaemontana ventricosa plants cultivated in a greenhouse were 10hydroxyheyneanine ibogan class and akuammicine strychnan class Minor amounts of apparicine tubotaiwine aspidospermatan class norfluorocurarine akuammicine N4oxide strychnan class 16epiisositsirikine corynanthean class and 10hydroxycoronaridine ibogan class were also detectedbr
Akuammicine showed opioid activity in opiate receptor studies Bark extracts of Tabernaemontana ventricosa do not show antibacterial antifungal and antimalarial activities in vitrobr
A leaf extract showed significant antiamoebic activitybr
"
50,Tabernanthe iboga,Apocynaceae,,Iboga,"root,stem,leave,latex,bark,seed","Iboga root is very important in the initiation ceremonies of certain African tribes The root bark can be eaten whole or it can be crushed and ground then rolled into small balls sometimes it is mixed with other ingredients sometimes it is taken as a decoction of the crushed roots The root is mainly employed as a hallucinogenic a catalyst for spiritual discovery and to seek information from ancestors and the spirit world hence coming to terms with death Iboga is usually taken in large quantities in these ceremoniesbr
Iboga is also taken usually in rather smaller quantities as a means of divination to diagnose situations and also for therapeutic purposes The roots are considered to be aphrodisiac febrifuge and tonic A decoction is often taken as a means of combating tiredness hunger and thirst in situations such as hunting when it can be necessary to overcome physical stress A root macerate in palm wine is taken to soothe coughs whilst the root decoction is drunk to treat urinary infections The pounded roots are also used in the curing ceremony called zebola for treating psychosomatic afflictionsbr
A decoction of the root is used for eye drops to treat conjunctivitisbr
br
The leaves are considered to be anaesthetic and aphrodisiacbr
The warmed leaves are rubbed on the gums to calm toothachebr
br
The latex obtained from the plant is taken as an anthelminticbr
br
The active compounds present in the root root bark stem bark leaves and seeds of the plant are indole alkaloids About 20 have been identified so farbr
The highest concentrations of alkaloids occur in the root bark 5  6 followed by the roots 1  25 stem bark 2 seed 1 and leaves 04  08br
Ibogaine ibogan class is the most important alkaloid present in all plant parts except the seeds The main activities of ibogaine are on the central nervous system and on the cardiovascular system At low doses it exerts primarily a stimulant effect increasing alertness and reducing fatigue hunger and thirst At higher doses the primary effects are hallucinations with unpleasant possible side effects such as anxiety and depression with fear or rage The peak effect is reached 1  3 hours after swallowing the drug it subsides gradually ending in complete insomnia and lethargy These effects can last for 2  5 days Apart from the psychological effects the physical effects include tremor light sensitivity nausea and vomiting loss of muscular coordination and prolonged and often painful muscle spasms all in a dosedependent waybr
Toxic doses may produce convulsions paralysis and death from respiratory arrestbr
Most activities have been tested with purified ibogaine but during initiation ceremonies powdered root bark is usually taken which is more powerful as it contains a range of related alkaloidsbr
Ibogaine is a potent cholinesterase inhibitor and the root extract is even 100 times stronger in its inhibitory effect because of the additional effects of the alkaloids tabernanthine ibogamine and the more distantly related iboluteine This property contributes to the antifatigue properties of ibogaine and results from an increased sensitivity to adrenaline bringing about a transient excited state of the sympathic nervous systembr
Despite the reputation of iboga as an aphrodisiac ibogaine did not produce a stimulation of sexual functions in various trialsbr
Tests have not shown ibogaine to have a significant analgesic effectbr
Recent research indicates that ibogaine has a novel pharmacological mechanism of action acting strongly on a variety of different receptors in the brain resulting from complex interactions between neurotransmitter systems There is no consensus yet on how ibogaine works precisely but it is known to inhibit the reuptake of the neurotransmitter serotonin which can cause hallucinations However the suggestion by laymen that ibogaine has considerable potential in the field of psychotherapy is premature Research has shown that ibogaine is converted in the liver to noribogaine which fills opiate receptors thus eliminating withdrawal symptoms Ibogaine also stimulates nicotinic receptors in the cerebellum which contributes to modulating the dopamine reward circuit At high doses though ibogaine is toxic as it destroys neurons in the cerebellumbr
There is evidence to suggest that ibogaine has considerable potential in treating addictions to heroin cocaine alcohol nicotine caffeine amphetamine desoxyephedrine or methadone or combinations of these Several methods to arrest the physiological and psychological aspects of dependency on drugs by using ibogaine have been patented in the United States Treatments are claimed to be effective for 70  100 of the cases However the serious side effects of ibogaine make its use potentially harmful and additional clinical studies are needed to determine if and how it can be used safelybr
"
51,Tacca chantrieri,Taccaceae,,,"sap,rhizome","An alcoholic maceration of the rhizome is used externally as a liniment in the treatment of rheumatism Oral administration is prohibited in Vietnamese herbalismbr
The rhizome is also used as raw material for the extraction of diosgeninbr
br
The rhizomes can be harvested at any time of the year They are washed then dried for later usebr
br
The rhizomes contain cholan saponins that yield diosgenin on hydrolysis taccaoside and betasitosterolbr
Diosgenin is a phytosteroid sapogenin It is widely used in modern medicine in order to manufacture cortisone progesterone and other steroid drugs These are used as contraceptives and in the treatment of various disorders of the genitary organs as well as in a host of other diseases such as asthma and arthritisbr
"
52,Tacca leontopetaloides,Taccaceae,,Polynesian Arrowroot,"root,stem,sap,tuber","Polynesian arrowroot is often used in traditional medicine in the Pacific Islandsbr
br
The inside of the root is squeezed in water and applied as a rinse to injured eyes The starch from the tubers of the plant was used as a remedy for diarrhoea and dysentery The root is also used as a thickener in medical preparationsbr
The starch from the root is rubbed onto sores and burnsbr
br
The crushed leaf stalks of the plant are rubbed onto bee and wasp stingsbr
The stem is roasted and the sap squeezed out and used in the form of ear drops as a remedy for earachebr
"
53,Tacca plantaginea,Taccaceae,,,"root,sap,tuber","The roots are used for the relief of dyspepsia colic diarrhoea jaundice following viral hepatitis menstrual disorders hypertension neurasthenia sciatica rheumatism and infantile poliomyelitisbr
br
The tuberous roots harvested in the growing season are well washed sliced impregnated with ginger juice then lightly roasted on a low fire to obtain a good flavourbr
br
The tuberous roots contain cholan saponins that yield diosgenin on hydrolysis Diosgenin is a phytosteroid sapogenin It is widely used in modern medicine in order to manufacture cortisone progesterone and other steroid medications These are used as contraceptives and in the treatment of various disorders of the genitary organs as well as in a host of other diseases such as asthma and arthritisbr
"
54,Tachia guianensis,Gentianaceae,,,"root,stem,leave","Tachia guianensis is a very bitter herb that is highly valued by indiginous peoples for its beneficial effect upon the digestive system and as a treatment against fevers All parts of the plant can be used though the root is most commonly employedbr
The very bitter root is antiinflammatory antipyretic appetizer cholagogue febrifuge stomachic and tonic A powerful and very effective herb it is used to treat intermittent fevers It is also used like gentian to improve the appetite strengthen the digestive system relieve abdominal pain and rid the digestive tract of parasites It is said that there is no better remedy for sore stomach than a tea made from the rootbr
The powdered leaves are to the coca preparation to make it taste betterbr
"
55,Tachigali aurea,Fabaceae,,,bark,"The bark is rich in tannins and has medicinal propertiesbr
"
56,Tachigali chrysophylla,Fabaceae,,Tachi Vermelho,,None known
57,Tachigali densiflora,Fabaceae,,,,None known
58,Tachigali denudata,Fabaceae,,,,None known
59,Tachigali guianensis,Fabaceae,,,,None known
60,Tachigali melinonii,Fabaceae,,,"stem,bark","Water from the stem is used as a wash for children with feverbr
br
An infusion of the rasped bark is used as a wash for treating crampsbr
"
61,Tachigali multijuga,Fabaceae,,,,None known
62,Tachigali paniculata,Fabaceae,,,"stem,bark","A cold water infusion of the stem bark is used as a treatment for stomachachebr
br
The plant is used as a pain reliever or stimulantbr
br
Indole alkyl amines are present in small amountsbr
"
63,Tachigali paraensis,Fabaceae,,,bark,"A cold water infusion of the rasped bark is used as a treatment for feversbr
"
64,Tachigali rubiginosa,Fabaceae,,,,None knownh3
65,Tachigali rugosa,Fabaceae,,,,None knownh3
66,Tachigali subvelutina,Fabaceae,,,,None knownh3
67,Tachigali tinctoria,Fabaceae,,,,None known
68,Tachigali vulgaris,Fabaceae,,Tachi Branco,,None knownh3
69,Tadehagi pseudotriquetrum,Fabaceae,,,"root,leave,whole plant,seed,pod,tuber","The plant is probably used in the same way as Tadehagi triquetrum These ways are as followsbr
br
The leaves are commonly used to treat haemorrhoids usually in the form of a decoction An infusion of the leaves is used to treat stomach discomfortbr
The leaves are applied externally as a treatment for lumbagobr
br
Both the leaves and the seedpods are used as part of diuretic remedies to treat gravel in the kidneys and bladderbr
br
The roots are febrifuge A decoction or infusion of the roots is used as a treatment for chronic coughs and tuberculosis to treat kidney complaintsbr
The root is eaten or used in baths as a treatment for gastrointestinal and urinary problems ranging from an upset stomach to hepatitisbr
The roots are used to make a poultice for bruisesbr
br
The whole plant roots as well as tops is used in decoction as an infusion simply eaten or used as a wash in baths in order to heal a wide range of afflictions These include gastrointestinal and urinary problems ranging from an upset stomach to hepatitis spasms in infants haemorrhoids abscesses and for expelling worms A daily glass of a decoction is considered a beneficial treatment for chronic coughs and tuberculosis A decoction of the whole plant is used for invigorating the spleen and promoting digestionbr
"
