,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
36,Urera baccifera,Urticaceae,,,"root,leave","An infusion of the fresh leaves is diureticbr
The leaves are used in the treatment of muscle pain A leaf is held by its petiole and the nettles are brushed against the skin This causes an excruciating pain gradually replaced over the following days by a numbnessbr
br
The Waorani also use this plant to relieve tainting and all pain including that from aching muscles arthritis pulled muscles snakebite stingray and stings of the conga ateea and fire ants The roots are said in the Colombian Amazon to have antihaemorrhagic properties and an infusion of the leaves alleviates erysipelas A decoction of the roots is employed in treating gonorrheabr
br
A decoction of the root is diureticbr
h3"
37,Urera caracasana,Urticaceae,,,"root,stem,leave,bark,flower","The root is believed to be antihaemorrhagic and a leaf infusion is used as a treatment for erysipelasbr
br
The leaves are used in the treatment of muscle pain A leaf is held by its petiole and the nettles are brushed against the skin The crushed leaves are rubbed on the skin as a febrifugebr
br
The female flowering branches are rubbed on parts of the body where there is muscular pain this variety has no stinging hairs on the stem or leaves but does in the inflorescencebr
br
A tea made from the bark is used as a remedy for pulmonary diseasesbr
br
br
The plant is used widely for medicinal purposes The roots are boiled with honey and the liquid is used for stomach ache and as a vermicidebr
The leaves are also boiled and crushed for their juice which is mixed with the juice of 9 or 13 oranges The mixture is then heated and the resulting concoction given to babies with diarrhoeabr
The leaves wrapped in a cloth and tied on the head are said to be good for headachebr
h3"
38,Urera cordifolia,Urticaceae,,,"leave,whole plant,sap","There are numerous local medicinal uses reported for the leaf sap leaf decoctions and dried powdered leaves These include in the treatment of dysentery neuralgia deafness and other ear affections diarrhoea with blood chest pain male impotency and furuncles The leaves are also used as an aphrodisiac and laxativebr
br
The whole plant is used as a diureticbr
br
The sap of crushed inflorescences is taken as a poison antidotebr
"
39,Urera flamigniana,Urticaceae,,,"leave,whole plant,sap","The following reports are for the closely related U Cordifolia They almost certainly apply to this species alsobr
br
There are numerous local medicinal uses reported for the leaf sap leaf decoctions and dried powdered leaves These include in the treatment of dysentery neuralgia deafness and other ear affections diarrhoea with blood chest pain male impotency and furuncles The leaves are also used as an aphrodisiac and laxativebr
br
The whole plant is used as a diureticbr
br
The sap of crushed inflorescences is taken as a poison antidotebr
"
40,Urera glabra,Urticaceae,,,"root,leave,flower","For the treatment of constipation the flowers leaf buds and tap root combined with maaloa Neraudia spp are mixed with the leaves and leaf buds of Chamaesyce spp and white sugarcane Saccharum officinarum These are pounded into a liquid and then strained with Cyperus javanicus and mixed with pia Tacca leontopetaloides and stirred The liquid medicine is drunk and followed by broiled sweet potato Ipomoea batatasbr
"
41,Urera gravenreuthii,Urticaceae,,,"leave,whole plant,sap","The following reports are for the closely related U Cordifolia They almost certainly apply to this species alsobr
br
There are numerous local medicinal uses reported for the leaf sap leaf decoctions and dried powdered leaves These include in the treatment of dysentery neuralgia deafness and other ear affections diarrhoea with blood chest pain male impotency and furuncles The leaves are also used as an aphrodisiac and laxativebr
br
The whole plant is used as a diureticbr
br
The sap of crushed inflorescences is taken as a poison antidotebr
"
42,Urera hypselodendron,Urticaceae,,,"stem,leave,bark,whole plant","The stem bark is used in traditional medicine for the treatment of impetigobr
br
Liquid from the stem is used as a tonic for pregnant womenbr
A decoction of the stem is mixed with milk and drunk by pregnant women with abdominal painbr
br
A decoction of the leaf is taken as a purgative The leaves are chewed as an antivenin against snake bites or the bite is rubbed with a maceration of the whole plantbr
"
43,Urera kaalae,Urticaceae,,,,None known
44,Urera keayi,Urticaceae,,,"leave,sap","The sap is a vigorous diuretic used to treat kidney problems br
br
The leaves are used in medication to regulate the menstrual cyclebr
"
45,Urera laciniata,Urticaceae,,,,"The plant which has stinging hairs is rubbed onto the body as a treatment for muscular painsbr
"
46,Urera mannii,Urticaceae,,,"leave,whole plant,sap","A leafdecoction is taken in Nigeria as a cure for dysentery and diarrhoeabr
br
The following reports are for the closely related U Cordifolia They almost certainly apply to this species alsobr
br
There are numerous local medicinal uses reported for the leaf sap leaf decoctions and dried powdered leaves These include in the treatment of dysentery neuralgia deafness and other ear affections diarrhoea with blood chest pain male impotency and furuncles The leaves are also used as an aphrodisiac and laxativebr
br
The whole plant is used as a diureticbr
br
The sap of crushed inflorescences is taken as a poison antidotebr
"
47,Urera oblongifolia,Urticaceae,,,,None known
48,Urera obovata,Urticaceae,,,,"The plant has several medicinal usesbr
br
A leaf decoction is used to treat dysentery and as an aphrodisiacbr
"
49,Urera rigida,Urticaceae,,,"leave,sap","The plant has many medicinal usesbr
br
In African traditional medicine a decoction of the plant is drunk as a diureticbr
br
A decoction of the leaf is taken to treat neuralgia The leaf sap is added to palm wine and drunk as a treatment for diarrhoea with blood The leaf sap combined with the sap of Costus afer plus water is taken as a remedy against pain in the side in cases such as pneumonia The powdered leaves are added to rice as an aphrodisiacbr
A leaf poultice is applied twice daily in the treatment of furunclesbr
br
The sap from the crushed inflorescence is taken as a poison antidotebr
"
50,Urera trinervis,Urticaceae,,,"stem,leave,sap","The leaves are chewed and the juice swallowed in order to treat bilious disorders The leafsap is drunk to treat intestinal disordersbr
The leaves are used externally to treat scabiesbr
br
The stems when cut yield a potable water This is sometimes drunk to treat tachycardiabr
"
51,Uribea tamarindoides,Fabaceae,,,,None known
52,Urobotrya congolana,Opiliaceae,,,root,"The root is beaten mixed with white clay and then rubbed on the body as a remedy for rheumatism etcbr
"
53,Urobotrya siamensis,Opiliaceae,,,"leave,fruit","The leaves andor fruits are used as a treatment against intestinal parasites Great care needs to be exercised because in large amounts the plant is a deadly poisonbr
"
54,Urochloa mosambicensis,Poaceae,,,,None knownh3
55,Urochloa trichopus,Poaceae,,,,None known
56,Urtica dioica,Urticaceae,,Stinging Nettle,"root,stem,leave,flower,whole plant","Nettles have a long history of use in the home as a herbal remedy and nutritious addition to the diet A tea made from the leaves has traditionally been used as a cleansing tonic and blood purifier so the plant is often used in the treatment of hay fever arthritis anaemia etcbr
br
The whole plant is antiasthmatic antidandruff astringent depurative diuretic galactagogue haemostatic hypoglycaemic and a stimulating tonic An infusion of the plant is very valuable in stemming internal bleeding it is also used to treat anaemia excessive menstruation haemorrhoids arthritis rheumatism and skin complaints especially eczemabr
Externally the plant is used to treat skin complaints arthritic pain gout sciatica neuralgia haemorrhoids hair problems etcbr
br
The fresh leaves of nettles have been rubbed or beaten onto the skin in the treatment of rheumatism etc This practice called urtification causes intense irritation to the skin as it is stung by the nettles It is believed that this treatment works in two ways Firstly it acts as a counterirritant bringing more blood to the area to help remove the toxins that cause rheumatism Secondly the formic acid from the nettles is believed to have a beneficial effect upon the rheumatic jointsbr
For medicinal purposes the plant is best harvested in May or June as it is coming into flower and dried for later usebr
br
This species merits further study for possible uses against kidney and urinary system ailmentsbr
br
The juice of the nettle can be used as an antidote to stings from the leaves and an infusion of the fresh leaves is healing and soothing as a lotion for burnsbr
br
The root has been shown to have a beneficial effect upon enlarged prostate glandsbr
br
A homeopathic remedy is made from the leaves It is used in the treatment of rheumatic gout nettle rash and chickenpox externally is applied to bruisesbr
h3"
57,Urtica massaica,Urticaceae,,,"root,leave","A decoction of the roots is used as a remedy for stomachachebr
br
The leaves are used to treat malariabr
br
The macerated roots and leaves are used for the treatment of hepatic diseasesbr
br
The plant is used alone and also in mixtures with other species to treat numerous ailments including bruises injuries fractures venereal diseases rheumatism and urethral leakbr
"
58,Urtica simensis,Urticaceae,,,,None known
59,Usteria guineensis,Loganiaceae,,,"root,stem,fruit,sap,twig","A decoction of the fruits or roots is taken to treat coughs and common coldbr
In Sierra Leone the Mende people rub the roots on the forehead neck and joints to treat malaria In Togo a root decoction is taken to treat gonorrhoeabr
br
Sap of warmed stems is used as ear drops to treat earache In Senegal a twig decoction is taken or used as a bath to treat fever in childrenbr
"
60,Uvaria acuminata,Annonaceae,,,root,"The roots are boiled and the decoction is used for the treatment of dysentery snakebite painful menstruation stomachache and breast disordersbr
"
61,Uvaria afzelii,Annonaceae,,,"root,leave,bark,pulp,seed,sap","The plant is held to be good for treating fevers bronchial troubles and stomachache The leaves are used in the treatment of fevers and boiled with pepper are taken in draught or rubbed on the skin in cases of yellow fever The pulped leaves are eaten with  Oil palm seeds for treating coughs The leafsap is used as a nasal instillation for treating epileptic fits and faintingbr
Applied externally a decoction is used to wash a person with smallpox or mangebr
br
The bark is antitussive diuretic febrifuge hepatic and purgative It is used to treat infections of the liver kidneys and bladder and as a cough medicinebr
br
The root is antidote stomachic It is used to treat inflammations of the bladder and kidneys digestive problems gonorrhoea and as an antidote for poisoning due to eating bad food The rootbark on its own is taken internally for treating catarrhal inflammations of the mucous membranes bronchitis as well as for gonorrhoeabr
br
Examination of the roots has shown no alkaloid presentbr
The bark contains some tanninbr
"
62,Uvaria busgenii,Annonaceae,,Paddlewood,,None known
63,Uvaria calamistrata,Annonaceae,,,,None known
64,Uvaria chamae,Annonaceae,,,"root,stem,leave,bark,seed,sap","The root and rootbark have a widespread reputation in traditional medicine in Africa br
The plant has been shown to contain several medically active compounds  the root bark yields an oleoresin alkaloids are present in small amount in the roots tannins have been recorded as present but saponins have been recorded as absentbr
br
The root bark is antiinflammatory astringent febrifuge galactagogue and styptic It is taken internally in the treatment of catarrhal inflammation of the mucous membranes bronchitis and gonorrhoea It is also used in the treatment of dysentery as a specific treatment for piles epistaxis haematuria haematemesis and haemoptysis It is mixed with Guinea grains Piper guinense then added to food as a useful treatment for menorrhagia It is boiled with spices and the decoction drunk in the treatment of fevers that are classed locally as yellowfever including almost any indisposition that is accompanied by jaundicebr
br
The root is said to be febrifuge purgative stomachic and vermifuge It is boiled with spices and the decoction drunk in the treatment of fevers that are classed locally as yellowfever including almost any indisposition that is accompanied by jaundice The root is also considered to be a woman’s medicine and is used to treat amenorrhoea to prevent miscarriage and to relieve the pains of childbirth The root is made into a drink and is also used as a bodywash for treating oedematous conditionsbr
Severe abdominal pain is treated by a rootinfusion combined with native pepper in gin whilst the root combined with Guinea grains probably Piper guinense is used in an application to the fontanelle for cerebral diseasesbr
The roots are used externally for healing sores The sap from the root and stem is applied to woundsbr
The crushed root combined with Capsicum or other rubefacient substances is rubbed on as a local counterirritantbr
br
The leaves and roots are macerated together for internal use as a cough mixture and when mixed with those of Annona senegalensis then dried and pulverized are considered strong medicine for renal and costal pain br
br
The sap of the leaves roots and stems is widely used on wounds and sores and is said to promote rapid healingbr
br
A leafinfusion is used as an eyewash and a leafdecoction as a febrifugebr
br
The crushed seeds combined with those of Piper guinense are rubbed on the body the reason is not givenbr
"
65,Uvaria doeringii,Annonaceae,,,"root,leave","The roots mixed with mako pepper Capsicum sp are rubbed on to sore skinbr
br
A leafconcoction to which mako peppers may be added is drunk as a treatment for jaundiced conditions yellow fever The leafconcoction is also used as a treatment for piles palpitations and pain The leaves are made into a soup for women who have recently given birthbr
"
66,Uvaria grandiflora,Annonaceae,,,"root,leave","Leaves and roots are applied in traditional medicine against stomachache abdominal pains skin diseasesbr
"
67,Uvaria kirkii,Annonaceae,,,,None known
68,Uvaria littoralis,Annonaceae,,,,None known
69,Uvaria lucida,Annonaceae,,,,None known
70,Uvaria macrophylla,Annonaceae,,,"root,leave","The roots are used as a sedative to stop vomiting and for treating rheumatismbr
br
The leaves are used to relieve pain and to reduce swellingsbr
"
71,Uvaria narum,Annonaceae,,,root,"An essential oil obtained from the roots is used in the treatment of various diseasesbr
br
The root is fragrant and aromatic It is also used medicinallybr
"
72,Uvaria ovata,Annonaceae,,,,None known
73,Uvaria rufa,Annonaceae,,,"root,bark","An alcoholic tincture of the roots is used as an oxytocicbr
br
The bark has been shown to contain alkaloidsbr
"
74,Uvaria scheffleri,Annonaceae,,,fruit,"The fruit is used in Tanzania for the treatment of feversbr
"
75,Uvaria sorzogonensis,Annonaceae,,,,None known
76,Uvariodendron anisatum,Annonaceae,,,,None known
77,Uvariodendron gorgonis,Annonaceae,,,,None known
78,Uvariodendron kirkii,Annonaceae,,,bark,"The bark is used as an antidote for snake bites and as medicine for wounds and stomachachebr
"
79,Uvariodendron oligocarpum,Annonaceae,,,,None known
80,Uvariodendron pycnophyllum,Annonaceae,,,,None known
81,Uvariodendron usambarense,Annonaceae,,,,None known
82,Uvariopsis congensis,Annonaceae,,,leave,"Leaf extracts have shown antimalarial activity and also cytotoxicity against human KB cancer cell linesbr
Acetogenins have been isolated from the leavesbr
"
